,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,2944,3693,3366,4759,5222,6210,6406,8254,8307,5327,7589,6683,6627,6662,9875,11749,11058,12372,10233,6378,4118,Upgrade
1,Market Cap Growth,-40.53%,-40.53%,-47.45%,-42.34%,-37.14%,16.59%,-15.59%,23.51%,25.34%,-20.04%,-23.15%,-43.12%,-40.07%,-46.15%,-3.50%,84.21%,168.49%,330.39%,267.76%,102.26%,91.51%,Upgrade
2,Enterprise Value,2987,3662,3268,4494,4956,6187,6156,8134,8187,5391,7688,6637,6581,6524,9854,11580,10889,12373,10197,6029,3769,Upgrade
3,Last Close Price,16.74,21.00,19.14,25.05,27.49,32.69,33.72,41.78,42.04,26.71,37.61,33.12,32.85,33.02,48.04,57.16,53.80,60.19,49.79,30.82,19.90,Upgrade
4,PE Ratio,11.23,14.09,9.54,13.21,13.39,-163.22,-23.45,-27.94,-,-,38.70,23.93,-,16.47,21.09,27.88,25.97,31.41,32.50,22.12,15.76,Upgrade
5,Forward PE,8.90,9.85,7.60,9.77,11.14,13.99,14.45,24.31,22.66,11.81,16.49,14.21,11.43,10.75,16.92,21.45,17.19,17.19,17.19,17.19,17.19,Upgrade
6,PS Ratio,0.90,1.12,0.94,1.29,1.40,1.68,1.81,2.43,2.59,1.73,2.51,2.11,2.10,2.03,2.94,3.69,3.67,4.56,4.34,3.06,2.03,Upgrade
7,PB Ratio,2.17,2.68,2.44,2.95,3.29,4.17,4.78,5.41,5.65,2.95,3.76,3.41,3.48,3.43,5.04,6.37,6.11,7.36,7.05,4.47,2.96,Upgrade
8,P/TBV Ratio,3.26,3.26,3.11,3.61,4.06,5.26,6.20,6.78,7.18,3.59,4.47,4.09,4.20,4.13,6.06,8.29,7.99,9.40,8.91,5.40,3.60,Upgrade
9,P/FCF Ratio,54.63,68.53,18.67,-,16.19,13.81,13.50,-,28.10,23.51,189.53,-,-16.70,-12.67,-,-,-106.38,-125.16,-106.65,-,-90.18,Upgrade
10,P/OCF Ratio,38.25,38.25,13.93,-,12.32,10.93,10.06,-,15.89,9.96,19.18,-,-371.11,-50.45,-,-,46.22,40.99,32.22,-,12.72,Upgrade
11,EV/Sales Ratio,0.91,1.11,0.91,1.22,1.33,1.67,1.74,2.39,2.55,1.75,2.54,2.09,2.08,1.99,2.94,3.64,3.62,4.56,4.32,2.89,1.86,Upgrade
12,EV/EBITDA Ratio,9.04,10.01,7.37,9.84,9.93,64.22,-31.03,-36.15,-,-,27.84,17.53,-,11.48,15.24,19.53,18.93,23.47,24.75,16.40,11.36,Upgrade
13,EV/EBIT Ratio,15.64,15.53,10.32,13.62,13.18,-265.19,-19.68,-24.44,-,-,41.91,22.95,-,13.36,17.24,22.10,21.31,26.45,28.43,18.96,13.07,Upgrade
14,EV/FCF Ratio,55.41,67.95,18.12,-,15.37,13.76,12.97,-,27.69,23.79,192.00,-,-16.58,-12.41,-,-,-104.76,-125.18,-106.28,-,-82.54,Upgrade
15,Debt / Equity Ratio,0.48,0.48,0.53,0.46,0.50,0.47,0.50,0.44,0.45,0.42,0.37,0.40,0.39,0.37,0.45,0.14,0.08,0.11,0.13,0.09,0.08,Upgrade
16,Debt / EBITDA Ratio,2.00,1.26,1.71,2.88,3.06,0.83,1.39,1.56,-,-,1.98,1.95,-,1.10,1.12,0.85,0.28,0.18,0.33,0.51,0.34,Upgrade
17,Debt / FCF Ratio,12.23,12.23,4.03,-,2.44,1.54,1.40,-,2.23,3.32,18.44,-,-1.89,-1.38,-,-,-1.41,-1.82,-1.97,-,-2.43,Upgrade
18,Asset Turnover,0.82,0.79,0.57,0.91,1.03,0.88,0.62,0.88,0.83,0.70,0.43,0.75,0.77,0.90,0.50,1.07,1.17,1.05,0.43,1.02,Upgrade,
19,Inventory Turnover,6.44,7.63,7.22,5.21,6.84,7.18,6.31,4.73,7.15,5.99,4.67,3.16,5.60,4.64,5.27,3.04,6.14,5.33,4.62,2.08,4.79,Upgrade
20,Quick Ratio,1.09,1.09,1.10,1.22,1.12,1.08,1.00,1.11,1.07,1.21,1.41,1.40,1.31,1.42,1.46,1.15,1.19,1.16,1.00,0.99,1.08,Upgrade
21,Current Ratio,1.30,1.30,1.28,1.45,1.33,1.31,1.26,1.37,1.30,1.47,1.73,1.76,1.59,1.75,1.79,1.50,1.44,1.50,1.39,1.55,1.45,Upgrade
22,Return on Equity (ROE),17.11%,20.21%,7.04%,25.70%,42.44%,22.93%,14.95%,-81.04%,-18.45%,11.93%,11.21%,-7.29%,23.13%,30.90%,7.46%,26.67%,46.49%,28.65%,10.76%,25.45%,Upgrade,
23,Return on Assets (ROA),6.16%,4.44%,1.82%,1.77%,10.48%,5.19%,4.46%,-20.24%,-6.05%,3.74%,4.23%,-5.73%,8.03%,10.45%,3.85%,7.52%,17.40%,10.78%,4.12%,6.29%,Upgrade,
24,Return on Capital (ROIC),11.85%,8.23%,3.39%,3.53%,21.40%,10.34%,9.03%,-39.19%,-10.39%,6.06%,7.09%,-9.93%,13.26%,17.44%,7.22%,14.58%,32.72%,19.58%,7.51%,11.71%,Upgrade,
25,Return on Capital Employed (ROCE),8.64%,10.67%,14.07%,13.18%,15.20%,-0.97%,-13.88%,-13.59%,-,-,6.26%,10.15%,-,17.34%,20.35%,24.37%,24.11%,23.76%,20.70%,19.02%,17.70%,Upgrade
26,Earnings Yield,8.90%,7.10%,10.48%,7.57%,7.47%,-0.61%,-4.26%,-3.58%,-3.59%,-0.06%,2.58%,4.18%,3.88%,6.07%,4.74%,3.59%,3.85%,3.18%,3.08%,4.52%,6.34%,Upgrade
27,FCF Yield,1.83%,1.46%,5.36%,3.56%,6.18%,7.24%,7.41%,5.54%,3.56%,4.25%,0.53%,-3.00%,-5.99%,-7.89%,-4.62%,-2.08%,-0.94%,-0.80%,-0.94%,-2.69%,-1.11%,Upgrade
28,Dividend Yield,10.61%,-,-,-,6.48%,-,-,-,3.66%,-,-,-,3.53%,-,1.50%,-,-,-,-,-,2.29%,Upgrade
29,Payout Ratio,122.47%,333.63%,162.35%,3.73%,0.71%,0.49%,329.52%,1.35%,-,-,6.32%,2.46%,-,113.75%,1.02%,3.84%,0.85%,1.33%,84.45%,3.90%,1.68%,Upgrade
30,Buyback Yield / Dilution,-2.34%,-0.96%,1.89%,-1.50%,-9.33%,8.40%,2.54%,1.50%,9.48%,-6.59%,-1.81%,0.18%,-0.20%,-2.10%,3.47%,-2.60%,-0.63%,1.05%,-2.03%,0.10%,-0.55%,Upgrade
31,Total Shareholder Return,8.28%,-0.96%,1.89%,-1.50%,-2.85%,8.40%,2.54%,1.50%,13.14%,-6.59%,-1.81%,0.18%,3.33%,-2.10%,4.97%,-2.60%,-0.63%,1.05%,-2.03%,0.10%,1.74%,Upgrade
