,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,42729,41551,39509,48895,47614,44412,34636,39524,35037,24554,20379,24036,23472,22398,20506,28500,23008,21956,20246,32243,Upgrade
1,Short-Term Investments,-,11316,-,4329,-,6761,-,3627,-,284.93,-,234.89,-,19.5,-,79.5,-,60,-,10,Upgrade
2,Trading Asset Securities,3001,2785,2652,2791,2878,3400,4142,4220,3032,3457,3191,3226,2110,2021,1744,1595,1782,1845,864.72,842.85,Upgrade
3,Cash & Short-Term Investments,45730,55652,42162,56015,50492,54573,38778,47372,38069,28296,23570,27496,25581,24438,22250,30175,24789,23861,21110,33096,Upgrade
4,Cash Growth,-9.43%,1.98%,8.73%,18.25%,32.63%,92.87%,64.52%,72.28%,48.81%,15.78%,5.94%,-8.88%,3.19%,2.42%,5.40%,-8.83%,-7.96%,-25.66%,-33.96%,-22.98%,Upgrade
5,Accounts Receivable,9134,11494,7462,11883,7702,13254,8893,12112,7738,12014,8303,12810,7515,9182,6700,8796,6123,6723,4805,6842,Upgrade
6,Other Receivables,2250,3122,1954,1848,2309,4707,5230,5433,2102,5241,5822,5174,1332,5390,4617,4919,987.57,4806,4620,4675,Upgrade
7,Receivables,11385,21771,9416,22780,10011,31649,14124,28621,9840,24105,14125,23544,8846,18250,11317,17600,7110,14798,9425,13549,Upgrade
8,Inventory,17627,17887,17503,16720,12956,12113,14145,12362,11462,9491,8884,8111,6283,5775,7094,6622,6495,6846,6431,6928,Upgrade
9,Other Current Assets,27798,5536,22814,5596,29294,3066,22474,3248,15076,1359,11813,2041,9471,2845,8721,2247,7169,2819,8054,3292,Upgrade
10,Total Current Assets,102541,100847,91895,101111,102754,101400,89520,91603,74446,63251,58392,61192,50181,51309,49382,56643,45564,48324,45021,56865,Upgrade
11,"Property, Plant & Equipment",29165,27725,27091,26437,23071,22130,21770,22035,20763,20713,20467,20678,20814,21226,20960,21374,20893,20815,20584,20708,Upgrade
12,Long-Term Investments,44414,39065,47516,46111,41430,37928,46883,43320,45785,43131,44779,42389,42740,40117,43200,38899,40249,36052,38114,36874,Upgrade
13,Goodwill,56.59,56.59,56.59,56.59,103.18,103.18,103.18,103.18,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,Upgrade
14,Other Intangible Assets,18860,18405,19521,19873,16462,16310,16691,16122,15805,14884,14954,15383,15401,15100,14326,13887,13817,13680,12021,11667,Upgrade
15,Long-Term Accounts Receivable,-,8919,-,5329,-,6454,-,3559,-,2881,-,3949,3747,3487,2755,1923,1327,960.17,820.18,990.41,Upgrade
16,Long-Term Deferred Tax Assets,5396,4924,4676,4366,4237,4153,3957,3715,3308,3118,3080,2834,2363,2416,2372,2124,2017,1911,1874,1705,Upgrade
17,Long-Term Deferred Charges,6493,5611,4317,4035,5548,5015,4198,4296,4252,4831,4526,3878,3423,3628,3991,4070,4513,4280,5142,4893,Upgrade
18,Other Long-Term Assets,14704,7797,14155,7557,14156,7531,13428,5075,7894,2533,7646,2637,2601,2199,2316,2328,2530,2524,2732,2662,Upgrade
19,Total Assets,223066,216285,212461,218395,210162,201924,196944,189832,173474,157924,156261,154197,143362,141212,140998,142807,132129,129787,127339,137410,Upgrade
20,Accounts Payable,28096,23391,19870,27584,27880,22336,22398,17746,18455,14104,15834,15946,12483,10848,12428,12880,11697,10318,9944,13265,Upgrade
21,Accrued Expenses,3389,8374,2851,11303,2820,7390,1996,8556,2850,6656,2009,8100,2092,6516,1715,7294,1821,6277,1489,6109,Upgrade
22,Short-Term Debt,19041,19075,14954,12054,10316,11558,8110,6626,8768,3456,2519,2825,2161,3116,2654,4058,3028,3044,2062,2536,Upgrade
23,Current Portion of Long-Term Debt,6384,5165,6046,5835,5726,4503,4715,6938,8336,7375,8011,6746,6259,6209,3144,2400,1992,1745,1894,3626,Upgrade
24,Current Portion of Leases,-,422.09,-,449.69,-,557.42,-,276.84,-,204.4,-,661.3,-,112.88,-,209.06,-,167.15,-,176.6,Upgrade
25,Current Income Taxes Payable,1153,139.21,854.67,203.86,951.64,80.85,705.53,185,772.68,177.36,561.09,202.04,626.57,112.22,585.46,103.05,559.89,203.18,639.54,284.12,Upgrade
26,Current Unearned Revenue,2570,3726,2664,4240,2773,5150,2860,3476,2337,3199,3281,3449,2085,2818,2064,2308,1173,1957,1591,2231,Upgrade
27,Other Current Liabilities,21719,13103,21265,15456,18286,12148,19202,12802,18590,10658,14020,10878,14354,8545,14077,13133,12784,9439,13633,13357,Upgrade
28,Total Current Liabilities,82352,73395,68503,77127,68752,63724,59986,56606,60108,45830,46236,48806,40059,38278,36667,42385,33054,33150,31253,41585,Upgrade
29,Long-Term Debt,10601,11048,10038,10346,9247,8932,6846,5352,4231,3801,2240,6437,7024,7095,9284,8473,8108,7730,7691,7692,Upgrade
30,Long-Term Leases,1778,1705,1702,1523,1513,1817,1484,1642,1482,2071,1433,2362,1404,1381,1295,1303,1195,1253,1410,1232,Upgrade
31,Long-Term Unearned Revenue,2275,3263,2323,3023,2175,2909,2278,2694,2451,2812,2446,3037,2648,3361,2750,2926,2891,3427,3146,3109,Upgrade
32,Long-Term Deferred Tax Liabilities,474.66,368.05,228.4,240.01,142.98,142.68,145.55,132.4,135.58,140.59,116.71,144.42,101.77,128.78,212.34,138.03,224.92,210.36,184.34,183.14,Upgrade
33,Other Long-Term Liabilities,3401,1636,3980,1625,3824,1285,2476,1037,1080,942.5,2970,733.24,2059,872.12,1562,838.25,1187,1043,1281,1154,Upgrade
34,Total Liabilities,100999,91524,86884,93995,85740,78896,73304,67554,69567,55676,55531,61602,53378,51197,51854,56147,46661,46814,44965,54955,Upgrade
35,Common Stock,10362,10487,10487,10490,10486,10484,10483,10487,10464,10464,10464,10371,10357,10353,10351,10350,10238,10238,10238,10238,Upgrade
36,Additional Paid-In Capital,-,41268,-,41394,-,41294,-,41241,-,28670,-,24003,-,23316,-,23030,22572,22592,-,22704,Upgrade
37,Retained Earnings,62544,64250,65003,63783,63848,62828,63287,61764,61689,60005,59093,56085,53975,53546,53128,50762,49734,47423,46753,46641,Upgrade
38,Treasury Stock,-232.22,-138.78,-112.79,-127.97,-257.02,-257.02,-257.02,-293.58,-509.49,-509.49,-509.49,-509.49,-509.49,-509.49,-509.49,-509.49,-,-,-,-,Upgrade
39,Comprehensive Income & Other,41134,391.93,41648,181.59,41410,76.79,41342,51.7,28771,75.51,28196,310.86,23900,974.33,23853,688.46,522.58,426.22,23064,550.9,Upgrade
40,Total Common Equity,113808,116258,117026,115720,115487,114426,114854,113250,100414,98705,97244,90259,87723,87680,86822,84321,83067,80679,80054,80134,Upgrade
41,Minority Interest,8259,8503,8552,8680,8935,8602,8786,9027,3493,3543,3486,2335,2261,2334,2322,2339,2402,2294,2319,2320,Upgrade
42,Shareholders' Equity,122067,124761,125577,124400,124422,123028,123640,122277,103907,102248,100730,92595,89984,90014,89144,86660,85469,82973,82373,82454,Upgrade
43,Total Liabilities & Equity,223066,216285,212461,218395,210162,201924,196944,189832,173474,157924,156261,154197,143362,141212,140998,142807,132129,129787,127339,137410,Upgrade
44,Total Debt,37803,37415,32740,30208,26801,27367,21155,20835,22817,16908,14204,19031,16847,17914,16377,16443,14323,13939,13057,15262,Upgrade
45,Net Cash (Debt),7927,18236,9422,25806,23691,27206,17624,26537,15252,11388,9367,8465,8734,6525,5873,13731,10467,9922,8053,17834,Upgrade
46,Net Cash Growth,-66.54%,-32.97%,-46.54%,-2.75%,55.33%,138.90%,88.15%,213.48%,74.63%,74.54%,59.48%,-38.35%,-16.55%,-34.24%,-27.07%,-23.00%,-19.43%,-44.08%,-55.24%,-40.61%,Upgrade
47,Net Cash Per Share,0.55,1.59,0.93,2.41,2.30,2.49,1.72,2.44,1.51,1.08,0.90,0.83,0.84,0.63,0.57,1.31,1.00,1.19,0.68,1.62,Upgrade
48,Filing Date Shares Outstanding,14357,11492,10487,10487,10486,10484,10483,10487,10464,10464,10464,10464,10357,10353,10351,10351,10238,10238,10238,10238,Upgrade
49,Total Common Shares Outstanding,14357,11492,10487,10490,10486,10484,10483,10487,10464,10464,10464,10371,10357,10353,10351,10350,10238,10238,10238,10238,Upgrade
50,Working Capital,20188,27452,23392,23984,34003,37677,29534,34997,14338,17421,12156,12385,10122,13031,12715,14258,12509,15173,13767,15279,Upgrade
51,Book Value Per Share,7.93,10.12,11.16,11.03,11.01,10.91,10.96,10.80,9.60,9.43,9.29,8.70,8.47,8.47,8.39,8.15,8.11,7.88,7.82,7.83,Upgrade
52,Tangible Book Value,94891,97796,97448,95791,98922,98013,98060,97025,84505,83716,82185,74772,72217,72476,72392,70329,69146,66894,67929,68363,Upgrade
53,Tangible Book Value Per Share,6.61,8.51,9.29,9.13,9.43,9.35,9.35,9.25,8.08,8.00,7.85,7.21,6.97,7.00,6.99,6.80,6.75,6.53,6.64,6.68,Upgrade
54,Buildings,-,16119,-,17069,-,13614,-,13549,-,12563,-,11638,-,11587,-,11223,-,10191,-,9925,Upgrade
55,Machinery,-,21823,-,20197,-,19106,-,18911,-,17395,-,16996,-,17394,-,16672,-,15671,-,15111,Upgrade
56,Construction In Progress,-,4229,-,2621,-,2020,-,1234,-,1511,-,1730,-,1258,-,1452,-,2037,-,1653,Upgrade
