,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,138.69,104.83,104.85,108.52,100.26,100.04,99.06,95.23,94.33,94.48,94.93,91.52,87.67,97.01,96.56,84.92,77.63,85.39,95.38,93.08,Upgrade
1,Revenue Growth (YoY),38.33%,4.79%,5.84%,13.96%,6.29%,5.88%,4.35%,4.05%,7.60%,-2.61%,-1.69%,7.78%,12.93%,13.61%,1.24%,-8.77%,-0.87%,0.41%,18.84%,16.06%,Upgrade
2,Cost of Revenue,32.25,30.79,30.3,31.41,27.4,31.29,32.69,31.92,33.4,32.41,32.3,31.31,30.24,32.14,31.5,27.33,27.23,26.15,27.98,27.89,Upgrade
3,Gross Profit,106.44,74.04,74.54,77.11,72.86,68.74,66.37,63.31,60.93,62.07,62.63,60.22,57.43,64.87,65.07,57.59,50.4,59.24,67.4,65.2,Upgrade
4,"Selling, General & Admin",41.66,31.4,37.78,34.29,41.85,34.96,36.66,33.66,38.9,31.47,32.15,31.52,40.38,28.21,26.88,29.88,40.88,34.69,37.35,32.98,Upgrade
5,Other Operating Expenses,-764.62,146.65,106.41,-352.77,-1.04,-0.3,0.35,-0.2,7.78,2.41,2.52,-0.29,-1.04,-0.57,-0.19,0.08,-0.28,-0.06,-2.46,-0.53,Upgrade
6,Operating Expenses,-722.96,178.05,144.19,-318.48,40.81,34.67,37,33.47,46.68,33.88,34.67,31.24,39.34,27.64,26.69,29.96,40.6,34.63,34.9,32.45,Upgrade
7,Operating Income,829.4,-104.01,-69.65,395.59,32.05,34.07,29.37,29.84,14.25,28.2,27.96,28.98,18.09,37.23,38.38,27.63,9.8,24.61,32.5,32.75,Upgrade
8,Interest Expense,-0.18,-0.36,-0.33,-0.21,-0.02,-0.32,-0.17,-0.18,-0.2,-0.14,-0.28,-0.04,-0.06,-0.04,-0.06,-0.07,-0.11,-0.12,-0.14,-0.16,Upgrade
9,Interest & Investment Income,11.02,5.88,3.52,25.09,15.91,16.68,14.43,11.95,15.72,8.8,7.56,6.67,5.06,4.79,5,4.9,4.56,5.32,5.71,5.57,Upgrade
10,Earnings From Equity Investments,0.08,0.18,0.19,-0.12,-0.53,-0.53,-0.17,-0.37,-0.36,-0.13,0.06,-0.21,-2.18,-1.87,-0.79,-0.69,-0.71,-0.45,-1.13,-0.57,Upgrade
11,Currency Exchange Gain (Loss),6.55,-3.22,-2.77,-3.99,-1.81,0.3,-3.78,6.09,-1.35,-4.06,-3.32,2.31,1.26,-0.12,-1.67,-0.89,3.06,0.16,2.56,-5.62,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,-0.26,-,-,Upgrade
13,EBT Excluding Unusual Items,846.86,-101.52,-69.04,416.37,45.6,50.21,39.68,47.34,28.06,32.66,31.98,37.71,22.17,39.99,40.86,30.87,16.64,29.25,39.5,31.97,Upgrade
14,Gain (Loss) on Sale of Investments,-34.78,1.89,-12.66,-2.38,-16.43,-15.43,-10.31,-13.68,-13.71,-12.44,-15.65,-16.15,-4.29,-28.24,-30.28,-39.9,-46.29,-23.36,-57.19,-13.88,Upgrade
15,Gain (Loss) on Sale of Assets,-2.8,0.66,-,-,0,-0,-,-0.02,6.66,-,-0.01,-0,0.27,-0.06,0.03,-0.48,1.16,0.07,0.05,-,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-12.33,-,-,-,-,-,-,-,Upgrade
17,Legal Settlements,-,-,-,-,-,-,-,-,9.09,-,-,-3.01,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,810.2,-98.98,-81.7,413.99,29.17,34.77,29.37,33.64,30.09,20.22,16.33,18.56,5.82,11.69,10.6,-9.5,-28.49,5.95,-17.63,18.08,Upgrade
20,Income Tax Expense,138.75,-26.92,-14.28,62.2,-2.88,5.22,2.45,4.98,2.33,7.09,6.2,5.38,4.9,6.02,5.44,6.62,1.95,7.05,7.84,6.18,Upgrade
21,Earnings From Continuing Operations,671.45,-72.05,-67.41,351.79,32.05,29.55,26.92,28.66,27.76,13.13,10.13,13.18,0.92,5.67,5.17,-16.12,-30.44,-1.1,-25.47,11.9,Upgrade
22,Net Income,671.45,-72.05,-67.41,351.79,32.05,29.55,26.92,28.66,27.76,13.13,10.13,13.18,0.92,5.67,5.17,-16.12,-30.44,-1.1,-25.47,11.9,Upgrade
23,Net Income to Common,671.45,-72.05,-67.41,351.79,32.05,29.55,26.92,28.66,27.76,13.13,10.13,13.18,0.92,5.67,5.17,-16.12,-30.44,-1.1,-25.47,11.9,Upgrade
24,Net Income Growth,1995.02%,-,-,1127.59%,15.46%,125.00%,165.77%,117.46%,2923.86%,131.75%,96.05%,-,-,-,-,-,-,-,-,-70.30%,Upgrade
25,Shares Outstanding (Basic),666,664,665,660,662,662,661,658,658,657,657,657,657,657,658,658,658,661,662,662,Upgrade
26,Shares Outstanding (Diluted),671,664,665,670,678,671,670,668,668,662,661,659,657,658,658,658,658,661,662,662,Upgrade
27,Shares Change (YoY),-1.13%,-1.07%,-0.76%,0.28%,1.57%,1.41%,1.38%,1.37%,1.71%,0.66%,0.44%,0.15%,-0.22%,-0.58%,-0.64%,-0.66%,-1.01%,-1.02%,-1.11%,-1.19%,Upgrade
28,EPS (Basic),1.01,-0.11,-0.10,0.53,0.05,0.04,0.04,0.04,0.04,0.02,0.02,0.02,0.00,0.01,0.01,-0.02,-0.05,-0.00,-0.04,0.02,Upgrade
29,EPS (Diluted),1.00,-0.11,-0.10,0.53,0.05,0.04,0.04,0.04,0.04,0.02,0.02,0.02,0.00,0.01,0.01,-0.02,-0.05,-0.00,-0.04,0.02,Upgrade
30,EPS Growth,2018.56%,-,-,1124.71%,13.76%,122.23%,162.75%,114.50%,2871.53%,130.22%,96.15%,-,-,-,-,-,-,-,-,-69.94%,Upgrade
31,Free Cash Flow,-51.8,107.9,44.72,52.98,8.11,37.11,32.64,6.26,-33.21,82.47,55.85,19.76,43.69,27.73,30.15,19.38,26.92,26.42,39.46,21.22,Upgrade
32,Free Cash Flow Per Share,-0.08,0.16,0.07,0.08,0.01,0.06,0.05,0.01,-0.05,0.12,0.08,0.03,0.07,0.04,0.05,0.03,0.04,0.04,0.06,0.03,Upgrade
33,Dividend Per Share,0.100,-,-,-,0.034,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Dividend Growth,196.10%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,76.75%,70.63%,71.10%,71.06%,72.67%,68.72%,67.00%,66.48%,64.59%,65.70%,65.97%,65.79%,65.51%,66.87%,67.38%,67.82%,64.92%,69.37%,70.67%,70.04%,Upgrade
36,Operating Margin,598.02%,-99.22%,-66.43%,364.53%,31.97%,34.06%,29.64%,31.34%,15.11%,29.84%,29.45%,31.66%,20.64%,38.38%,39.75%,32.54%,12.62%,28.82%,34.08%,35.18%,Upgrade
37,Profit Margin,484.13%,-68.74%,-64.30%,324.17%,31.97%,29.54%,27.18%,30.09%,29.43%,13.90%,10.67%,14.40%,1.05%,5.84%,5.35%,-18.98%,-39.21%,-1.28%,-26.70%,12.79%,Upgrade
38,Free Cash Flow Margin,-37.35%,102.93%,42.65%,48.82%,8.09%,37.10%,32.95%,6.58%,-35.21%,87.29%,58.83%,21.59%,49.84%,28.59%,31.22%,22.82%,34.68%,30.94%,41.37%,22.79%,Upgrade
39,EBITDA,831.38,-102.26,-67.14,397.65,34.86,36.85,32.53,32.86,15.22,32.79,32.84,33.25,18.79,41.25,42.43,31.94,13.5,28.59,36.37,36.67,Upgrade
40,EBITDA Margin,599.44%,-97.55%,-64.03%,366.42%,34.77%,36.84%,32.84%,34.50%,16.14%,34.71%,34.59%,36.33%,21.43%,42.52%,43.94%,37.62%,17.38%,33.49%,38.13%,39.39%,Upgrade
41,D&A For EBITDA,1.98,1.75,2.51,2.06,2.81,2.78,3.17,3.01,0.97,4.6,4.88,4.27,0.7,4.02,4.05,4.31,3.7,3.99,3.86,3.92,Upgrade
42,EBIT,829.4,-104.01,-69.65,395.59,32.05,34.07,29.37,29.84,14.25,28.2,27.96,28.98,18.09,37.23,38.38,27.63,9.8,24.61,32.5,32.75,Upgrade
43,EBIT Margin,598.01%,-99.22%,-66.43%,364.53%,31.97%,34.06%,29.64%,31.34%,15.11%,29.84%,29.45%,31.66%,20.64%,38.38%,39.75%,32.54%,12.62%,28.82%,34.08%,35.18%,Upgrade
44,Effective Tax Rate,17.13%,-,-,15.02%,-,15.02%,8.33%,14.80%,7.76%,35.04%,37.97%,28.98%,84.22%,51.51%,51.27%,-,-,118.43%,-,34.17%,Upgrade
