,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,128.4,66.91,61.59,702.91,744.26,253.42,194.39,140.21,293.96,213.85,324.52,305.84,248.31,-,208.27,449.95,389.11,218.35,326.18,491.16,Upgrade
1,Short-Term Investments,29.46,20.18,2.24,313.71,733.38,1192,1304,1264,1084,1106,982.68,961.38,1016,-,961.8,693.08,726.84,863.17,728.32,521.48,Upgrade
2,Trading Asset Securities,-,-,30.87,30.63,131.61,133.3,53.81,53.13,50.37,103.69,14.6,87.7,98.5,-,27,26.2,2.9,50.85,64.9,401.49,Upgrade
3,Cash & Short-Term Investments,157.85,87.09,94.7,1047,1609,1578,1552,1457,1429,1423,1322,1355,1363,-,1197,1169,1119,1132,1119,1414,Upgrade
4,Cash Growth,-90.19%,-94.48%,-93.90%,-28.13%,12.65%,10.89%,17.40%,7.54%,4.82%,-,10.42%,15.88%,21.81%,-,6.94%,-17.32%,10.09%,-31.88%,-37.90%,-17.70%,Upgrade
5,Accounts Receivable,24.29,25.41,28.31,31.7,29.37,27.9,31.2,29.45,23.83,29.17,27.03,27.43,21.85,-,27.35,24.55,19.56,20.08,17.98,22.27,Upgrade
6,Other Receivables,-,-,-,-,40.33,-,-,-,31.32,-,-,-,24.57,-,-,-,23.51,-,-,-,Upgrade
7,Receivables,24.29,25.41,28.31,31.7,73.14,27.9,31.2,29.45,60.83,29.17,27.03,27.43,47.77,-,27.35,24.55,46.37,20.08,17.98,22.27,Upgrade
8,Prepaid Expenses,-,-,-,-,3.32,-,-,-,2.91,-,-,-,3.92,-,-,-,4.76,-,-,-,Upgrade
9,Other Current Assets,2404,1602,1724,1102,99.61,66.38,51.53,51.76,5.05,42,28.35,33.68,5.52,-,32.37,35.43,5.21,706.06,704.82,337.39,Upgrade
10,Total Current Assets,2586,1715,1847,2181,1785,1673,1635,1538,1497,1495,1377,1416,1420,-,1257,1229,1175,1859,1842,1774,Upgrade
11,"Property, Plant & Equipment",86.03,37.88,46.83,49.08,36.1,38.76,41.48,43.17,37.16,49.23,56.83,55.18,39.14,-,45.94,50.01,46.03,49.82,47.66,50.91,Upgrade
12,Long-Term Investments,273.22,295.29,327.06,95.02,91.17,181.52,196.38,205.15,235.61,217.6,247.06,148.91,144.2,-,298.73,708.43,408.5,419.89,442.35,522.59,Upgrade
13,Other Intangible Assets,0.34,0.46,1.22,1.49,1.65,1.82,-,-,-,-,-,-,-,-,-,-,0.03,0.05,0.08,0.11,Upgrade
14,Long-Term Deferred Tax Assets,0.53,0.53,0.53,0.67,0.54,0.35,0.43,0.48,0.67,1.59,2.5,3.09,4.65,-,9.11,9.46,12.21,18.14,22.63,23.32,Upgrade
15,Other Long-Term Assets,17.43,119.38,15.26,14.95,1.05,13.39,14.39,11.97,2.31,698.28,701.94,697.64,1.05,-,690.08,309.45,675.67,26.74,33.2,35.72,Upgrade
16,Total Assets,2963,2168,2238,2343,1929,1909,1887,1799,1787,2461,2386,2321,1626,-,2301,2307,2333,2373,2388,2406,Upgrade
17,Accounts Payable,0.99,0.87,0.83,0.74,0.72,1.13,1.14,1.03,1.08,1.57,1.06,0.99,1.05,-,1.06,0.94,1.93,2.14,1.55,1.31,Upgrade
18,Accrued Expenses,84.69,-,65.65,71.34,72.62,-,72.59,70.71,70.5,83.14,71.24,70.34,69.48,-,72.13,-,75.77,72.49,74.48,70.92,Upgrade
19,Current Portion of Leases,3.38,2.79,7.32,7.38,3.57,5.68,5.24,5.5,4.15,5.33,5.24,3.64,0.86,-,2.81,3.74,3.81,4.44,4.32,4.54,Upgrade
20,Current Income Taxes Payable,241.94,230.92,234.22,231.59,232.06,237.55,238,225.32,225.1,222.3,207.29,192.95,191.56,-,180.43,180.94,178.79,178.62,183.43,181.51,Upgrade
21,Current Unearned Revenue,12.75,10.42,10.59,10.98,10.97,10.98,11.87,13.76,8.78,8.66,7.6,10.84,11.85,-,8.46,11.36,15.07,10.34,11.2,19.62,Upgrade
22,Other Current Liabilities,0.09,61.99,-,-,0.24,68.81,-,-,6.32,-,-,-,6.3,-,-,75.76,3.66,-,-,0.27,Upgrade
23,Total Current Liabilities,343.83,306.98,318.6,322.02,320.18,324.15,328.83,316.32,315.92,320.99,292.43,278.75,281.09,-,264.88,272.74,279.03,268.02,274.99,278.16,Upgrade
24,Long-Term Leases,9.56,10.37,17.17,18.75,8.81,7.76,9.22,10,12.38,12.2,17.82,15.9,-,-,-,-,0.81,3.16,4.2,4.78,Upgrade
