,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,34.25,42.7,45.91,44.08,43.44,50.84,75.3,79.17,42.83,153.6
1,Revenue Growth (YoY),-25.39%,-3.14%,5.68%,-13.29%,-42.31%,-35.79%,75.83%,-48.46%,-52.24%,8.63%
2,Cost of Revenue,31.53,37.2,42.87,35.73,35.36,40.8,59.83,62.59,33.04,114.59
3,Gross Profit,2.72,5.49,3.04,8.35,8.08,10.04,15.47,16.58,9.79,39.01
4,"Selling, General & Admin",64.54,52.53,49.3,57.93,57.76,45.37,55.49,8.91,9.79,19.79
5,Operating Expenses,64.54,53.27,49.88,56.87,60.42,42.49,55.49,11.74,9.89,21.21
6,Operating Income,-61.83,-47.78,-46.84,-48.52,-52.34,-32.45,-40.03,4.85,-0.1,17.79
7,Interest Expense,-2.16,-1.9,-6.27,-1.01,-1,-0.83,-0.32,-0.43,-0.35,-0.29
8,Interest & Investment Income,0.02,0.03,0.04,0.01,0.07,0.06,0,0.06,0.24,0.13
9,Other Non Operating Income (Expenses),6.76,3.77,1,0.42,0.72,0.01,0.34,1.75,0.38,0.16
10,EBT Excluding Unusual Items,-57.21,-45.88,-52.08,-49.1,-52.55,-33.22,-40,6.22,0.17,17.79
11,Asset Writedown,-,-50.87,-,-,-,-374.41,-,-,-,-
12,Other Unusual Items,-,-11.69,-,-,-,-,-,-,-,-
13,Pretax Income,-57.21,-108.43,-52.08,-49.1,-52.55,-407.63,-40,6.22,0.17,17.79
14,Income Tax Expense,-,-2.8,-0.14,0.68,-1.03,-1.96,1.16,1.77,0.06,3.8
15,Earnings From Continuing Operations,-57.21,-105.63,-51.94,-49.77,-51.52,-405.67,-41.16,4.45,0.11,13.99
16,Minority Interest in Earnings,2.96,4.03,2.83,-,-,-,-,-,-,-
17,Net Income,-54.25,-101.61,-49.11,-49.77,-51.52,-405.67,-41.16,4.45,0.11,13.99
18,Net Income to Common,-54.25,-101.61,-49.11,-49.77,-51.52,-405.67,-41.16,4.45,0.11,13.99
19,Net Income Growth,-,-,-,-,-,-,-,-68.20%,-96.53%,-25.68%
20,Shares Outstanding (Basic),751,689,586,574,564,545,424,400,400,400
21,Shares Outstanding (Diluted),751,689,586,574,564,545,424,400,400,400
22,Shares Change (YoY),28.26%,20.09%,3.90%,5.30%,32.83%,36.19%,6.08%,-,-,-
23,EPS (Basic),-0.07,-0.15,-0.08,-0.09,-0.09,-0.74,-0.10,0.01,0.00,0.03
24,EPS (Diluted),-0.07,-0.15,-0.08,-0.09,-0.09,-0.74,-0.10,0.01,0.00,0.03
25,EPS Growth,-,-,-,-,-,-,-,-68.22%,-96.53%,-25.68%
26,Free Cash Flow,-43.93,-58.33,-73.35,-85.54,-70.97,-62.35,-6.88,2.03,-32.1,-20.9
27,Free Cash Flow Per Share,-0.06,-0.08,-0.13,-0.15,-0.13,-0.11,-0.02,0.01,-0.08,-0.05
28,Operating Margin,-180.50%,-111.91%,-102.04%,-110.07%,-120.50%,-63.83%,-53.16%,6.12%,-0.24%,11.58%
29,Profit Margin,-158.37%,-237.99%,-106.99%,-112.91%,-118.60%,-797.98%,-54.66%,5.62%,0.27%,9.11%
30,Free Cash Flow Margin,-128.25%,-136.63%,-159.78%,-194.05%,-163.37%,-122.64%,-9.13%,2.57%,-74.96%,-13.61%
31,EBITDA,-55.13,-47.61,-34.84,-48.87,-45.98,-30.47,-36.49,7.41,2.59,20.2
32,D&A For EBITDA,6.7,0.17,12,-0.35,6.37,1.98,3.54,2.56,2.69,2.4
33,EBIT,-61.83,-47.78,-46.84,-48.52,-52.34,-32.45,-40.03,4.85,-0.1,17.79
