,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Cash & Equivalents,11.7,11.7,19.31,19.31,22.21,-,19.22,-,19.29,-,1.64,-,29.93,-,39.38,-,39.74,-,39.22,-,Upgrade
1,Short-Term Investments,16.1,16.1,18.67,18.67,9.91,-,8.7,-,10.89,-,17.49,-,10.59,-,15.7,-,34.34,-,30.54,-,Upgrade
2,Cash & Short-Term Investments,27.79,27.79,37.98,37.98,32.13,27.92,27.92,30.18,30.18,19.13,19.13,-,40.51,55.08,55.08,-,74.07,69.76,69.76,-,Upgrade
3,Cash Growth,-13.48%,-0.45%,36.04%,25.87%,6.46%,45.96%,45.96%,-,-25.52%,-65.27%,-65.27%,-,-45.31%,-21.05%,-21.05%,-,37.24%,2.67%,2.67%,-,Upgrade
4,Accounts Receivable,20.43,20.43,11.85,11.85,8.62,-,8.54,-,8.04,-,4.94,-,14.31,-,4.08,-,5.19,-,10.18,-,Upgrade
5,Other Receivables,-,-,-,-,17.66,-,-,-,-,-,-,-,-,-,0.66,-,0.74,-,-,-,Upgrade
6,Receivables,37.63,37.63,29.14,29.14,26.27,-,8.54,-,8.04,-,4.94,-,14.31,-,4.75,-,5.93,-,10.18,-,Upgrade
7,Inventory,8.83,8.83,9.44,9.44,9.98,-,7.06,-,9.24,-,12,-,12.11,-,7.84,-,5.77,-,5.49,-,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,0.74,-,-,-,-,-,0.74,-,Upgrade
9,Other Current Assets,7.07,7.07,6.17,6.17,9.77,-,8.2,-,5.32,-,4.44,-,3.13,-,2.38,-,2.19,-,2.53,-,Upgrade
10,Total Current Assets,81.32,81.32,82.72,82.72,78.14,-,51.72,-,52.78,-,40.51,-,70.8,-,70.04,-,87.97,-,88.69,-,Upgrade
11,"Property, Plant & Equipment",135.62,135.62,96.56,96.56,108.83,-,147.44,-,162.96,-,170.41,-,157.57,-,161.87,-,123.67,-,107.2,-,Upgrade
12,Long-Term Deferred Tax Assets,1.57,1.57,1.57,1.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Charges,-,-,0.9,0.9,-,-,1.57,-,-,-,0.88,-,0.49,-,0.33,-,0.28,-,0.33,-,Upgrade
14,Other Long-Term Assets,16.6,16.6,12.73,12.73,11.2,-,7.42,-,10.95,-,7.85,-,16.95,-,14.62,-,10.34,-,2.96,-,Upgrade
15,Total Assets,235.12,235.12,194.48,194.48,198.16,-,208.14,-,226.69,-,219.66,-,245.8,-,246.86,-,222.26,-,199.18,-,Upgrade
16,Accounts Payable,30.2,30.2,2.39,2.39,1.94,-,1.67,-,1.38,-,1.61,-,0.77,-,0.27,-,0.03,-,0.21,-,Upgrade
17,Accrued Expenses,-,-,21.51,21.51,-,-,18.76,-,-,-,8.76,-,-,-,7.68,-,-,-,7.15,-,Upgrade
18,Short-Term Debt,16.29,16.29,10.02,10.02,11.23,-,14.38,-,15.46,-,14.29,-,15,-,17.64,-,25.12,-,14.4,-,Upgrade
19,Current Portion of Leases,22.22,22.22,15.99,15.99,17.34,-,19.15,-,23.89,-,23.81,-,22.37,-,19.75,-,15.73,-,11.77,-,Upgrade
20,Current Income Taxes Payable,3.09,3.09,2.65,2.65,-,-,2,-,0.88,-,1.08,-,0.04,-,-,-,0.43,-,0.83,-,Upgrade
21,Current Unearned Revenue,56.77,56.77,58.98,58.98,100.94,-,96.14,-,115.59,-,107.05,-,107.38,-,111.07,-,102.68,-,92.18,-,Upgrade
22,Other Current Liabilities,-,-,-,-,17.04,-,-,-,16.09,-,-,-,11.26,-,0.09,-,4.24,-,0.04,-,Upgrade
23,Total Current Liabilities,128.56,128.56,111.53,111.53,148.48,-,152.09,-,173.29,-,156.59,-,156.82,-,156.5,-,148.23,-,126.58,-,Upgrade
24,Long-Term Leases,26.7,26.7,19.54,19.54,24.96,-,32.85,-,44.5,-,56.34,-,63.23,-,74.59,-,46.33,-,30.55,-,Upgrade
25,Long-Term Deferred Tax Liabilities,-,-,-,-,0.59,-,0.59,-,1.17,-,1.02,-,1.96,-,1.78,-,1.9,-,1.86,-,Upgrade
26,Other Long-Term Liabilities,3.18,3.18,3.16,3.16,3.14,-,3.12,-,2.59,-,2.57,-,2.11,-,2.09,-,1.32,-,1.32,-,Upgrade
27,Total Liabilities,158.44,158.44,134.23,134.23,177.16,-,188.64,-,221.56,-,216.53,-,224.12,-,234.95,-,197.78,-,160.31,-,Upgrade
28,Common Stock,8,8,8,8,8,-,8,-,8,-,8,-,8,-,8,-,8,-,8,-,Upgrade
29,Additional Paid-In Capital,64.11,64.11,64.11,64.11,64.11,-,64.11,-,64.11,-,64.11,-,64.11,-,64.11,-,64.11,-,64.11,-,Upgrade
30,Retained Earnings,25.6,25.6,9.17,9.17,-30.08,-,-31.58,-,-45.94,-,-47.95,-,-29.4,-,-39.17,-,-26.6,-,-12.21,-,Upgrade
31,Comprehensive Income & Other,-21.03,-21.03,-21.03,-21.03,-21.03,-,-21.03,-,-21.03,-,-21.03,-,-21.03,-,-21.03,-,-21.03,-,-21.03,-,Upgrade
32,Shareholders' Equity,76.68,76.68,60.25,60.25,21,19.5,19.5,5.14,5.14,3.13,3.13,-,21.68,11.91,11.91,-,24.48,38.87,38.87,-,Upgrade
33,Total Liabilities & Equity,235.12,235.12,194.48,194.48,198.16,-,208.14,-,226.69,-,219.66,-,245.8,-,246.86,-,222.26,-,199.18,-,Upgrade
34,Total Debt,65.2,65.2,45.55,45.55,53.52,66.38,66.38,83.84,83.84,94.44,94.44,-,100.6,111.97,111.97,-,87.18,56.72,56.72,-,Upgrade
35,Net Cash (Debt),-37.4,-37.4,-7.56,-7.56,-21.4,-38.46,-38.46,-53.67,-53.67,-75.31,-75.31,-,-60.09,-56.9,-56.9,-,-13.11,13.04,13.04,-,Upgrade
36,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-74.03%,-74.03%,-,Upgrade
37,Net Cash Per Share,-0.05,-0.05,-0.01,-0.01,-0.03,-0.05,-0.05,-0.07,-0.07,-0.09,-0.09,-,-0.08,-0.07,-0.07,-,-0.02,0.02,0.02,-,Upgrade
38,Filing Date Shares Outstanding,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
39,Total Common Shares Outstanding,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
40,Working Capital,-47.23,-47.23,-28.81,-28.81,-70.35,-,-100.38,-,-120.51,-,-116.08,-,-86.02,-,-86.45,-,-60.27,-,-37.89,-,Upgrade
