,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Revenue,84.73,84.73,91.36,91.36,58.4,58.24,73.64,57.49,52.5,43.96,4.16,64.29,58.73,52.46,23.22,23.58,16.45,18.82,16.32,20.22,Upgrade
1,Revenue Growth (YoY),45.08%,45.49%,24.07%,58.92%,11.25%,32.49%,1672.32%,-10.57%,-10.62%,-16.21%,-82.11%,172.68%,257.15%,178.79%,42.32%,16.60%,-34.49%,-34.64%,-47.62%,-22.63%,Upgrade
2,Cost of Revenue,42.51,42.51,40.06,40.06,30.47,31,26.59,29.47,30.31,24.05,8.53,32.91,30.19,25.15,13.97,16.24,13.88,11.12,15.57,15.88,Upgrade
3,Gross Profit,42.22,42.22,51.31,51.31,27.93,27.24,47.05,28.03,22.19,19.91,-4.38,31.38,28.54,27.31,9.25,7.34,2.56,7.69,0.74,4.34,Upgrade
4,"Selling, General & Admin",11.03,11.03,10.8,10.8,8.35,6.65,4.99,6.9,5.79,5.47,4.52,10.91,7.96,5.43,6.34,4.2,8.98,0.57,17.07,0.89,Upgrade
5,Other Operating Expenses,10.8,10.8,7.51,7.51,8.23,7.27,12.57,8.13,4.28,4.76,2.43,6.74,4.93,5.12,2.09,3.73,-0.95,8.12,-5.57,6.67,Upgrade
6,Operating Expenses,32,32,30.08,30.08,27.85,25.36,29.76,27.47,22.38,20.08,19.46,28.12,23.06,20.56,16.51,15.23,15.23,15.8,19.23,13.53,Upgrade
7,Operating Income,10.22,10.22,21.23,21.23,0.08,1.88,17.29,0.55,-0.2,-0.17,-23.84,3.25,5.48,6.75,-7.26,-7.9,-12.67,-8.11,-18.48,-9.19,Upgrade
8,Interest Expense,-0.62,-0.62,-0.76,-0.76,-0.89,-0.73,-0.72,-0.97,-1.11,-1,-1.28,-1.16,-1.23,-1.3,-1.5,-0.61,-0.59,-0.47,-,-0.81,Upgrade
9,Interest & Investment Income,0.08,0.08,0.5,0.5,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.1,0.38,0.54,0.85,0.59,Upgrade
10,Other Non Operating Income (Expenses),-,-,0.46,0.46,0,0.01,-3.89,4.66,0.13,0.05,1.75,0.08,0.03,0.06,0.8,0.07,0.07,0,-,0.06,Upgrade
11,EBT Excluding Unusual Items,9.68,9.68,21.43,21.43,-0.71,1.27,12.78,4.35,-1.09,-1.03,-23.28,2.27,4.36,5.6,-7.84,-8.34,-12.82,-8.04,-17.63,-9.36,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,0.05,0.05,0.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Writedown,-,-,-,-,-,-,-4.36,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Unusual Items,0.06,0.06,-0.09,-0.09,0.17,-,6.38,-4.27,2.09,2.19,3.3,-,-,-,2.86,0.67,3.02,3.5,-,-,Upgrade
15,Pretax Income,9.74,9.74,21.39,21.39,0.22,1.27,14.79,0.08,1,1.16,-19.97,2.27,4.36,5.6,-4.99,-7.67,-9.8,-4.54,-17.63,-9.36,Upgrade
16,Income Tax Expense,1.53,1.53,1.77,1.77,-,-,0.51,-,-,0.15,1.37,-0.53,-0.28,0.47,0.23,-0.32,-0.21,0.25,0.79,-0.23,Upgrade
17,Net Income,8.22,8.22,19.63,19.63,0.22,1.27,14.28,0.08,1,1.01,-21.34,2.8,4.64,5.13,-5.22,-7.35,-9.6,-4.79,-18.43,-9.14,Upgrade
18,Net Income to Common,8.22,8.22,19.63,19.63,0.22,1.27,14.28,0.08,1,1.01,-21.34,2.8,4.64,5.13,-5.22,-7.35,-9.6,-4.79,-18.43,-9.14,Upgrade
19,Net Income Growth,3567.41%,544.82%,37.40%,25062.18%,-77.56%,26.26%,-,-97.21%,-78.51%,-80.32%,-,-,-,-,-,-,-,-,-,-,Upgrade
