,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1100,1103,1525,1265,906.39,1184,1142,1159,733.88,938.85,Upgrade
1,Revenue Growth (YoY),-27.85%,-12.78%,68.20%,6.84%,-20.60%,2.21%,55.56%,23.41%,-19.51%,8.90%,Upgrade
2,Cost of Revenue,362.41,370.51,436.17,408.43,323.49,422.02,364.05,381.26,224.28,343.57,Upgrade
3,Gross Profit,737.59,732.98,1088,856.81,582.9,762.21,777.57,777.4,509.6,595.28,Upgrade
4,"Selling, General & Admin",46.65,90.8,58.53,95.08,34.98,85.98,45.24,85.29,33.91,73.12,Upgrade
5,Other Operating Expenses,74.81,87.32,84.21,92.58,61.04,107.02,90.62,78.27,55.13,75.67,Upgrade
6,Operating Expenses,225.35,205.94,243.22,235.7,173.68,233.09,212.22,206.29,152.81,186.72,Upgrade
7,Operating Income,512.24,527.04,845.16,621.11,409.22,529.13,565.35,571.11,356.8,408.56,Upgrade
8,Interest Expense,-9.11,-4.8,-2.59,-2.79,-2.21,-4.56,-2.68,-4.9,-4.63,-5.66,Upgrade
9,Interest & Investment Income,10.75,10.3,7.04,8.2,5.52,0.98,13.89,11.97,21.82,30.29,Upgrade
10,Earnings From Equity Investments,2.34,-2.62,-15.82,-4.17,-3.24,-7.81,-3.77,0.14,-0.13,-0.18,Upgrade
11,Currency Exchange Gain (Loss),-2.51,-5.36,7,2.5,-0.66,-1.92,-1.36,-6.65,0.24,2.04,Upgrade
12,Other Non Operating Income (Expenses),2.23,8.5,18.46,16.39,21.34,31.17,20.21,6.88,9.85,8.15,Upgrade
13,EBT Excluding Unusual Items,515.94,533.06,859.24,641.24,429.96,546.99,591.65,578.54,383.94,443.21,Upgrade
14,Gain (Loss) on Sale of Investments,27.58,17.25,22.03,14.06,25.76,13.02,14.95,14.9,3.74,12.34,Upgrade
15,Gain (Loss) on Sale of Assets,-0.78,15.76,-15.78,-0.05,-,-0.23,-0.34,-1.3,0.07,0.77,Upgrade
16,Legal Settlements,-,-,-,-1.31,-17.46,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,13.21,-,0.2,-,-,Upgrade
18,Pretax Income,542.74,566.07,865.49,653.95,438.26,572.98,606.26,592.34,387.75,456.32,Upgrade
19,Income Tax Expense,179.6,175.63,280.01,170.22,111.26,138.97,150.62,142.42,80.36,103.02,Upgrade
20,Earnings From Continuing Operations,363.14,390.44,585.48,483.73,327,434.01,455.64,449.92,307.39,353.3,Upgrade
21,Minority Interest in Earnings,-64.33,-63.92,-120.76,-86.23,-65.9,-81.35,-88.26,-77.34,-59.9,-71.63,Upgrade
22,Net Income,298.8,326.52,464.72,397.5,261.1,352.66,367.37,372.58,247.48,281.67,Upgrade
23,Net Income to Common,298.8,326.52,464.72,397.5,261.1,352.66,367.37,372.58,247.48,281.67,Upgrade
24,Net Income Growth,-35.70%,-17.86%,77.99%,12.71%,-28.93%,-5.35%,48.44%,32.28%,-16.65%,24.48%,Upgrade
25,Shares Outstanding (Basic),2271,2271,2271,2271,2272,2272,2285,2265,2261,2242,Upgrade
26,Shares Outstanding (Diluted),2271,2271,2271,2271,2272,2272,2285,2274,2275,2263,Upgrade
27,Shares Change (YoY),-,-0.01%,-0.02%,-0.03%,-0.60%,-0.08%,0.45%,0.50%,1.27%,1.20%,Upgrade
28,EPS (Basic),0.13,0.14,0.20,0.18,0.11,0.16,0.16,0.16,0.11,0.13,Upgrade
29,EPS (Diluted),0.13,0.14,0.20,0.18,0.11,0.15,0.16,0.16,0.11,0.13,Upgrade
30,EPS Growth,-35.70%,-18.29%,78.03%,12.92%,-28.51%,-5.51%,47.50%,31.19%,-17.42%,22.56%,Upgrade
31,Free Cash Flow,314.2,431.74,640.19,584.78,198.63,465.57,403.62,488.84,233.3,373.49,Upgrade
32,Free Cash Flow Per Share,0.14,0.19,0.28,0.26,0.09,0.20,0.18,0.21,0.10,0.17,Upgrade
33,Dividend Per Share,0.059,0.061,0.084,0.069,0.048,0.045,0.047,0.044,0.030,0.038,Upgrade
34,Dividend Growth,-29.18%,-11.82%,74.14%,52.87%,2.67%,1.61%,56.86%,15.77%,-19.23%,12.66%,Upgrade
35,Operating Margin,46.57%,47.76%,55.44%,49.09%,45.15%,44.68%,49.52%,49.29%,48.62%,43.52%,Upgrade
36,Profit Margin,27.16%,29.59%,30.48%,31.42%,28.81%,29.78%,32.18%,32.16%,33.72%,30.00%,Upgrade
37,Free Cash Flow Margin,28.56%,39.13%,41.99%,46.22%,21.91%,39.31%,35.35%,42.19%,31.79%,39.78%,Upgrade
38,EBITDA,589.75,596.85,913.62,679.98,474.85,587.22,625.85,627.9,408.65,457.45,Upgrade
39,D&A For EBITDA,77.51,69.81,68.47,58.87,65.63,58.09,60.5,56.79,51.86,48.89,Upgrade
40,EBIT,512.24,527.04,845.16,621.11,409.22,529.13,565.35,571.11,356.8,408.56,Upgrade
