,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8892,8067,7598,7929,8978,8881,8993,7657,5964,5412,5849,5941,7369,8267,8808,8198,5838,4352,3638,3500,4168,Upgrade
1,Market Cap Growth,-9.16%,-9.16%,-15.50%,3.56%,50.52%,64.11%,53.74%,28.88%,-19.06%,-34.54%,-33.59%,-27.53%,26.23%,89.95%,142.09%,134.21%,40.06%,-3.08%,-41.04%,-43.70%,1.40%,Upgrade
2,Enterprise Value,20269,18302,16257,17005,18053,17024,19627,16507,14815,15242,15420,14811,16239,18318,18814,16822,14462,12923,12884,12515,13182,Upgrade
3,PE Ratio,15.63,15.63,15.18,17.61,20.83,10.43,18.35,51.56,-30.02,-,-,-,-,-,50.92,81.38,120.29,-35.82,-,-8.71,-,Upgrade
4,PS Ratio,0.82,0.82,0.78,0.83,0.94,0.98,1.04,0.92,0.73,0.69,0.75,0.79,1.04,1.38,1.58,1.59,1.19,0.84,0.71,0.71,0.83,Upgrade
5,PB Ratio,1.16,0.97,0.93,1.03,1.19,1.20,-,1.21,0.96,-,0.99,0.97,1.14,1.24,1.30,1.22,0.88,0.64,0.54,0.52,0.58,Upgrade
6,P/FCF Ratio,-,-,-,-,27.56,23.47,86.59,-,14.19,7.45,21.71,-,16.42,-,11.83,7.52,7.10,3.83,4.48,-,17.84,Upgrade
7,P/OCF Ratio,5.21,5.21,3.66,-,4.03,5.26,8.38,6.35,6.48,5.67,9.10,-,8.92,-,7.44,5.23,4.75,2.14,2.33,-,3.21,Upgrade
8,EV/Sales Ratio,2.05,1.85,1.67,1.77,1.90,1.87,2.27,1.98,1.82,1.93,1.97,1.97,2.30,3.07,3.37,3.26,2.95,2.51,2.51,2.52,2.62,Upgrade
