,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,313946,347247,300642,238949,220703,180752,176944,177223,191072,172136,137581,138241,115428,122379,152601,175540,185202,153883,142007,118208,106957,Upgrade
1,Market Cap Growth,92.11%,92.11%,69.91%,34.83%,15.51%,5.01%,28.61%,28.20%,65.53%,40.66%,-9.84%,-21.25%,-37.67%,-20.47%,7.46%,48.50%,73.16%,0.10%,5.08%,-25.92%,-43.66%,Upgrade
2,Enterprise Value,272937,315092,269884,218320,203623,169945,174754,184019,196592,177582,139048,139567,117124,124017,155303,189873,203907,178094,174865,138648,119452,Upgrade
3,Last Close Price,481.00,537.30,488.55,372.73,343.48,276.21,277.81,271.24,292.33,272.23,209.75,220.49,187.66,189.85,233.63,274.62,-,-,-,-,-,Upgrade
4,PE Ratio,17.29,19.12,16.75,15.82,18.76,16.54,15.44,25.91,28.99,108.53,-83.80,-45.34,-,-,-,-,40.17,-39.91,-55.47,-,-,Upgrade
5,PS Ratio,6.12,6.12,5.34,4.56,4.31,3.69,4.20,5.07,6.65,7.60,6.33,6.50,4.67,4.98,6.22,7.15,8.82,7.07,5.74,4.04,3.03,Upgrade
6,PB Ratio,2.27,2.27,1.94,1.69,1.58,1.33,1.33,1.39,1.43,1.35,1.12,1.07,0.85,0.90,1.14,1.31,1.50,1.28,1.24,1.08,0.97,Upgrade
7,P/TBV Ratio,4.74,4.74,4.16,3.80,3.65,3.27,3.25,3.60,3.80,3.80,3.28,3.17,2.56,2.67,3.36,3.85,5.16,4.69,4.82,4.33,3.74,Upgrade
8,P/FCF Ratio,-,-,-,-,87.36,-,-,-,54.57,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,83.01,-,-,-,52.66,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,4.81,5.56,4.79,4.17,3.98,3.47,4.15,5.26,6.85,7.84,6.40,6.57,4.73,5.05,6.33,7.73,9.71,8.19,7.07,4.73,3.39,Upgrade
11,EV/EBITDA Ratio,14.19,19.74,16.36,14.71,14.18,12.68,16.71,25.33,47.57,-,196.29,-291.31,-,-,261.83,105.48,-,-500.29,576.02,-,-,Upgrade
12,EV/EBIT Ratio,15.07,20.89,17.31,15.66,15.15,13.62,18.32,29.20,64.00,-,-335.15,-,-,-,-,504.39,-,-,-185.27,-,-,Upgrade
13,EV/FCF Ratio,-,-,-,-,80.60,-,-,-,56.15,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.28,0.28,0.33,0.46,0.37,0.37,0.41,0.44,0.45,0.41,0.47,0.49,0.47,0.47,0.52,0.58,0.63,0.57,0.67,0.71,0.64,Upgrade
15,Debt / EBITDA Ratio,2.63,3.91,2.20,3.93,3.33,4.63,3.01,3.98,5.22,140.96,10.63,68.43,2147.46,-,89.12,21.89,-,36.59,14.39,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,-,20.50,-,-,-,17.36,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.21,0.26,0.21,0.21,0.18,0.25,0.21,0.18,0.10,0.14,0.08,0.09,0.10,0.10,0.12,0.09,0.10,0.11,0.06,0.10,Upgrade,
18,Quick Ratio,1.24,1.24,1.12,1.11,0.96,1.08,0.94,0.87,0.77,0.88,0.87,0.94,1.03,0.91,0.85,1.00,0.89,0.88,0.87,0.72,0.80,Upgrade
