,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,51093,41982,51553,42187,41592,37761,36843,30576,17000,18916,22959,20861,19818,20528,27696,23060,18096,25205,18896,24093,Upgrade
1,Short-Term Investments,28475,34316,38216,25507,17748,24076,18532,17386,25545,28684,30721,30369,29566,36883,35286,30679,24820,22224,23886,25073,Upgrade
2,Cash & Short-Term Investments,79568,76298,89769,67694,59340,61837,55375,47962,42545,47600,53680,51230,49384,57411,62982,53739,42916,47429,42782,49166,Upgrade
3,Cash Growth,34.09%,23.39%,62.11%,41.14%,39.48%,29.91%,3.16%,-6.38%,-13.85%,-17.09%,-14.77%,-4.67%,15.07%,21.05%,47.22%,9.30%,-0.15%,6.82%,-23.54%,-12.84%,Upgrade
4,Accounts Receivable,12459,13839,12907,15146,14082,12845,10689,9257,7004,6151,5445,3979,6215,5213,5339,4353,5574,5784,5129,5098,Upgrade
5,Other Receivables,-,-,-,160,4877,-,-,-,4392,-,-,-,4399,-,-,-,3159,-,-,-,Upgrade
6,Receivables,12459,13839,12907,15306,18959,12845,10689,9257,11396,6151,5445,3979,10614,5213,5339,4353,8733,5784,5129,5098,Upgrade
7,Prepaid Expenses,-,-,-,-,168,-,-,-,240,-,-,-,224,-,-,-,454,-,-,-,Upgrade
8,Restricted Cash,-,-,-,2586,2391,-,-,-,1487,-,-,-,1378,-,-,-,1319,-,-,-,Upgrade
9,Other Current Assets,20093,24461,18863,14441,7874,18927,17028,15167,5767,13294,10778,9274,4508,13972,10377,9786,4589,12569,15583,10384,Upgrade
10,Total Current Assets,112120,114598,121539,100027,88732,93609,83092,72386,61435,67045,69903,64483,66108,76596,78698,67878,58011,65782,63494,64648,Upgrade
11,"Property, Plant & Equipment",5808,5792,5824,5730,5783,5819,5907,5897,6023,6095,6232,6096,6311,6446,6619,6821,6767,6668,6780,7262,Upgrade
12,Long-Term Investments,47194,46745,45392,47672,49342,53465,54757,56720,50177,47004,44075,42668,44961,43216,47039,48246,47943,51003,53659,51353,Upgrade
13,Goodwill,60911,60926,59381,59377,59372,59365,59382,59340,59337,59313,59326,59353,59353,59353,59353,59352,59353,59406,59327,58308,Upgrade
