,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,11506,14639,11649,10874,9334,12864,10390,8454,4330,6279,3447,3457,3978,4739,5276,3506,4510,4989,2693,4193,Upgrade
1,Other Revenue,1238,1234,1123,1031,991,876,857,744,697,613,564,652,703,605,614,602,454,473,466,538,Upgrade
2,Revenue,12744,15873,12772,11905,10325,13740,11247,9198,5027,6892,4011,4109,4681,5344,5890,4108,4964,5462,3159,4731,Upgrade
3,Revenue Growth (YoY),23.43%,15.52%,13.56%,29.43%,105.39%,99.36%,180.40%,123.85%,7.39%,28.97%,-31.90%,0.02%,-5.70%,-2.16%,86.45%,-13.17%,-40.44%,-47.86%,-63.65%,-42.05%,Upgrade
4,Cost of Revenue,2640,2800,2312,2238,2010,2467,2007,1637,1199,1271,976,1067,1118,1223,1223,1034,910,1029,872,1220,Upgrade
5,Gross Profit,10104,13073,10460,9667,8315,11273,9240,7561,3828,5621,3035,3042,3563,4121,4667,3074,4054,4433,2287,3511,Upgrade
6,"Selling, General & Admin",4406,4427,3912,3243,3202,3787,3310,2646,1964,2276,1430,1427,2031,2062,2115,1636,1908,1635,1174,3324,Upgrade
7,Research & Development,3397,3640,2993,3109,2916,3577,2953,2674,2104,2491,1772,1974,2236,2305,2226,2225,2162,2008,1801,1696,Upgrade
8,Operating Expenses,7803,8067,6905,6352,6118,7364,6263,5320,4068,4767,3202,3401,4267,4367,4341,3861,4070,3643,2975,5020,Upgrade
9,Operating Income,2301,5006,3555,3315,2197,3909,2977,2241,-240,854,-167,-359,-704,-246,326,-787,-16,790,-688,-1509,Upgrade
10,Interest Expense,-323,-399,-514,-499,-497,-529,-555,-486,-427,-395,-351,-341,-358,-382,-418,-407,-377,-430,-461,-448,Upgrade
11,Interest & Investment Income,517,598,634,592,770,543,513,441,511,453,544,591,757,485,472,418,429,642,603,513,Upgrade
12,Earnings From Equity Investments,359,558,1089,822,351,618,236,-133,-210,102,-279,-199,-108,224,-94,74,318,-195,-1491,-321,Upgrade
