,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,7.43,7.43,8.7,8.7,4.45,8.52,2.12,14.47,15.23,13.89,3.95,10.79,19.13,15.98,3.36,11.19,16.4,17.66,7.69,13.78,Upgrade
1,Other Revenue,0.65,0.65,0.3,0.3,0.66,0.64,0.58,0.67,0.66,0.55,0.19,0.5,0.51,0.5,0.36,0.51,0.53,0.51,0.5,0.51,Upgrade
2,Revenue,8.08,8.08,9,9,5.11,9.16,2.71,15.15,15.89,14.44,4.14,11.29,19.64,16.48,3.72,11.69,16.93,18.17,8.2,14.3,Upgrade
3,Revenue Growth (YoY),58.15%,-11.82%,232.75%,-40.58%,-67.86%,-36.59%,-34.66%,34.15%,-19.11%,-12.38%,11.32%,-3.44%,16.03%,-9.29%,-54.63%,-18.20%,3.11%,-33.43%,-73.48%,-29.54%,Upgrade
4,Cost of Revenue,6.97,6.97,10.83,10.83,4.16,8.17,6.51,15.03,13.37,13.48,-0.61,10.37,18.17,15.3,16.29,10.65,15.38,16.79,7.34,13.2,Upgrade
5,Gross Profit,1.1,1.1,-1.82,-1.82,0.95,0.98,-3.8,0.12,2.52,0.96,4.75,0.93,1.47,1.18,-12.57,1.04,1.54,1.38,0.86,1.1,Upgrade
6,"Selling, General & Admin",2.12,2.12,5.74,5.74,4.02,1.53,4.88,6.65,4.36,1.81,11.06,11.95,5.79,5.57,15.78,4.6,2.43,4.68,7.34,3.13,Upgrade
7,Other Operating Expenses,-0,-0,-,-,-,-,-0.02,-,-,-,0.22,-,-,0.11,0.13,0.11,0.11,0.11,0.11,0.11,Upgrade
8,Operating Expenses,2.12,2.12,10.54,10.54,4.02,1.53,11.83,6.65,4.36,1.81,10.93,11.95,5.79,5.68,17.08,4.71,2.54,4.78,7.45,3.23,Upgrade
9,Operating Income,-1.02,-1.02,-12.36,-12.36,-3.08,-0.54,-15.63,-6.53,-1.84,-0.86,-6.18,-11.02,-4.32,-4.5,-29.64,-3.67,-1,-3.41,-6.6,-2.14,Upgrade
10,Interest Expense,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.05,-0.12,-0.1,-,-,-,-,-0.31,-0.09,-0.11,-0.22,-0.22,-0.15,-0.28,Upgrade
11,Interest & Investment Income,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.58,0.4,0.45,0.36,1.17,0.53,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05,-0.02,-,0.14,0.04,Upgrade
13,Other Non Operating Income (Expenses),-,-,-0.96,-0.96,-,-,-0.17,-,0.02,0.06,-5.06,3,1.89,-,-0.53,0.21,0.15,0.18,-0.54,0.13,Upgrade
14,EBT Excluding Unusual Items,-1.11,-1.11,-13.42,-13.42,-3.17,-0.64,-15.85,-6.65,-1.93,-0.79,-11.24,-8.02,-2.43,-4.8,-29.69,-3.21,-0.64,-3.08,-5.99,-1.72,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-29.39,-,-,-,-4.89,-,Upgrade
16,Gain (Loss) on Sale of Investments,0.62,0.62,-0.09,-0.09,0.23,-0.11,0.11,-0.01,-0.23,-0.21,-0.1,-0.21,-0.52,-0.87,0.37,-0.17,-0.5,-0.06,-3.89,-0.48,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.83,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,0.07,-,-,-,0.06,-,-,-,0.3,-,-,-,-,-,Upgrade
19,Pretax Income,-0.5,-0.5,-13.51,-13.51,-2.95,-0.75,-15.68,-6.66,-2.16,-1.01,-11.28,-8.23,-2.95,-5.67,-59.24,-3.38,-1.15,-3.15,-14.76,-2.2,Upgrade
20,Income Tax Expense,-,-,-,-,-,-,-,-,0.01,-,0.01,-,-0.02,-0.02,-0.14,-0.02,-0.02,-0.02,-0.02,-0.02,Upgrade
21,Earnings From Continuing Operations,-0.5,-0.5,-13.51,-13.51,-2.95,-0.75,-15.68,-6.66,-2.17,-1.01,-11.29,-8.23,-2.93,-5.65,-59.1,-3.36,-1.13,-3.13,-14.75,-2.18,Upgrade
22,Net Income to Company,-0.5,-0.5,-13.51,-13.51,-2.95,-0.75,-15.68,-6.66,-2.17,-1.01,-11.29,-8.23,-2.93,-5.65,-59.1,-3.36,-1.13,-3.13,-14.75,-2.18,Upgrade
23,Minority Interest in Earnings,-,-,0,0,0,-,0,0,-0.01,0,0.01,0,-0,0,0.01,0,0,0,0.01,-0,Upgrade
24,Net Income,-0.5,-0.5,-13.51,-13.51,-2.94,-0.75,-15.68,-6.66,-2.17,-1,-11.28,-8.23,-2.93,-5.65,-59.09,-3.36,-1.13,-3.13,-14.74,-2.18,Upgrade
25,Net Income to Common,-0.5,-0.5,-13.51,-13.51,-2.94,-0.75,-15.68,-6.66,-2.17,-1,-11.28,-8.23,-2.93,-5.65,-59.09,-3.36,-1.13,-3.13,-14.74,-2.18,Upgrade
26,Shares Outstanding (Basic),891,891,891,891,891,891,890,790,891,741,719,719,719,719,719,719,205,205,205,205,Upgrade
27,Shares Outstanding (Diluted),891,891,891,891,891,891,890,790,891,741,719,719,719,719,719,719,205,205,205,205,Upgrade
28,Shares Change (YoY),-,-,0.12%,12.68%,-,20.19%,23.73%,9.94%,23.88%,3.07%,-,-,250.00%,250.00%,250.00%,250.00%,-,-,-25.46%,12.85%,Upgrade
29,EPS (Basic),-0.00,-0.00,-0.02,-0.02,-0.00,-0.00,-0.02,-0.01,-0.00,-0.00,-0.02,-0.01,-0.00,-0.01,-0.08,-0.00,-0.01,-0.02,-0.07,-0.01,Upgrade
30,EPS (Diluted),-0.00,-0.00,-0.02,-0.02,-0.00,-0.00,-0.02,-0.01,-0.00,-0.00,-0.02,-0.01,-0.00,-0.01,-0.08,-0.00,-0.01,-0.02,-0.07,-0.01,Upgrade
31,Free Cash Flow,0.2,0.2,0.37,0.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Free Cash Flow Per Share,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Gross Margin,13.64%,13.64%,-20.27%,-20.27%,18.57%,10.73%,-140.48%,0.80%,15.84%,6.63%,114.73%,8.20%,7.51%,7.15%,-,8.89%,9.11%,7.58%,10.44%,7.66%,Upgrade
34,Operating Margin,-12.59%,-12.59%,-137.34%,-137.34%,-60.24%,-5.92%,-577.74%,-43.11%,-11.61%,-5.92%,-149.28%,-97.60%,-22.00%,-27.29%,-797.02%,-31.35%,-5.92%,-18.74%,-80.48%,-14.96%,Upgrade
35,Profit Margin,-6.15%,-6.15%,-150.06%,-150.06%,-57.64%,-8.16%,-579.70%,-43.98%,-13.68%,-6.95%,-272.54%,-72.85%,-14.93%,-34.29%,-1588.81%,-28.69%,-6.65%,-17.21%,-179.79%,-15.28%,Upgrade
36,Free Cash Flow Margin,2.50%,2.50%,4.07%,4.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,EBITDA,-,-,-,-,-,-,-15.21,-6.11,-1.42,-0.43,-5.76,-10.04,-3.94,-3.52,-28.66,-3.02,-0.28,-2.76,-5.95,-1.54,Upgrade
38,EBITDA Margin,-,-,-,-,-,-,-,-40.33%,-8.96%,-3.00%,-139.10%,-88.93%,-20.06%,-21.35%,-,-25.80%,-1.65%,-15.17%,-72.55%,-10.74%,Upgrade
39,D&A For EBITDA,-,-,-,-,-,-,0.42,0.42,0.42,0.42,0.42,0.98,0.38,0.98,0.98,0.65,0.72,0.65,0.65,0.6,Upgrade
40,EBIT,-1.02,-1.02,-12.36,-12.36,-3.08,-0.54,-15.63,-6.53,-1.84,-0.86,-6.18,-11.02,-4.32,-4.5,-29.64,-3.67,-1,-3.41,-6.6,-2.14,Upgrade
