,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,41,23,33,37,134,116,136,98,149,77,127,150,151,68,113,113,129,17,20,38,21,Upgrade
1,Market Cap Growth,-80.00%,-80.00%,-75.82%,-61.82%,-10.18%,50.51%,7.33%,-34.80%,-1.49%,12.63%,12.48%,33.12%,17.32%,305.49%,478.42%,195.43%,526.50%,-59.00%,-60.42%,-51.05%,-70.59%,Upgrade
2,Enterprise Value,33,23,33,38,134,116,136,102,153,68,118,130,131,54,98,124,140,37,40,38,20,Upgrade
3,Last Close Price,0.05,0.03,0.04,0.04,0.15,0.13,0.15,0.11,0.17,0.10,0.17,0.21,0.21,0.10,0.16,0.16,0.18,0.06,0.07,0.14,0.07,Upgrade
4,PS Ratio,1.20,0.68,1.06,1.16,5.14,3.61,3.18,2.03,3.00,1.68,2.56,2.92,2.95,1.33,2.31,2.24,2.34,0.29,0.34,0.58,0.23,Upgrade
5,PB Ratio,4.15,2.36,3.35,3.46,12.35,3.06,3.28,2.36,-,1.54,2.65,3.13,-,1.13,1.63,1.63,-,0.19,0.21,0.41,-,Upgrade
6,P/TBV Ratio,2.35,2.35,3.34,3.45,12.32,3.08,3.30,2.38,-,1.55,2.66,3.15,-,1.13,1.65,1.65,-,0.28,0.31,0.60,-,Upgrade
7,P/FCF Ratio,20.40,20.40,35.30,51.11,365.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/OCF Ratio,20.40,20.40,35.30,51.11,365.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,EV/Sales Ratio,0.96,0.68,1.06,1.17,5.15,3.60,3.18,2.12,3.09,1.48,2.38,2.52,2.56,1.04,2.01,2.45,2.54,0.65,0.70,0.57,0.23,Upgrade
10,EV/FCF Ratio,20.41,20.41,35.58,51.45,365.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.62,0.62,0.62,0.58,0.58,0.17,0.15,0.15,-,0.12,-,-,-,-,0.15,0.15,-,0.16,0.22,0.22,-,Upgrade
12,Debt / FCF Ratio,5.36,5.36,6.51,8.57,17.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,0.49,0.52,0.62,0.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,17.93,48.77,48.30,74.27,21.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.65,0.65,0.65,0.62,0.62,1.00,-,1.15,-,1.09,-,1.43,-,2.27,-,2.02,-,1.07,-,1.68,-,Upgrade
16,Current Ratio,1.18,1.18,1.18,1.42,1.42,2.23,-,2.48,-,2.41,-,2.67,-,3.12,-,3.16,-,2.21,-,3.38,-,Upgrade
17,Return on Equity (ROE),-20.21%,-19.24%,-499.39%,-222.10%,-29.69%,-7.19%,-,-,-17.72%,-8.37%,-,-,-18.08%,-32.73%,-,-,-4.90%,-13.33%,-,-,Upgrade,
18,Return on Assets (ROA),-3.89%,-4.13%,-53.50%,-44.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-15.98%,-15.41%,-180.79%,-100.67%,-16.70%,-2.83%,-,-,-8.87%,-4.45%,-,-,-15.43%,-14.15%,-,-,-2.29%,-7.42%,-,-,Upgrade,
20,Earnings Yield,-68.35%,-120.93%,-92.40%,-82.07%,-24.61%,-22.48%,-18.54%,-26.04%,-14.20%,-29.49%,-18.46%,-18.69%,-50.26%,-103.98%,-61.32%,-59.08%,-17.36%,-125.69%,-110.73%,-51.96%,-84.98%,Upgrade
21,FCF Yield,4.90%,4.90%,2.83%,1.96%,0.27%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-9.25%,-,-,-0.12%,-12.68%,-,-20.19%,-23.73%,-9.94%,-23.88%,-3.07%,-,-,-250.00%,-250.00%,-250.00%,-250.00%,-,-,25.46%,-12.85%,Upgrade
23,Total Shareholder Return,-9.25%,-,-,-0.12%,-12.68%,-,-20.19%,-23.73%,-9.94%,-23.88%,-3.07%,-,-,-250.00%,-250.00%,-250.00%,-250.00%,-,-,25.46%,-12.85%,Upgrade
