,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,46.05,61.95,61.42,60.41,64.79,59.92,45.07,69.78,59.01,117.97,Upgrade
1,Short-Term Investments,-,2.83,-,3.54,-,5.15,-,5.69,-,3.61,Upgrade
2,Cash & Short-Term Investments,46.05,64.78,61.42,63.95,64.79,65.07,45.07,75.47,59.01,121.58,Upgrade
3,Cash Growth,-25.02%,1.30%,-5.20%,-1.71%,43.77%,-13.78%,-23.63%,-37.93%,-51.00%,97.00%,Upgrade
4,Accounts Receivable,40.68,44.54,57.82,53.22,50.79,55.86,40.2,61.36,59.9,57.74,Upgrade
5,Other Receivables,59.47,0.25,11.33,0.68,5.51,4.74,33.45,1.45,17.39,1.68,Upgrade
6,Receivables,100.15,44.79,69.14,53.92,56.31,60.6,75.31,64.47,79.31,61.39,Upgrade
7,Inventory,1.37,0.89,1.2,1.04,1.24,2.24,1.86,0.85,1.42,2.72,Upgrade
8,Other Current Assets,-,60.14,-,0.01,-,5.31,-,0.08,-,0.52,Upgrade
9,Total Current Assets,147.57,170.6,131.76,118.93,122.35,133.23,122.24,140.87,139.74,186.21,Upgrade
10,"Property, Plant & Equipment",87.34,79.98,48.6,83.63,114.47,142.07,167.84,202.68,238.39,274.7,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,16.7,30.52,0.41,44.01,Upgrade
12,Goodwill,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,Upgrade
13,Other Intangible Assets,-,-,0.28,0.32,0.34,0.25,0.23,-,-,-,Upgrade
14,Other Long-Term Assets,1.9,1.9,56.61,62.26,57.09,49.08,81.28,84.4,83.86,80.47,Upgrade
15,Total Assets,236.87,252.54,237.31,265.21,294.32,324.69,388.36,458.54,503.09,585.46,Upgrade
16,Accounts Payable,4.08,4.59,7.89,5.92,5.96,8.75,6.37,6.45,12.51,10.91,Upgrade
17,Accrued Expenses,-,9.86,-,11.91,-,13.47,-,7.75,-,7.91,Upgrade
18,Short-Term Debt,-,-,-,-,35,-,-,35,35,65,Upgrade
19,Current Portion of Long-Term Debt,135,100,100,40,-,10,80,40,-,-,Upgrade
20,Current Portion of Leases,82.39,73.92,47.32,74.06,71.47,65.94,65.3,68.02,65.49,63.48,Upgrade
21,Current Income Taxes Payable,-,-,-,-,-,-,-,0.03,-,-,Upgrade
22,Current Unearned Revenue,5.69,7.37,8.82,8.62,8.52,8.74,5.03,4.87,4.97,4.89,Upgrade
23,Other Current Liabilities,8.24,-,10.52,-,11.65,-,16.81,7.53,15.49,4.39,Upgrade
24,Total Current Liabilities,235.39,195.74,174.55,140.51,132.6,106.9,173.51,169.65,133.46,156.58,Upgrade
25,Long-Term Debt,-,35,35,95,100,125,55,60,100,100,Upgrade
26,Long-Term Leases,0.71,0.95,1.11,11.02,45.94,79,107,137.97,171.73,205.44,Upgrade
27,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,6.98,6.73,Upgrade
28,Total Liabilities,236.1,231.69,210.66,246.53,278.55,310.9,335.51,367.62,412.17,468.74,Upgrade
29,Common Stock,2.9,2.9,2.9,2.9,2.9,29.01,29.01,29.01,24.32,24.32,Upgrade
30,Additional Paid-In Capital,381.06,381.06,381.06,381.06,381.06,381.06,381.06,381.06,374.23,374.23,Upgrade
31,Retained Earnings,-453.25,-433.48,-427.32,-337.08,-339.51,-341.84,-300.56,-261.57,-247.41,-220.98,Upgrade
32,Comprehensive Income & Other,70.05,70.37,70.01,-31.37,-31.84,-57.6,-59.83,-60.75,-63.38,-64.01,Upgrade
33,Total Common Equity,0.77,20.85,26.65,15.51,12.61,10.63,49.68,87.75,87.76,113.56,Upgrade
34,Minority Interest,-,-,-,3.16,3.16,3.16,3.16,3.16,3.16,3.16,Upgrade
35,Shareholders' Equity,0.77,20.85,26.65,18.68,15.78,13.8,52.85,90.92,90.92,116.72,Upgrade
36,Total Liabilities & Equity,236.87,252.54,237.31,265.21,294.32,324.69,388.36,458.54,503.09,585.46,Upgrade
37,Total Debt,218.1,209.87,183.43,220.08,252.42,279.94,307.3,340.99,372.21,433.91,Upgrade
38,Net Cash (Debt),-172.05,-145.09,-122.01,-156.13,-187.63,-214.87,-262.24,-265.52,-313.2,-312.33,Upgrade
39,Net Cash Per Share,-0.59,-0.50,-0.42,-0.54,-0.65,-0.74,-0.90,-1.03,-1.29,-1.28,Upgrade
40,Filing Date Shares Outstanding,290.11,290.11,290.11,290.11,290.11,290.11,290.11,290.11,243.23,243.23,Upgrade
41,Total Common Shares Outstanding,290.11,290.11,290.11,290.11,290.11,290.11,290.11,290.11,243.23,243.23,Upgrade
42,Working Capital,-87.82,-25.14,-42.79,-21.58,-10.25,26.33,-51.27,-28.78,6.28,29.63,Upgrade
43,Book Value Per Share,0.00,0.07,0.09,0.05,0.04,0.04,0.17,0.30,0.36,0.47,Upgrade
44,Tangible Book Value,0.7,20.78,26.31,15.12,12.2,10.32,49.38,87.68,87.69,113.49,Upgrade
45,Tangible Book Value Per Share,0.00,0.07,0.09,0.05,0.04,0.04,0.17,0.30,0.36,0.47,Upgrade
46,Machinery,-,22.27,-,28.29,-,30.13,-,31.63,-,37.64,Upgrade
47,Leasehold Improvements,-,9.87,-,11.34,-,11.28,-,11.6,-,11.19,Upgrade
