,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Interest and Dividend Income,-25843,6630,11743,7469,12521,7073,9844,11084,14129,21265,9582,8017,22946,436.05,10838,9038,13784,11540,7253,7835,Upgrade
1,Total Interest Expense,-13826,4618,4347,4862,4488,4481,3930,4681,3672,3874,3731,3941,15237,-7532,3840,3692,3591,3203,2976,3171,Upgrade
2,Net Interest Income,-12016,2013,7396,2607,8033,2591,5915,6403,10456,17391,5852,4076,7708,7968,6998,5346,10193,8337,4277,4664,Upgrade
3,Brokerage Commission,-,-,-,-,-,-,-,-,-,-,-,-,40931,-,-,-,-,-,-,-,Upgrade
4,Trading & Principal Transactions,-,-,-,-,-,-,-,-,-,-,-,-,603.15,-,-,-,-,-,-,-,Upgrade
5,Gain on Sale of Investments (Rev),-10733,7671,-176.15,3238,-1082,2946,802.07,907.53,-2808,-12895,1689,353.67,-128.24,-1708,2210,-373.74,-7134,-3014,2413,1343,Upgrade
6,Other Revenue,40870,7474,8485,6960,8723,7587,8546,7772,8810,9332,10937,10686,-36899,13542,12357,11000,9859,9940,7067,6596,Upgrade
7,Revenue Before Loan Losses,18121,17158,15705,12805,15675,13124,15263,15083,16458,13828,18478,15116,12215,19802,21565,15972,12919,15263,13757,12604,Upgrade
8,Provision for Loan Losses,-,-170.38,170.38,-,-,-23.17,23.17,-,-,71.59,-71.59,-,-,-432.2,432.2,-,710.87,-482.73,482.73,-,Upgrade
9,Revenue,18121,17328,15535,12805,15675,13147,15240,15083,16458,13757,18550,15116,12215,20234,21133,15972,12208,15745,13274,12604,Upgrade
10,Revenue Growth (YoY),15.60%,31.80%,1.93%,-15.10%,-4.76%,-4.43%,-17.84%,-0.22%,34.74%,-32.01%,-12.22%,-5.36%,0.06%,28.51%,59.21%,26.72%,20.79%,45.28%,22.08%,19.17%,Upgrade
11,Salaries & Employee Benefits,-,-,-,-,-,-,-,-,-,-,-,-,20762,-,-,-,-,-,-,-,Upgrade
12,Cost of Services Provided,-20138,6661,7299,6178,7888,6929,6864,7319,8681,6856,7199,6111,-13188,6952,7060,6286,5532,5156,5424,4353,Upgrade
13,Other Operating Expenses,30794,1479,2048,961.91,2470,1040,1348,460.37,891.22,714.06,3783,2439,-3880,3735,4411,2882,1828,1908,1419,1369,Upgrade
14,Total Operating Expenses,11133,7778,9253,7119,10270,7968,8016,8014,9394,7739,11312,8141,2826,12096,11208,9511,2768,11910,5711,7037,Upgrade
15,Operating Income,6988,9550,6282,5686,5405,5179,7224,7069,7064,6018,7238,6975,9389,8138,9924,6461,9440,3835,7563,5567,Upgrade
16,Currency Exchange Gains,-278.25,-1222,627.66,872.17,-1493,1106,771.91,149.91,-1263,1041,1097,8.11,-391.15,207.35,-275.46,321.05,-566.43,-51.52,57.78,230.81,Upgrade
17,Other Non-Operating Income (Expenses),-88,-78.44,78.44,-,610.08,116.38,82.28,121,373.31,110.87,338.08,-,-448.64,54.83,-25.51,111.52,-338.29,45.25,74.72,18.43,Upgrade
18,EBT Excluding Unusual Items,6622,8250,6988,6558,4523,6401,8079,7340,6174,7170,8673,6983,9439,8401,9623,6893,8535,3829,7696,5816,Upgrade
19,Impairment of Goodwill,-,-,-,-,-,-,-,-,-319.13,-,-,-,-2069,-,-,-,-81.49,-,-,-,Upgrade
20,Asset Writedown,-22.84,27.02,-3.04,-1.14,-3.79,6.95,0.86,-4.15,226.1,-26.1,-218.6,15.67,751.01,-1068,1.31,-49.29,267.27,-92.84,16.2,-282.62,Upgrade
21,Gain (Loss) on Sale of Investments,-,-405.82,405.82,-,-297.55,319.38,-319.38,-,-213.56,60.6,-60.6,-,-29.21,178.44,-178.44,-,-5434,1370,-1370,-,Upgrade
22,Other Unusual Items,-108.72,108.72,-74.46,74.46,140.17,-,-,-,484.66,-,-74.57,74.57,-,-,-,-,202.63,-,-,-,Upgrade
23,Pretax Income,6493,7973,7321,6631,4360,6727,7761,7337,6344,7206,8320,7081,8058,7544,9449,6842,3490,5107,6341,5533,Upgrade
24,Income Tax Expense,2240,1504,1501,1469,889.47,1411,1639,1707,1374,1618,2128,1662,2349,1843,2198,1499,1086,1215,1344,1310,Upgrade
25,Earnings From Continuing Ops.,4253,6469,5820,5162,3471,5316,6122,5630,4970,5588,6192,5419,5709,5701,7251,5343,2404,3892,4997,4223,Upgrade
26,Minority Interest in Earnings,652.05,-239.87,-208.6,-203.57,-164.42,-208.24,-233.13,-213.01,-220.31,-216.56,-224.59,-189.9,-254.79,-254.3,-217.91,-178.46,-162.52,-157.31,-146.66,-147.73,Upgrade
27,Net Income,4905,6229,5611,4959,3307,5108,5889,5417,4750,5371,5967,5229,5454,5447,7033,5165,2242,3735,4850,4076,Upgrade
28,Preferred Dividends & Other Adjustments,-,-376.05,376.05,-,525.16,-249.33,249.33,-,497.21,-243.74,243.74,-,157.64,-,-,-,-,-,-,-,Upgrade
29,Net Income to Common,4905,6605,5235,4959,2781,5358,5639,5417,4253,5615,5724,5229,5297,5447,7033,5165,2242,3735,4850,4076,Upgrade
30,Net Income Growth,48.34%,21.94%,-4.71%,-8.47%,-30.39%,-4.90%,-1.32%,3.60%,-12.92%,-1.39%,-15.16%,1.24%,143.34%,45.84%,45.00%,26.73%,5.42%,-8.38%,121.68%,-4.28%,Upgrade
31,Shares Outstanding (Basic),15336,16594,14146,15496,13688,15953,14593,15048,13669,16176,14483,14525,15486,13070,12942,12912,13075,12781,12849,12736,Upgrade
32,Shares Outstanding (Diluted),15336,16594,14146,15496,13688,15953,14593,15048,13669,16176,14483,14525,15486,13070,12942,12912,13075,12781,12849,12736,Upgrade
33,Shares Change (YoY),12.04%,4.02%,-3.07%,2.97%,0.14%,-1.38%,0.76%,3.60%,-11.73%,23.77%,11.91%,12.49%,18.44%,2.26%,0.72%,1.38%,7.31%,6.60%,5.94%,4.70%,Upgrade
34,EPS (Basic),0.32,0.40,0.37,0.32,0.20,0.34,0.39,0.36,0.31,0.35,0.40,0.36,0.34,0.42,0.54,0.40,0.17,0.29,0.38,0.32,Upgrade
35,EPS (Diluted),0.32,0.40,0.37,0.32,0.20,0.33,0.39,0.36,0.31,0.34,0.40,0.36,0.34,0.42,0.54,0.40,0.17,0.29,0.38,0.32,Upgrade
36,EPS Growth,57.40%,19.25%,-4.23%,-11.11%,-34.68%,-3.10%,-2.22%,0%,-9.05%,-17.76%,-26.80%,-10.00%,99.52%,43.74%,43.01%,25.00%,21.74%,-14.72%,109.25%,-8.57%,Upgrade
37,Free Cash Flow,-,75957,-33313,70291,12812,-65247,12594,-2576,16298,-41857,25601,77177,-23537,26268,19840,-17774,39118,31337,243.99,30517,Upgrade
38,Free Cash Flow Per Share,-,4.58,-2.36,4.54,0.94,-4.09,0.86,-0.17,1.19,-2.59,1.77,5.31,-1.52,2.01,1.53,-1.38,2.99,2.45,0.02,2.40,Upgrade
39,Dividend Per Share,-,-,0.240,-,0.475,-,-,-,0.490,-,-,-,0.540,-,-,-,0.400,-,-,-,Upgrade
40,Dividend Growth,-,-,-,-,-3.06%,-,-,-,-9.26%,-,-,-,35.00%,-,-,-,-20.00%,-,-,-,Upgrade
41,Operating Margin,38.56%,55.11%,40.44%,44.40%,34.48%,39.39%,47.40%,46.87%,42.92%,43.75%,39.02%,46.14%,76.87%,40.22%,46.96%,40.45%,77.33%,24.36%,56.98%,44.17%,Upgrade
42,Profit Margin,27.07%,38.12%,33.70%,38.72%,17.74%,40.75%,37.00%,35.92%,25.84%,40.82%,30.85%,34.59%,43.36%,26.92%,33.28%,32.34%,18.36%,23.72%,36.54%,32.34%,Upgrade
43,Free Cash Flow Margin,-,438.35%,-214.44%,548.92%,81.74%,-496.29%,82.64%,-17.08%,99.02%,-304.27%,138.01%,510.58%,-192.69%,129.82%,93.88%,-111.28%,320.43%,199.02%,1.84%,242.13%,Upgrade
44,Effective Tax Rate,34.49%,18.87%,20.50%,22.16%,20.40%,20.97%,21.12%,23.26%,21.66%,22.45%,25.58%,23.47%,29.15%,24.43%,23.26%,21.91%,31.11%,23.79%,21.19%,23.67%,Upgrade
45,Revenue as Reported,-,15958,16429,13755,14261,14307,16152,15348,15287,14936,19669,15216,39513,20091,21324,16397,12388,15251,13891,12852,Upgrade
