,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Rental Revenue,5128,6114,5079,5237,5045,5302,5346,4975,4789,4184,Upgrade
1,Other Revenue,7,19,16,20,13,11,8,-,-50,-38,Upgrade
2,Total Revenue,5135,6133,5095,5257,5058,5313,5354,4975,4739,4146,Upgrade
3,Revenue Growth (YoY,0.79%,16.66%,0.73%,-1.05%,-5.53%,6.79%,12.98%,20.00%,2.60%,-2.26%,Upgrade
4,Property Expenses,2103,2684,1514,1413,1500,1594,1605,1345,1349,1143,Upgrade
5,"Selling, General & Administrative",309,341,326,325,344,306,319,273,239,292,Upgrade
6,Other Operating Expenses,-7,-11,-2,-12,-5,-12,-6,-31,-23,-25,Upgrade
7,Total Operating Expenses,2405,3014,1838,1726,1839,1888,1918,1587,1565,1410,Upgrade
8,Operating Income,2730,3119,3257,3531,3219,3425,3436,3388,3174,2736,Upgrade
9,Interest Expense,-423,-410,-349,-260,-221,-218,-200,-226,-69,-53,Upgrade
10,Interest & Investment Income,18,26,34,39,33,30,30,44,32,31,Upgrade
11,Currency Exchange Gain (Loss),-,-2,-,8,-,-,-,-,-,-,Upgrade
12,Other Non-Operating Income,-48,-45,-44,-39,-37,-36,-61,-,-52,-,Upgrade
13,EBT Excluding Unusual Items,2277,2688,2898,3279,2994,3201,3205,3206,3085,2714,Upgrade
14,Gain (Loss) on Sale of Assets,3,14,-,-,-,-,17,-,2,-,Upgrade
15,Asset Writedown,-303,-634,-260,251,-124,-221,-158,618,-2022,-4642,Upgrade
16,Pretax Income,1977,2068,2638,3530,2870,2980,3064,3824,1065,-1928,Upgrade
17,Income Tax Expense,659,729,774,798,730,723,1030,1053,778,415,Upgrade
18,Earnings From Continuing Operations,1318,1339,1864,2732,2140,2257,2034,2771,287,-2343,Upgrade
19,Minority Interest in Earnings,-226,-278,-288,-338,-252,-309,-401,-536,-321,-194,Upgrade
20,Net Income,1092,1061,1576,2394,1888,1948,1633,2235,-34,-2537,Upgrade
21,Net Income to Common,1092,1061,1576,2394,1888,1948,1633,2235,-34,-2537,Upgrade
22,Net Income Growth,-30.71%,-55.68%,-16.53%,22.90%,15.62%,-12.84%,-,-,-,-,Upgrade
23,Basic Shares Outstanding,4752,4519,4499,4499,4499,4499,4499,4498,4498,4498,Upgrade
24,Diluted Shares Outstanding,4752,4519,4499,4499,4499,4499,4499,4503,4498,4498,Upgrade
25,Shares Change (YoY),5.61%,0.44%,-,-,0.00%,-0.09%,0.03%,0.12%,0.00%,-,Upgrade
26,EPS (Basic),0.23,0.23,0.35,0.53,0.42,0.43,0.36,0.50,-0.01,-0.56,Upgrade
27,EPS (Diluted),0.23,0.23,0.35,0.53,0.42,0.43,0.36,0.50,-0.01,-0.56,Upgrade
28,EPS Growth,-34.34%,-56.60%,-16.59%,23.26%,16.73%,-13.46%,-,-,-,-,Upgrade
29,Dividend Per Share,0.400,0.120,0.600,0.180,0.600,0.180,0.600,0.180,0.590,0.170,Upgrade
30,Dividend Growth,-33.33%,-33.33%,0%,0%,0%,0%,1.69%,5.88%,0%,0%,Upgrade
31,Operating Margin,53.16%,50.86%,63.93%,67.17%,63.64%,64.46%,64.18%,68.10%,66.98%,65.99%,Upgrade
32,Profit Margin,21.27%,17.30%,30.93%,45.54%,37.33%,36.66%,30.50%,44.92%,-0.72%,-61.19%,Upgrade
33,Free Cash Flow Margin,-,33.62%,28.30%,43.18%,45.00%,35.06%,49.63%,1.51%,39.04%,37.70%,Upgrade
34,EBITDA,2772,3165,3299,3577,3248,3474,3464,3421,3194,2764,Upgrade
35,D&A For Ebitda,42,46,42,46,29,49,28,33,20,28,Upgrade
36,EBIT,2730,3119,3257,3531,3219,3425,3436,3388,3174,2736,Upgrade
