,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,"Property, Plant & Equipment",2833,327,331.0,336,320.0,273,290.0,252,253.0,234,Upgrade
1,Cash & Equivalents,10303,6459,5271.0,4446,5148.0,4637,8391.0,2923,5034.0,3190,Upgrade
2,Accounts Receivable,184,746,147.0,132,147.0,194,128.0,97,151.0,119,Upgrade
3,Other Receivables,2999,2882,2983.0,3311,3133.0,3314,3065.0,2673,3051.0,1963,Upgrade
4,Investment In Debt and Equity Securities,76,76,76.0,78,77.0,77,78.0,78,77.0,87,Upgrade
5,Other Current Assets,13489,14189,14580.0,12726,12029.0,11419,11220.0,12815,9639.0,6620,Upgrade
6,Deferred Long-Term Tax Assets,140,140,142.0,140,140.0,75,77.0,83,84.0,3,Upgrade
7,Other Long-Term Assets,191624,194120,193772.0,189439,191694.0,195742,200986.0,196206,193027.0,182103,Upgrade
8,Total Assets,221648,218939,217302.0,210608,212688.0,215731,224235.0,215127,211316.0,194319,Upgrade
9,Current Portion of Long-Term Debt,9340,6011,4434.0,4130,4533.0,3590,8079.0,8594,7464.0,6344,Upgrade
10,Current Portion of Leases,23,27,30.0,28,27.0,29,31.0,26,26.0,23,Upgrade
11,Long-Term Debt,48036,47218,46270.0,43030,40991.0,40747,37616.0,32476,30453.0,26238,Upgrade
12,Long-Term Leases,240,241,248.0,253,266.0,285,305.0,300,302.0,284,Upgrade
13,Accounts Payable,8690,4197,4342.0,3897,4044.0,3920,4807.0,5176,6360.0,3707,Upgrade
14,Current Income Taxes Payable,294,416,457.0,502,434.0,440,497.0,444,606.0,474,Upgrade
15,Current Unearned Revenue,-,-,510.0,-,471.0,-,180.0,-,61.0,-,Upgrade
16,Other Current Liabilities,-,4746,4763.0,5054,4713.0,5109,5307.0,4027,3956.0,3509,Upgrade
17,Long-Term Deferred Tax Liabilities,13374,13582,13524.0,13265,13462.0,13964,14428.0,13899,13299.0,12163,Upgrade
18,Total Liabilities,80598,77039,75179.0,70760,69542.0,68685,71851.0,65543,63128.0,53343,Upgrade
19,Common Stock,42051,41658,39950.0,39950,39950.0,39950,39950.0,39946,39916.0,39915,Upgrade
20,Retained Earnings,-,95757,97387.0,96618,96739.0,95658,96401.0,95570,95798.0,96521,Upgrade
21,Comprehensive Income & Other,89536,-5436,-4929.0,-6495,-3308.0,940,5368.0,3522,2581.0,-4616,Upgrade
22,Total Common Equity,131587,131979,132408.0,130073,133381.0,136548,141719.0,139038,138295.0,131820,Upgrade
23,Minority Interest,9463,9921,9715.0,9775,9765.0,10498,10665.0,10546,9893.0,9156,Upgrade
24,Shareholders' Equity,141050,141900,142123.0,139848,143146.0,147046,152384.0,149584,148188.0,140976,Upgrade
25,Total Liabilities & Equity,221648,218939,217302.0,210608,212688.0,215731,224235.0,215127,211316.0,194319,Upgrade
26,Total Debt,58240,54098,51583.0,48042,46418.0,45252,46632.0,41997,38846.0,33490,Upgrade
27,Net Cash / Debt,-47937,-47639,-46312.0,-43596,-41270.0,-40615,-38241.0,-39074,-33812.0,-30300,Upgrade
28,Net Cash Per Share,-10.09,-10.54,-10.29,-9.69,-9.17,-9.03,-8.5,-8.68,-7.52,-6.74,Upgrade
29,Filing Date Shares Outstanding,4752,4712,4499.0,4499,4499.0,4499,4499.0,4499,4498.0,4498,Upgrade
30,Total Common Shares Outstanding,4752,4712,4499.0,4499,4499.0,4499,4499.0,4499,4498.0,4498,Upgrade
31,Book Value Per Share,27.69,28.01,29.43,28.91,29.65,30.35,31.5,30.90,30.75,29.31,Upgrade
32,Tangible Book Value,131587,131979,132408.0,130073,133381.0,136548,141719.0,139038,138295.0,131820,Upgrade
33,Tangible Book Value Per Share,27.69,28.01,29.43,28.91,29.65,30.35,31.5,30.90,30.75,29.31,Upgrade
