,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,850.26,886.26,756.46,757.33,837.24,886.86,783.17,757.47,877.36,783.7,705.51,669.94,757.88,711.84,539.1,489.32,447.14,389.17,270.27,300.57,Upgrade
1,Other Revenue,-36.19,36.19,-,58.86,-25.28,25.28,-,53.45,-26.27,26.27,-,51.72,-17.56,17.56,-,36.17,-16.25,16.25,-,41.66,Upgrade
2,Revenue,814.07,922.45,756.46,816.19,811.96,912.14,783.17,810.91,851.09,809.96,705.51,721.66,740.33,729.4,539.1,525.48,430.89,405.42,270.27,342.23,Upgrade
3,Revenue Growth (YoY),0.26%,1.13%,-3.41%,0.65%,-4.60%,12.61%,11.01%,12.37%,14.96%,11.05%,30.87%,37.33%,71.81%,79.91%,99.47%,53.54%,41.23%,51.62%,8.11%,30.02%,Upgrade
4,Cost of Revenue,575.31,677.88,541.12,609.26,549.4,681.82,557.51,588.51,617.59,616.2,524.51,543.27,539.16,562.45,411.57,428.82,307.59,329.89,214.68,275.77,Upgrade
5,Gross Profit,238.76,244.57,215.34,206.93,262.57,230.32,225.66,222.4,233.51,193.77,181,178.39,201.17,166.95,127.53,96.66,123.31,75.53,55.59,66.47,Upgrade
6,"Selling, General & Admin",52.27,43.33,52.75,64.25,50.02,41.93,48.86,58.96,48.65,44.63,41.66,50.69,41.96,44.8,36.43,40.5,35.02,28.6,27.89,36.16,Upgrade
7,Research & Development,41.71,50.4,33.24,38.04,31.66,38.09,28.87,31.31,31.22,29.98,25.69,41.22,24.24,27.94,19.99,24.58,18.46,13.95,13.18,16.23,Upgrade
8,Other Operating Expenses,-14.52,-2.14,-9.47,-2.53,-8.32,-1,-9.07,19.04,3.35,3.25,-1.51,13.26,1.48,0.83,0.13,3.69,0.5,-0.22,-0.35,10.02,Upgrade
9,Operating Expenses,71.87,96.24,79.46,100.51,70.13,79.39,71.52,110.22,79.84,79.29,73.36,105.03,70.85,75.65,58.46,66.9,56.58,41.68,44.9,66,Upgrade
