,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Operating Revenue,102.66,6.28,70.33,17.6,-,-,-,-,-,-
1,Other Revenue,-,-,-,-,-,-0.48,0.48,8.34,0.33,22.22
2,Revenue,102.66,6.28,70.33,17.6,-,-0.48,0.48,8.34,0.33,22.22
3,Revenue Growth (YoY),45.97%,-64.32%,-,-,-,-,47.09%,-62.47%,678.57%,725.53%
4,Cost of Revenue,54.9,12.95,26.28,9.91,-,-,-,-,-,-
5,Gross Profit,47.76,-6.67,44.05,7.69,-,-0.48,0.48,8.34,0.33,22.22
6,"Selling, General & Admin",122.22,96.97,106.94,76.74,68.54,71.32,63.52,75.84,64.25,72.34
7,Research & Development,119.78,100.54,71,57.24,72.29,88.85,97.98,108.71,112.25,155.4
8,Operating Expenses,241.99,197.5,177.94,133.99,140.82,160.17,161.5,184.55,176.5,227.74
9,Operating Income,-194.23,-204.18,-133.89,-126.3,-140.82,-160.65,-161.02,-176.21,-176.17,-205.53
10,Interest Expense,-3.88,-4.38,-3.53,-1.86,-1.81,-1.95,-2,-2.15,-2.25,-0.78
11,Interest & Investment Income,5.45,8.57,7.94,2.54,1.7,2.25,2.79,1.2,3.17,3.98
12,Currency Exchange Gain (Loss),0.79,-4.59,8.73,9.37,16.66,-6.59,-3.79,-45.29,3.46,14.28
13,Other Non Operating Income (Expenses),49.63,83.44,30.65,17.62,19.65,6.5,-1.62,-0.06,-1.66,-1.72
14,EBT Excluding Unusual Items,-142.24,-121.14,-90.1,-98.63,-104.62,-160.44,-165.64,-222.5,-173.46,-189.77
15,Merger & Restructuring Charges,-,-,-,-0.26,-,-,-,-,-,-
16,Other Unusual Items,-,-,-,-,-,-,0.35,2.83,-,-
17,Pretax Income,-142.24,-121.14,-90.1,-98.89,-104.62,-160.44,-165.29,-219.68,-173.46,-189.77
18,Earnings From Continuing Operations,-142.24,-121.14,-90.1,-98.89,-104.62,-160.44,-165.29,-219.68,-173.46,-189.77
19,Net Income,-142.24,-121.14,-90.1,-98.89,-104.62,-160.44,-165.29,-219.68,-173.46,-189.77
20,Net Income to Common,-142.24,-121.14,-90.1,-98.89,-104.62,-160.44,-165.29,-219.68,-173.46,-189.77
21,Shares Outstanding (Basic),981,980,974,975,958,960,955,952,949,945
22,Shares Outstanding (Diluted),981,980,974,975,958,960,955,952,949,945
23,Shares Change (YoY),0.68%,0.52%,1.63%,1.58%,0.35%,0.81%,0.65%,0.80%,1.00%,56.17%
24,EPS (Basic),-0.15,-0.12,-0.09,-0.10,-0.11,-0.17,-0.17,-0.23,-0.18,-0.20
25,EPS (Diluted),-0.15,-0.12,-0.09,-0.10,-0.11,-0.17,-0.17,-0.23,-0.18,-0.20
26,Free Cash Flow,-227.74,627.92,251.7,-113.75,-120.92,-116.52,-176.66,122.77,-168.04,-148.58
27,Free Cash Flow Per Share,-0.23,0.64,0.26,-0.12,-0.13,-0.12,-0.18,0.13,-0.18,-0.16
28,Operating Margin,-189.19%,-3251.74%,-190.37%,-717.63%,-,-,-33475.88%,-2113.57%,-53875.84%,-925.18%
29,Profit Margin,-138.55%,-1929.26%,-128.10%,-561.90%,-,-,-34364.24%,-2634.99%,-53044.34%,-854.24%
30,Free Cash Flow Margin,-221.83%,10000.35%,357.88%,-646.34%,-,-,-36727.86%,1472.54%,-51388.38%,-668.80%
31,EBITDA,-186.7,-196.24,-125.99,-120.11,-134.7,-154.8,-154.89,-173.54,-173.9,-203.76
32,D&A For EBITDA,7.53,7.94,7.9,6.18,6.12,5.86,6.13,2.67,2.28,1.77
33,EBIT,-194.23,-204.18,-133.89,-126.3,-140.82,-160.65,-161.02,-176.21,-176.17,-205.53
