,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,40.21,31.84,22.47,34.37,37.29,42.45,37.53,21.56,41.1,75.86
1,Revenue Growth (YoY),78.95%,-7.36%,-39.75%,-19.02%,-0.63%,96.86%,-8.69%,-71.58%,-55.63%,5.84%
2,Cost of Revenue,34.9,26.6,20.26,29.08,33.78,43.6,32.4,30.96,36.96,72.88
3,Gross Profit,5.31,5.24,2.21,5.3,3.51,-1.15,5.14,-9.4,4.14,2.98
4,"Selling, General & Admin",12.65,14.45,13.63,16.02,17.74,17.59,13.4,16.75,13.7,20.56
5,Operating Expenses,12.65,14.46,13.62,16.02,17.75,17.61,13.39,16.57,21.22,27.61
6,Operating Income,-7.35,-9.22,-11.41,-10.73,-14.24,-18.76,-8.26,-25.97,-17.08,-24.63
7,Interest Expense,-0.85,-0.77,-0.47,-0.42,-0.48,-0.49,-0.57,-0.6,-1.01,-1.35
8,Interest & Investment Income,-,0.06,-,0.08,-,0.25,-,0.05,-,1.09
9,Earnings From Equity Investments,-,-,-2.31,-2.84,-1.25,-,-,-,-,-
10,Currency Exchange Gain (Loss),0.06,0.17,0.5,0.69,0.42,-0.8,0.19,-0.79,0.83,-0.32
11,Other Non Operating Income (Expenses),0.29,0.05,0.32,0.09,0.63,2.45,1.07,0.66,0.62,-0.57
12,EBT Excluding Unusual Items,-7.84,-9.71,-13.37,-13.13,-14.92,-17.36,-7.58,-26.66,-16.63,-25.78
13,Gain (Loss) on Sale of Assets,-1.09,-0.22,-,-,-0.48,-,-,-,-,-
14,Asset Writedown,-1.26,0.13,-1.28,-0.24,-2.72,-0.62,-,-0.28,-,-6.35
15,Other Unusual Items,-,-,-,0.35,-,0.5,-,-1.05,-,-
16,Pretax Income,-10.19,-9.8,-14.65,-13.01,-18.13,-17.48,-7.58,-27.98,-16.63,-32.13
17,Income Tax Expense,0,-0.02,0.02,0.13,0.02,0.06,-0.04,0.26,-0.14,-0.11
18,Net Income,-10.19,-9.78,-14.67,-13.14,-18.15,-17.54,-7.54,-28.25,-16.49,-32.02
19,Net Income to Common,-10.19,-9.78,-14.67,-13.14,-18.15,-17.54,-7.54,-28.25,-16.49,-32.02
20,Shares Outstanding (Basic),42,42,42,42,42,39,26,26,26,26
21,Shares Outstanding (Diluted),42,42,42,42,42,39,26,26,26,26
22,Shares Change (YoY),-,-,-,8.95%,62.01%,48.70%,-,-,-,19.28%
23,EPS (Basic),-0.24,-0.23,-0.35,-0.31,-0.43,-0.45,-0.29,-1.09,-0.63,-1.23
24,EPS (Diluted),-0.24,-0.24,-0.35,-0.31,-0.44,-0.46,-0.29,-1.09,-0.63,-1.23
25,Free Cash Flow,-0.31,-6.35,-5.25,-8.84,-42.69,-10.06,-1.64,-9.33,-20.42,3.1
26,Free Cash Flow Per Share,-0.01,-0.15,-0.12,-0.21,-1.01,-0.26,-0.06,-0.36,-0.79,0.12
27,Operating Margin,-18.27%,-28.94%,-50.77%,-31.20%,-38.19%,-44.19%,-22.00%,-120.44%,-41.55%,-32.47%
28,Profit Margin,-25.35%,-30.71%,-65.27%,-38.22%,-48.66%,-41.31%,-20.08%,-131.01%,-40.12%,-42.21%
29,Free Cash Flow Margin,-0.76%,-19.93%,-23.38%,-25.70%,-114.46%,-23.70%,-4.37%,-43.29%,-49.68%,4.08%
30,EBITDA,-6.42,-8.78,-10.39,-10.16,-13.19,-18.25,-7.27,-25.07,-16.47,-23.82
31,D&A For EBITDA,0.93,0.44,1.02,0.57,1.05,0.5,0.98,0.9,0.6,0.81
32,EBIT,-7.35,-9.22,-11.41,-10.73,-14.24,-18.76,-8.26,-25.97,-17.08,-24.63
