,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,814.27,628.53,983.33,979.36,847.9,553.06,726.95,448.02,342.08,580.78,479.97,519.43,400.23,302.59,401.28,426.39,779.48,-,-,43.34,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200,-,-,-,-,Upgrade
2,Trading Asset Securities,120.61,120.29,10,209.2,210.92,102.29,307.27,556.02,502.99,200.73,10.06,10.01,60,60,60,60,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,934.88,748.82,993.33,1189,1059,655.35,1034,1004,845.06,781.51,490.03,529.44,460.23,362.59,461.28,686.39,779.48,-,43.34,43.34,Upgrade
4,Cash Growth,-11.71%,14.26%,-3.95%,18.38%,25.29%,-16.14%,111.05%,89.64%,83.62%,115.54%,6.23%,-22.87%,-40.96%,-,964.44%,1483.91%,-,-,-,-,Upgrade
5,Accounts Receivable,648.81,719.44,591.09,477.68,532.36,565.51,443.13,403.48,453.16,447.82,441.31,322.19,378.31,413.25,335.18,265.89,297.96,-,-,219.14,Upgrade
6,Other Receivables,13.24,12.54,10.51,11.23,11.36,11.63,15.16,11.7,11.46,12.7,15.86,15.5,20.87,30.61,27.38,14.07,12.93,-,-,15.2,Upgrade
7,Receivables,662.05,731.98,601.6,488.92,543.73,577.15,458.28,415.18,464.62,460.52,457.17,337.68,399.17,443.86,362.56,279.95,310.88,-,-,234.34,Upgrade
8,Inventory,527.35,538.39,504.07,507.32,502.85,490.51,475.85,476.76,443.64,539.91,532.21,558.31,510.18,509.5,367.36,325.41,280,-,-,255.45,Upgrade
