,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Oct '21 Oct 1, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,114.6,91.95,58.46,101.14,99.78,111.73,106.84,153.24,-,175.34,137.49,161.71,161.71,150.58,-,213.83,213.83,147.42,147.42,191.79,Upgrade
1,Trading Asset Securities,481.21,438.48,379.42,374.79,349.59,321.42,338.69,364.52,-,337.38,350.94,381.41,381.41,376.79,-,301.91,301.91,329.37,329.37,320.59,Upgrade
2,Cash & Short-Term Investments,595.81,530.43,437.88,475.93,449.38,433.15,445.53,517.77,-,512.72,488.43,543.12,543.12,527.37,515.74,515.74,515.74,476.79,476.79,512.38,Upgrade
3,Cash Growth,32.58%,22.46%,-1.72%,-8.08%,-,-15.52%,-8.78%,-4.67%,-,-2.78%,-5.30%,5.31%,5.31%,10.61%,8.17%,0.66%,0.66%,10.68%,10.68%,33.00%,Upgrade
4,Accounts Receivable,169.41,192.41,199.22,129.71,148.36,164.48,224.51,210.24,-,271.04,223.08,155.11,155.11,224.06,-,123.18,123.18,178.76,178.76,140.39,Upgrade
5,Other Receivables,5.24,6.26,5.3,7.55,4.05,4.04,3.02,8.59,-,4.25,5.58,5.46,5.46,7.93,-,5.49,5.49,3.63,3.63,4.31,Upgrade
6,Receivables,174.65,198.68,204.52,137.26,152.41,168.53,227.53,218.83,-,275.29,228.65,160.56,160.56,232,-,128.67,128.67,182.39,182.39,144.7,Upgrade
7,Inventory,91.55,85.37,90.04,101.78,117.3,111.37,148.94,155.18,-,150.48,153.89,148.4,148.4,109.76,-,111.61,111.61,135.18,135.18,119.91,Upgrade
8,Other Current Assets,10.51,5.14,8.57,6.51,13.6,9.23,21.46,10.32,-,16.96,18.8,20.02,20.02,14.38,-,15.67,15.67,27.6,27.6,19.38,Upgrade
9,Total Current Assets,872.51,819.61,741.02,721.47,732.69,722.28,843.46,902.1,-,955.46,889.77,872.09,872.09,883.51,-,771.69,771.69,821.96,821.96,796.37,Upgrade
10,"Property, Plant & Equipment",518.14,520.43,528.01,532.34,553.48,551.31,539.04,532.64,-,513.58,490.46,497.69,497.69,452.66,-,419.62,419.62,391.56,391.56,371.34,Upgrade
11,Long-Term Investments,140.76,137.62,135.87,130.76,127.58,124.15,118.82,117.16,-,110.13,107.33,103.53,103.53,97.16,-,89.49,89.49,84.39,84.39,80.48,Upgrade
12,Other Intangible Assets,63.62,64.22,64.78,65.18,65.45,65.96,65.87,66.42,-,67.39,67.94,47.93,47.93,42.3,-,42.88,42.88,43.36,43.36,43.96,Upgrade
13,Long-Term Deferred Tax Assets,12.22,11.18,13.53,17.48,15.62,13.52,11.43,11.99,-,13.46,12.39,12.66,12.66,13.91,-,12.31,12.31,11.58,11.58,11.57,Upgrade
14,Long-Term Deferred Charges,6.37,6.55,6.62,7.09,5.11,2.72,2.99,3.36,-,4.05,3.92,4.28,4.28,5.04,-,3.4,3.4,2.45,2.45,2.9,Upgrade
15,Other Long-Term Assets,1.54,1.72,2.12,1.69,3.08,5.18,9.61,7.13,-,25.63,22.32,14.71,14.71,18.68,-,10.66,10.66,6.26,6.26,1.72,Upgrade
16,Total Assets,1615,1561,1492,1476,1503,1485,1591,1641,-,1690,1594,1553,1553,1513,-,1350,1350,1362,1362,1308,Upgrade
17,Accounts Payable,315.61,296.98,255.44,242.38,235.85,222.59,326.91,368.49,-,445.49,350.14,333.21,333.21,271.31,-,194.96,194.96,250.8,250.8,281.08,Upgrade
18,Accrued Expenses,30.77,29.07,20.62,35.96,31.3,30.11,21.27,34.46,-,29.74,20.47,34.5,34.5,25.7,-,31.43,31.43,23.49,23.49,26.49,Upgrade
19,Short-Term Debt,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,29.6,20.23,Upgrade
20,Current Portion of Leases,0.3,0.82,0.51,1.02,1.01,0.46,1.47,1.42,-,0.74,0.71,0.71,0.71,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,5.83,3.42,4.9,0.01,2.7,0.72,4.81,0.02,-,6,12.85,4.49,4.49,7.37,-,7.26,7.26,16.16,16.16,4.29,Upgrade
22,Current Unearned Revenue,41.79,34.22,25.1,44.98,37.33,35.16,24.21,36.58,-,12.72,7.97,12.69,12.69,11.25,-,25.34,25.34,11.11,11.11,-,Upgrade
23,Other Current Liabilities,6.15,6.15,5.13,5.26,6.19,8.12,5.37,4.9,-,7.33,3.22,4.14,4.14,45.39,-,4.91,4.91,6.38,6.38,31.34,Upgrade
24,Total Current Liabilities,414.46,370.66,311.72,329.62,314.38,297.16,384.05,445.87,-,502.03,395.37,389.73,389.73,361.02,-,263.91,263.91,337.55,337.55,363.44,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23,0.23,0.23,Upgrade
26,Long-Term Leases,-,-,0.29,0.3,0.75,0.01,0.88,1.42,-,1.91,2.33,2.39,2.39,-,-,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,5.63,5.82,6.12,6.41,5.52,5.82,6.26,6.45,-,7.03,7.32,7.61,7.61,8.03,-,8.45,8.45,8.8,8.8,9.21,Upgrade
28,Long-Term Deferred Tax Liabilities,19.36,18.87,18.61,17.84,17.36,16.86,16.05,15.8,-,14.74,14.32,13.75,13.75,12.8,-,11.65,11.65,10.88,10.88,10.3,Upgrade
29,Total Liabilities,439.44,395.35,336.73,354.17,338.01,319.86,407.24,469.54,-,525.71,419.34,413.49,413.49,381.85,-,284,284,357.46,357.46,383.18,Upgrade
30,Common Stock,156,156,156,156,156,156,156,156,-,156,156,156,156,120,-,120,120,120,120,120,Upgrade
31,Additional Paid-In Capital,320.53,320.53,320.53,320.53,320.53,320.53,320.53,320.53,-,320.53,320.53,320.53,320.53,356.53,-,356.53,356.53,356.53,356.53,356.53,Upgrade
32,Retained Earnings,630.26,624.06,616.28,586.51,634.01,637.54,660.99,650.19,-,647.7,661.87,625.39,625.39,580.77,-,523.52,523.52,464.17,464.17,390.28,Upgrade
33,Treasury Stock,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-44.99,-,-44.99,-44.99,-40.47,-40.47,-,-,-,-,-,-,-,Upgrade
34,Comprehensive Income & Other,113.91,110.38,107.4,103.79,99.44,96.18,91.44,89.52,-,84.75,81.37,77.94,77.94,74.11,-,66.01,66.01,63.41,63.41,58.35,Upgrade
35,Shareholders' Equity,1176,1166,1155,1122,1165,1165,1184,1171,-,1164,1175,1139,1139,1131,1066,1066,1066,1004,1004,925.15,Upgrade
36,Total Liabilities & Equity,1615,1561,1492,1476,1503,1485,1591,1641,-,1690,1594,1553,1553,1513,-,1350,1350,1362,1362,1308,Upgrade
37,Total Debt,14.3,0.82,0.8,1.32,1.76,0.47,2.36,2.84,-,2.65,3.04,3.1,3.1,-,-,-,-,29.83,29.83,20.46,Upgrade
38,Net Cash (Debt),581.51,529.61,437.08,474.61,447.62,432.67,443.17,514.93,-,510.07,485.39,540.02,540.02,527.37,515.74,515.74,515.74,446.96,446.96,491.92,Upgrade
39,Net Cash Growth,29.91%,22.40%,-1.37%,-7.83%,-,-15.17%,-8.70%,-4.65%,-,-3.28%,-5.88%,4.71%,4.71%,17.99%,15.39%,4.84%,4.84%,6.34%,6.34%,56.27%,Upgrade
40,Net Cash Per Share,3.68,3.46,2.79,3.68,3.03,2.60,2.87,3.51,-,3.28,3.06,3.42,3.42,3.38,3.33,3.27,3.27,2.89,2.88,3.18,Upgrade
41,Filing Date Shares Outstanding,153.21,153.21,153.21,153.21,153.21,153.21,153.21,153.21,153.97,153.21,153.21,153.45,153.45,156,154.84,156,156,156,156,156,Upgrade
42,Total Common Shares Outstanding,153.21,153.21,153.21,153.21,153.21,153.21,153.21,153.21,153.97,153.21,153.21,153.45,153.45,156,154.84,156,156,156,156,156,Upgrade
43,Working Capital,458.05,448.95,429.3,391.86,418.31,425.12,459.41,456.23,-,453.43,494.4,482.36,482.36,522.49,-,507.79,507.79,484.41,484.41,432.94,Upgrade
44,Book Value Per Share,7.67,7.61,7.54,7.32,7.60,7.61,7.73,7.64,-,7.60,7.67,7.42,7.42,7.25,6.83,6.83,6.83,6.44,6.44,5.93,Upgrade
45,Tangible Book Value,1112,1102,1090,1057,1100,1099,1118,1105,-,1097,1107,1091,1091,1089,1023,1023,1023,960.74,960.74,881.2,Upgrade
46,Tangible Book Value Per Share,7.26,7.19,7.12,6.90,7.18,7.18,7.30,7.21,-,7.16,7.22,7.11,7.11,6.98,6.56,6.56,6.56,6.16,6.16,5.65,Upgrade
47,Buildings,-,316.09,-,300.5,-,296.48,-,296.81,-,285.09,-,284.34,284.34,229.6,-,235,235,192.37,192.37,192.12,Upgrade
48,Machinery,-,414.92,-,412.45,-,405.35,-,397.71,-,356.77,-,348.57,348.57,334.14,-,329.61,329.61,252.86,252.86,240.74,Upgrade
49,Construction In Progress,-,126.16,-,132.48,-,140.6,-,104.41,-,118.19,-,91.48,91.48,102.36,-,56.52,56.52,131.6,131.6,112.45,Upgrade
