,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,254.58,188.77,132.28,161.27,94.83,240.64,167.52,204.12,250.5,362.03,335.83,169.67,142.42,134.32,244.76,217.26,168.44,165.29,289.01,111.55,Upgrade
1,Trading Asset Securities,3.28,2.34,3.98,4.94,5.47,4.08,5.93,7.06,10.2,7.42,7.99,13.38,-,0.21,0.22,0.19,0.2,0.2,0.17,0.24,Upgrade
2,Cash & Short-Term Investments,257.86,191.1,136.25,166.21,100.3,244.72,173.46,211.17,260.7,369.44,343.82,183.05,142.42,134.53,244.98,217.45,168.64,165.49,289.18,111.79,Upgrade
3,Cash Growth,157.09%,-21.91%,-21.45%,-21.29%,-61.53%,-33.76%,-49.55%,15.37%,83.05%,174.61%,40.35%,-15.82%,-15.55%,-18.71%,-15.29%,94.51%,82.87%,48.44%,261.03%,2.02%,Upgrade
4,Accounts Receivable,710.99,685.84,506.9,607.77,533.09,541.16,572.07,534.78,530.81,550,607.07,554.85,593.71,612.87,586.82,552.04,545.61,475.51,323.4,402.47,Upgrade
5,Other Receivables,46.96,21.8,16.49,16.36,11.17,15.42,14.48,15.26,17.51,19.82,24.77,15.9,21.18,19.83,10.07,13.81,8.82,9.26,8.31,8.48,Upgrade
6,Receivables,757.95,707.65,523.4,624.13,544.26,556.58,586.55,550.04,548.31,569.82,631.84,570.74,614.9,632.7,596.9,565.86,554.43,484.76,331.71,410.96,Upgrade
7,Inventory,530.58,467.05,509.74,415.98,434.89,397.29,402.42,344.14,423.94,423.28,432.73,408.98,431.02,414.82,404.25,349.43,387.8,412.71,354.76,307.26,Upgrade
8,Other Current Assets,105.51,96.58,86.57,70.27,82.67,83.59,71.3,58.38,78.76,64.09,80.44,76.79,82.7,87.03,93.63,82.49,88.26,94.16,95.15,103.3,Upgrade
9,Total Current Assets,1652,1462,1256,1277,1162,1282,1234,1164,1312,1427,1489,1240,1271,1269,1340,1215,1199,1157,1071,933.31,Upgrade
10,"Property, Plant & Equipment",1120,1099,1045,987.93,939.96,912.27,905.39,896.21,901.92,875.93,841.91,838.03,834.38,799.36,801.26,705.03,700.02,702.62,712.93,691.26,Upgrade
11,Long-Term Investments,22.11,8.49,8.49,8.49,3.68,3.68,3.69,3.69,3.68,3.67,3.67,3.67,3.7,3.7,3.65,3.69,3.65,3.7,3.71,3.71,Upgrade
12,Goodwill,23.98,20.49,18.22,19.56,18.57,18.97,18.29,18.16,119.28,120.6,122.15,124.02,127.31,128.48,129.13,128.11,129.03,128.71,322.61,131.85,Upgrade
13,Other Intangible Assets,172.69,175.36,175.69,179.13,176.32,182.61,177,178.62,234.81,236.44,239.05,241.69,260.74,265.84,261.77,264.96,238.02,237.97,247.73,239.77,Upgrade
14,Long-Term Deferred Tax Assets,70.1,64.19,58.01,57.11,58.67,57.54,53.14,54.58,52.6,56.02,42.64,51.54,42.8,45.5,42.96,45.44,38.35,37.86,45.18,40.93,Upgrade
15,Long-Term Deferred Charges,9.58,9.17,9.15,9.69,9.65,10.1,8.76,8.86,12.83,13,13.48,13.64,20.16,18.52,18.62,17.39,12.05,12.05,17.69,11.26,Upgrade
16,Other Long-Term Assets,82.33,75.18,73.17,67.39,56.56,57.28,59.58,60.94,69.8,64.62,73.49,70.12,46.81,42.19,36.43,23.63,26.98,21.22,19.37,19.98,Upgrade
17,Total Assets,3153,2914,2644,2606,2426,2525,2460,2385,2707,2797,2825,2582,2607,2573,2634,2403,2347,2301,2440,2072,Upgrade
18,Accounts Payable,1194,1023,942.86,854.13,762.15,723.25,799.84,736.85,749.66,773.66,916.06,785.82,795.32,823.31,834.54,732.93,742.05,778.5,626.21,631.09,Upgrade
19,Accrued Expenses,39.23,39.12,20.62,46.95,24.68,32.69,16.45,43,14.56,20.62,10.51,22.36,13.03,15.5,9.46,20.23,11.12,13.15,7.27,17.63,Upgrade
20,Short-Term Debt,234.98,194.88,137.87,149.91,148.08,268.21,127.31,180.05,209.72,298.12,320.45,303.74,283.78,279.63,326.21,382.42,377.83,524.27,507.68,397.95,Upgrade
