,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,158.82,146.35,200.39,199.48,182.59,217.58,250.97,206.13,194.72,202.67,225.54,201.6,218.83,225.62,229.1,227.49,217.86,195.75,200.41,261.24,Upgrade
1,Other Revenue,-1.1,1.1,-,3.03,-0.87,0.87,-,0.98,-0.2,0.2,-,2.79,-0.17,0.17,-,1.08,-0.74,0.74,-,5.66,Upgrade
2,Revenue,157.72,147.46,200.39,202.52,181.72,218.45,250.97,207.11,194.52,202.87,225.54,204.39,218.66,225.79,229.1,228.57,217.12,196.48,200.41,266.9,Upgrade
3,Revenue Growth (YoY),-13.21%,-32.50%,-20.16%,-2.22%,-6.58%,7.68%,11.28%,1.33%,-11.04%,-10.15%,-1.55%,-10.58%,0.71%,14.91%,14.31%,-14.36%,-9.74%,-24.61%,-18.10%,18.61%,Upgrade
4,Cost of Revenue,46.38,34.66,46.39,44.75,46.4,61.44,70.62,54.84,52.09,54.92,53.59,53.44,60.33,55.72,51.74,71.36,55.1,43.56,47.08,89.27,Upgrade
5,Gross Profit,111.34,112.79,154,157.76,135.32,157.02,180.36,152.27,142.44,147.95,171.95,150.95,158.33,170.07,177.36,157.21,162.02,152.92,153.33,177.63,Upgrade
6,"Selling, General & Admin",103.12,102.7,123.79,118.86,117.94,134.55,140.18,125.18,112.24,116.88,135.03,114.22,119.74,140.44,131.95,121.57,129.28,125.39,116.03,145.48,Upgrade
7,Research & Development,4.82,4.54,5.01,3.33,4.79,5.24,5.32,3.3,5.86,5.28,4.34,6,3.7,6.36,4.82,1.29,5.41,4.71,4.3,4.23,Upgrade
8,Other Operating Expenses,17.33,-10.37,3.83,18.98,0.75,1.06,-5.91,18.56,1.51,0.69,-4.25,14.1,2.76,2.85,-3.74,20.81,-4.68,1.72,-3.88,10.39,Upgrade
9,Operating Expenses,125.48,95.87,133.57,139.55,123.59,137.74,141.05,143.37,120.2,125.45,136.86,129.87,127.04,151.7,134.13,145.37,130.39,133.46,118.86,161.81,Upgrade
10,Operating Income,-14.14,16.93,20.43,18.21,11.73,19.28,39.31,8.9,22.24,22.5,35.09,21.07,31.29,18.37,43.23,11.84,31.63,19.46,34.47,15.82,Upgrade
