,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,49987,50908,48251,46373,42829,42685,43372,41341,37335,30779,26297,24371,26621,25368,28267,31593,27803,31968,30236,29789,33821,Upgrade
1,Market Cap Growth,19.26%,19.26%,11.25%,12.17%,14.71%,38.68%,64.93%,69.63%,40.25%,21.33%,-6.97%,-22.86%,-4.25%,-20.64%,-6.51%,6.05%,-17.79%,-14.14%,-29.36%,-28.53%,13.75%,Upgrade
2,Enterprise Value,52294,52867,50381,50564,47019,47121,48593,49812,45807,39659,35284,33939,36189,34636,38864,42631,38841,42440,41396,38998,43029,Upgrade
3,Last Close Price,31.51,31.75,30.09,29.57,28.12,28.22,28.73,26.96,25.24,20.90,17.74,16.05,17.54,16.65,18.17,20.12,17.71,20.24,19.13,18.47,20.97,Upgrade
4,PE Ratio,16.65,17.18,16.92,17.38,17.44,18.86,19.35,18.55,21.89,18.55,17.79,20.00,24.14,21.57,25.25,32.14,33.52,60.89,73.31,47.73,36.06,Upgrade
5,Forward PE,16.52,16.21,13.66,20.06,21.36,16.02,17.01,22.65,21.81,17.99,15.98,18.44,18.84,19.75,24.76,19.90,13.32,13.39,14.00,24.34,19.10,Upgrade
6,PS Ratio,2.16,2.26,2.15,2.10,2.00,2.05,2.09,2.05,1.96,1.66,1.45,1.38,1.54,1.45,1.62,1.85,1.69,1.96,1.90,1.76,1.92,Upgrade
7,PB Ratio,2.22,1.94,1.86,1.79,1.86,1.92,2.35,2.22,2.21,2.00,1.79,1.66,1.88,1.80,2.04,2.24,1.99,2.30,2.25,2.15,2.43,Upgrade
8,P/TBV Ratio,2.40,2.40,2.30,2.22,2.34,2.43,2.86,2.72,2.59,2.25,2.00,1.84,2.10,2.02,2.31,2.54,2.25,2.66,2.56,2.47,2.80,Upgrade
9,P/FCF Ratio,20.73,21.11,19.66,14.83,12.00,10.23,10.15,11.19,16.74,16.95,12.04,-,14.34,13.24,25.74,-,28.13,400.14,101.68,-,-,Upgrade
10,P/OCF Ratio,11.68,11.68,10.83,9.08,8.02,7.85,8.24,9.00,11.94,11.29,8.20,8.17,9.35,8.36,12.58,-,12.53,23.48,18.81,-,15.26,Upgrade
11,EV/Sales Ratio,2.32,2.35,2.24,2.29,2.19,2.26,2.35,2.47,2.41,2.14,1.94,1.93,2.09,1.98,2.23,2.50,2.36,2.60,2.60,2.31,2.44,Upgrade
12,EV/EBITDA Ratio,9.43,9.67,9.40,10.26,10.26,11.88,11.85,11.90,13.28,11.28,11.20,12.07,13.59,13.94,15.17,17.82,16.70,17.28,18.59,16.15,16.01,Upgrade
13,EV/EBIT Ratio,12.18,12.31,12.03,13.50,13.80,16.86,16.66,16.55,20.27,17.13,17.98,20.96,24.39,26.29,27.43,33.70,31.82,30.94,35.61,28.18,25.66,Upgrade
14,EV/FCF Ratio,21.68,21.92,20.53,16.17,13.18,11.29,11.37,13.49,20.54,21.84,16.15,-,19.49,18.08,35.39,-,39.29,531.22,139.21,-,-,Upgrade
15,Debt / Equity Ratio,0.22,0.22,0.24,0.21,0.31,0.35,0.45,0.52,0.67,0.81,0.86,0.97,0.84,0.87,0.89,0.91,0.88,0.94,0.92,0.98,0.84,Upgrade
16,Debt / EBITDA Ratio,1.03,1.30,1.02,0.75,1.52,1.97,1.99,1.69,5.30,2.78,2.80,5.06,5.11,4.02,3.93,5.82,7.90,3.90,5.08,6.97,5.57,Upgrade
17,Debt / FCF Ratio,2.37,2.37,2.49,1.71,2.00,1.87,1.96,2.63,5.06,6.89,5.78,-,6.42,6.37,11.28,-,12.52,163.82,41.71,-,-,Upgrade
18,Asset Turnover,0.52,0.59,0.67,0.63,0.56,0.58,0.64,0.60,0.58,0.56,0.55,0.58,0.56,0.51,0.52,0.60,0.56,0.47,0.44,0.61,Upgrade,
19,Inventory Turnover,3.41,3.04,3.23,2.98,3.33,2.97,3.25,3.21,3.49,2.85,2.59,2.50,2.88,2.40,2.09,2.16,3.29,2.28,1.95,2.04,2.52,Upgrade
20,Quick Ratio,1.35,1.35,1.50,1.43,1.32,1.40,1.06,1.09,1.04,0.97,0.97,1.00,0.74,0.75,0.80,0.82,0.86,0.82,0.65,0.74,0.68,Upgrade
21,Current Ratio,1.88,1.88,1.97,1.98,1.83,1.85,1.38,1.41,1.38,1.29,1.31,1.32,1.04,1.06,1.10,1.16,1.20,1.16,0.92,1.04,0.96,Upgrade
22,Return on Equity (ROE),10.82%,14.36%,21.04%,8.91%,11.08%,13.35%,21.66%,6.10%,15.32%,16.67%,7.53%,3.46%,8.59%,8.33%,4.40%,7.55%,9.33%,5.27%,0.90%,1.30%,Upgrade,
23,Return on Assets (ROA),5.27%,7.76%,10.03%,5.70%,4.95%,5.14%,8.17%,1.58%,6.24%,6.19%,3.04%,2.12%,3.69%,3.77%,2.07%,0.80%,4.53%,2.59%,1.71%,2.07%,Upgrade,
24,Return on Capital (ROIC),6.30%,9.29%,12.11%,6.86%,6.17%,6.62%,10.17%,1.91%,7.46%,7.33%,3.63%,2.57%,4.48%,4.51%,2.47%,0.96%,5.41%,3.09%,2.07%,2.55%,Upgrade,
25,Return on Capital Employed (ROCE),15.20%,15.20%,14.75%,13.38%,12.87%,10.58%,12.86%,13.03%,10.22%,10.91%,9.24%,7.50%,8.18%,7.12%,7.66%,6.55%,6.19%,7.02%,7.15%,7.70%,10.06%,Upgrade
26,Earnings Yield,5.93%,5.82%,5.91%,5.75%,5.73%,5.30%,5.17%,5.39%,4.57%,5.39%,5.62%,5.00%,4.14%,4.64%,3.96%,3.11%,2.98%,1.64%,1.36%,2.09%,2.77%,Upgrade
