,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,4728,3302,4278,4690,7129,7767,10882,33246,37411,31528,50263,Upgrade
1,Market Cap Growth,-29.60%,-29.60%,-40.00%,-39.61%,-34.48%,-76.64%,-70.91%,5.45%,-25.57%,-34.86%,31.74%,Upgrade
2,Enterprise Value,146290,163992,161099,167261,168656,179103,177322,201824,234041,142861,248347,Upgrade
3,Last Close Price,1.26,0.88,1.14,1.25,1.90,2.07,2.90,8.68,9.08,7.86,11.37,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,3.33,3.50,3.05,4.65,Upgrade
5,Forward PE,4.40,-,-,-,-,1.34,1.69,3.07,2.77,2.54,3.04,Upgrade
6,PS Ratio,0.13,0.09,0.11,0.13,0.18,0.12,0.12,0.30,0.37,0.32,0.49,Upgrade
7,PB Ratio,0.14,0.07,0.08,0.07,0.09,0.09,0.11,0.30,0.34,0.33,0.56,Upgrade
8,P/TBV Ratio,0.10,0.10,0.12,0.09,0.12,0.11,0.13,0.31,0.36,0.35,0.59,Upgrade
9,P/FCF Ratio,-,-,-,-,-2.97,-,0.78,0.97,1.77,-,-1.77,Upgrade
10,P/OCF Ratio,-,-,-,-,-5.16,-,0.67,0.92,1.63,-,-1.86,Upgrade
11,PEG Ratio,-,-,-,-,-,-,-,0.30,1.14,0.93,0.21,Upgrade
12,EV/Sales Ratio,4.00,4.48,4.04,4.58,4.24,2.80,1.90,1.83,2.29,1.46,2.44,Upgrade
13,EV/EBITDA Ratio,-,-32.74,-,210.58,-,-11.20,-,15.41,13.49,5.69,9.53,Upgrade
14,EV/EBIT Ratio,-,-,-,-141.23,-,-10.12,-,17.71,14.96,6.09,10.16,Upgrade
15,EV/FCF Ratio,-41.21,-,-,-,-70.23,-,12.64,5.90,11.09,-,-8.75,Upgrade
16,Debt / Equity Ratio,2.72,2.72,2.91,2.18,1.99,1.67,1.63,1.60,1.78,2.27,2.47,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-62.83,-,11.85,5.22,9.24,-,-7.78,Upgrade
18,Return on Capital Employed (ROCE),-,-,-,-0.68%,-,-10.82%,-,4.85%,6.59%,10.23%,9.79%,Upgrade
19,Earnings Yield,-395.14%,-565.76%,-519.31%,-320.81%,-249.53%,-399.17%,-185.77%,30.00%,28.59%,32.84%,21.53%,Upgrade
20,FCF Yield,-75.08%,-107.50%,-53.86%,20.35%,-33.68%,11.68%,128.94%,102.92%,56.41%,-7.28%,-56.48%,Upgrade
21,Dividend Yield,0.00%,-,-,-,-,-,-,9.97%,13.08%,17.30%,12.60%,Upgrade
22,Buyback Yield / Dilution,0.01%,0.01%,0.01%,-0.01%,0.00%,-0.00%,-3.68%,-7.34%,-12.21%,-8.48%,-0.10%,Upgrade
23,Total Shareholder Return,0.01%,0.01%,0.01%,-0.01%,0.00%,-0.00%,-3.68%,2.63%,0.88%,8.82%,12.50%,Upgrade
