,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,14211,19823,16416,17411,17782,36737,39493,52301,33591,55761,Upgrade
1,Revenue Growth (YoY),-13.43%,13.85%,-7.68%,-52.61%,-54.97%,-29.76%,17.57%,-6.21%,-4.17%,30.37%,Upgrade
2,Cost of Revenue,12765,21005,13089,16238,14915,46961,30687,41245,21670,37112,Upgrade
3,Gross Profit,1446,-1182,3328,1173,2867,-10224,8806,11056,11921,18649,Upgrade
4,"Selling, General & Admin",2182,3096,2856,2965,2767,5443,4209,5662,3823,5050,Upgrade
5,Other Operating Expenses,-161.99,1552,-12.6,-131.36,-80.92,-424.73,71.39,501.26,-155.24,401.74,Upgrade
6,Operating Expenses,2020,4542,2843,2753,2766,4981,4253,6133,3668,5509,Upgrade
7,Operating Income,-574.39,-5725,484.16,-1580,100.5,-15204,4553,4923,8253,13140,Upgrade
8,Interest Expense,-2415,-3033,-2568,-2787,-3045,-2163,-2127,-2996,-2211,-2945,Upgrade
9,Interest & Investment Income,32.32,102.16,63.2,74.03,65.93,691.82,360.57,615.61,217.87,296.36,Upgrade
10,Earnings From Equity Investments,26.71,118.36,-144.75,-23.26,641.77,442.69,89.57,284.78,-60.12,346.14,Upgrade
11,Currency Exchange Gain (Loss),-337.13,956.32,-1597,-1737,-2157,-407.19,539.85,3980,-1125,-229.6,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-108.29,-,-165.87,-,-10.38,Upgrade
13,EBT Excluding Unusual Items,-3267,-7581,-3761,-6054,-4394,-16748,3416,6641,5075,10598,Upgrade
14,Impairment of Goodwill,-,-468.53,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,310.99,-314.47,-,-338.97,-1631,-2115,87.5,21.09,653.74,2.75,Upgrade
16,Gain (Loss) on Sale of Assets,1090,140.71,38.43,959.35,-1003,-8.23,816.76,-132.46,657.85,13.74,Upgrade
17,Asset Writedown,-,-2170,-,-1978,27.99,-46.43,734.92,2687,298.42,215.94,Upgrade
18,Other Unusual Items,-,-,-,276.64,-,-,500.24,66.91,-56.79,-17.62,Upgrade
19,Pretax Income,-1866,-10392,-3723,-7135,-7000,-18917,5556,9283,6629,10813,Upgrade
20,Income Tax Expense,465.14,4577,1255,1745,-100.37,617.25,2374,4054,2712,4889,Upgrade
21,Earnings From Continuing Operations,-2331,-14969,-4978,-8880,-6899,-19534,3181,5229,3917,5923,Upgrade
22,Minority Interest in Earnings,-0.14,-86.38,-130.87,62.76,-20.14,-15.08,-100.82,-16.79,-124.71,-279.03,Upgrade
23,Net Income,-2331,-15056,-5109,-8817,-6920,-19549,3080,5213,3792,5644,Upgrade
24,Net Income to Common,-2331,-15056,-5109,-8817,-6920,-19549,3080,5213,3792,5644,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-18.78%,-7.65%,-5.84%,26.89%,Upgrade
26,Shares Outstanding (Basic),3752,3752,3752,3752,3752,3753,3752,3619,3496,3225,Upgrade
27,Shares Outstanding (Diluted),3752,3752,3752,3752,3752,3753,3752,3619,3496,3225,Upgrade
28,Shares Change (YoY),-0.01%,-0.01%,0.01%,-0.00%,0.00%,3.68%,7.34%,12.21%,8.48%,0.10%,Upgrade
29,EPS (Basic),-0.62,-4.01,-1.36,-2.35,-1.84,-5.21,0.82,1.44,1.08,1.75,Upgrade
30,EPS (Diluted),-0.62,-4.01,-1.36,-2.35,-1.84,-5.21,0.82,1.44,1.08,1.75,Upgrade
31,EPS Growth,-,-,-,-,-,-,-24.33%,-17.70%,-13.20%,26.77%,Upgrade
32,Free Cash Flow,-1731,-1572,-519.21,1403,-3527,4302,7129,21322,-3551,1459,Upgrade
33,Free Cash Flow Per Share,-0.46,-0.42,-0.14,0.37,-0.94,1.15,1.90,5.89,-1.02,0.45,Upgrade
34,Dividend Per Share,-,-,-,-,-,-,0.100,0.620,0.380,0.860,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-73.68%,-27.91%,-9.52%,3.61%,Upgrade
36,Operating Margin,-4.04%,-28.88%,2.95%,-9.08%,0.57%,-41.39%,11.53%,9.41%,24.57%,23.56%,Upgrade
37,Profit Margin,-16.40%,-75.95%,-31.12%,-50.64%,-38.91%,-53.21%,7.80%,9.97%,11.29%,10.12%,Upgrade
38,Free Cash Flow Margin,-12.18%,-7.93%,-3.16%,8.06%,-19.83%,11.71%,18.05%,40.77%,-10.57%,2.62%,Upgrade
39,EBITDA,225.19,-4887,1416,-680.77,847.13,-14498,5350,5539,9075,13799,Upgrade
40,D&A For EBITDA,799.58,837.88,931.7,899.46,746.63,706.63,797.07,616.01,821.95,659.27,Upgrade
41,EBIT,-574.39,-5725,484.16,-1580,100.5,-15204,4553,4923,8253,13140,Upgrade
