,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+16 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+16 Quarters
0,Cash & Equivalents,2.51,2.51,2.93,-,3.42,-,2.99,-,4,-,4.13,-,2.44,-,1.77,-,3.03,-,1.11,-,Upgrade
1,Short-Term Investments,-,-,5.7,-,3.84,-,5,-,5.51,-,5.94,-,5.12,-,4.82,-,0.61,-,1.75,-,Upgrade
2,Trading Asset Securities,2.1,2.1,1.6,-,1.21,-,0.72,-,-,-,0.02,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,4.61,4.61,10.23,8.47,8.47,8.71,8.71,-,9.51,10.09,10.09,-,7.56,6.59,6.59,-,3.63,2.85,2.85,-,Upgrade
4,Cash Growth,-45.58%,-47.11%,17.46%,-,-10.99%,-13.68%,-13.68%,-,25.91%,53.11%,53.11%,-,108.04%,131.14%,131.14%,-,9.13%,-2.76%,-2.76%,-,Upgrade
5,Accounts Receivable,1.07,1.07,1.39,-,1.23,-,1.13,-,0.88,-,0.97,-,0.87,-,1.39,-,1.03,-,2.26,-,Upgrade
6,Other Receivables,1.24,1.24,0.93,-,1.66,-,0.63,-,0.32,-,0.31,-,0.21,-,0.15,-,0.35,-,0.14,-,Upgrade
7,Receivables,3.34,3.34,3.06,-,4,-,2.15,-,2.32,-,1.82,-,2.02,-,1.96,-,2.88,-,2.67,-,Upgrade
8,Inventory,0.99,0.99,0.67,-,1.05,-,1.29,-,1.24,-,0.98,-,1.26,-,1.24,-,1.06,-,0.86,-,Upgrade
9,Prepaid Expenses,0.63,0.63,0.94,-,0.56,-,0.86,-,0.41,-,0.41,-,0.67,-,1.43,-,1.43,-,1.69,-,Upgrade
10,Other Current Assets,5.68,5.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Total Current Assets,15.24,15.24,14.9,-,14.07,-,13.01,-,13.49,-,13.29,-,11.51,-,11.22,-,9.01,-,8.07,-,Upgrade
12,"Property, Plant & Equipment",4.27,4.27,4.34,-,4.53,-,4.88,-,3.78,-,4.69,-,6.15,-,7.01,-,8.79,-,9.77,-,Upgrade
13,Long-Term Investments,0.19,0.19,-,-,-,-,-,-,0.54,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,-,-,-,-,-,-,-,-,0.01,-,-,-,0,-,0,-,0.48,-,0.51,-,Upgrade
15,Other Long-Term Assets,0.49,0.49,0.53,-,0.56,-,0.56,-,0.1,-,0.66,-,0.55,-,0.63,-,0.56,-,0.56,-,Upgrade
16,Total Assets,21.36,21.36,21.14,-,20.44,-,19.74,-,19.12,-,19.72,-,20.53,-,20.04,-,20.57,-,20.29,-,Upgrade
17,Accounts Payable,1.5,1.5,1.42,-,1.25,-,1.26,-,3.33,-,0.7,-,3.85,-,0.94,-,0.72,-,0.99,-,Upgrade
18,Accrued Expenses,1.25,1.25,1.56,-,1.25,-,1.22,-,-,-,0.78,-,-,-,0.93,-,1.24,-,0.93,-,Upgrade
19,Short-Term Debt,2.32,2.32,2.21,-,2.27,-,2.61,-,0.9,-,1.5,-,1.5,-,2.18,-,1.68,-,1.68,-,Upgrade
20,Current Portion of Long-Term Debt,0.14,0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,-,0.16,-,Upgrade
21,Current Portion of Leases,0.89,0.89,0.62,-,0.61,-,0.87,-,0.46,-,1.08,-,0.76,-,1.11,-,0.93,-,1.33,-,Upgrade
22,Current Income Taxes Payable,0.04,0.04,0.18,-,0.06,-,0.15,-,-0.08,-,0.12,-,-0.01,-,0.01,-,0.06,-,-,-,Upgrade
23,Current Unearned Revenue,1.47,1.47,0.86,-,2.13,-,2.26,-,2.67,-,2.38,-,2.09,-,1.67,-,2.31,-,2.24,-,Upgrade
24,Other Current Liabilities,3.95,3.95,2.19,-,2.46,-,1.43,-,-,-,1.48,-,-,-,1.39,-,1.64,-,0.74,-,Upgrade
25,Total Current Liabilities,11.55,11.55,9.03,-,10.03,-,9.8,-,7.28,-,8.04,-,8.2,-,8.24,-,8.98,-,8.07,-,Upgrade
26,Long-Term Debt,0.86,0.86,-,-,-,-,-,-,-,-,2.21,-,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Leases,1.42,1.42,1.56,-,1.32,-,1.26,-,0.85,-,0.5,-,1.69,-,1.54,-,2.6,-,2.78,-,Upgrade
28,Long-Term Unearned Revenue,3.13,3.13,4.02,-,-,-,0.67,-,0.87,-,0.92,-,0.87,-,0.92,-,0.91,-,0.92,-,Upgrade
29,Long-Term Deferred Tax Liabilities,0.01,0.01,0.01,-,0.01,-,0.01,-,0.01,-,0.01,-,0.01,-,0.01,-,-,-,0.01,-,Upgrade
30,Other Long-Term Liabilities,0.41,0.41,0.41,-,0.41,-,0.41,-,2.75,-,0.41,-,1.27,-,1.13,-,1.38,-,1.38,-,Upgrade
31,Total Liabilities,17.39,17.39,15.03,-,11.78,-,12.16,-,11.76,-,12.09,-,12.04,-,11.84,-,13.86,-,13.16,-,Upgrade
32,Common Stock,0.9,0.9,0.9,-,0.9,-,0.9,-,0.9,-,0.9,-,0.9,-,0.9,-,0.9,-,0.9,-,Upgrade
33,Additional Paid-In Capital,8.98,8.98,8.98,-,8.98,-,8.98,-,8.98,-,8.98,-,8.98,-,8.98,-,8.98,-,8.98,-,Upgrade
34,Retained Earnings,-8.22,-8.22,-6.47,-,-5.21,-,-6.32,-,-6.47,-,-6.25,-,-5.41,-,-5.69,-,-7.18,-,-6.77,-,Upgrade
35,Comprehensive Income & Other,3.75,3.75,3.77,-,3.99,-,4.01,-,4,-,3.99,-,4.02,-,4,-,4.01,-,4.01,-,Upgrade
36,Total Common Equity,5.42,5.42,7.19,8.66,8.66,7.57,7.57,-,7.41,7.63,7.63,-,8.49,8.2,8.2,-,6.71,7.13,7.13,-,Upgrade
37,Minority Interest,-1.45,-1.45,-1.08,-,0,-,0,-,-0.05,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Shareholders' Equity,3.97,3.97,6.11,8.66,8.66,7.58,7.58,-,7.36,7.63,7.63,-,8.49,8.2,8.2,-,6.71,7.13,7.13,-,Upgrade
39,Total Liabilities & Equity,21.36,21.36,21.14,-,20.44,-,19.74,-,19.12,-,19.72,-,20.53,-,20.04,-,20.57,-,20.29,-,Upgrade
40,Total Debt,5.63,5.63,4.38,4.21,4.21,4.74,4.74,-,2.2,5.28,5.28,-,3.95,4.84,4.84,-,5.61,5.95,5.95,-,Upgrade
41,Net Cash (Debt),-1.03,-1.03,5.85,4.26,4.26,3.98,3.98,-,7.31,4.81,4.81,-,3.61,1.76,1.76,-,-1.97,-3.1,-3.1,-,Upgrade
42,Net Cash Growth,-,-,47.17%,-,-41.70%,-17.36%,-17.36%,-,102.58%,173.92%,173.92%,-,-,-,-,-,-,-,-,-,Upgrade
43,Net Cash Per Share,-0.03,-0.03,0.15,0.11,0.11,0.10,0.10,-,0.18,0.12,0.12,-,0.09,0.04,0.04,-,-0.05,-0.08,-0.08,-,Upgrade
44,Filing Date Shares Outstanding,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,Upgrade
45,Total Common Shares Outstanding,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,Upgrade
46,Working Capital,3.69,3.69,5.87,-,4.03,-,3.21,-,6.21,-,5.25,-,3.31,-,2.98,-,0.03,-,0.01,-,Upgrade
47,Book Value Per Share,0.14,0.14,0.18,0.22,0.22,0.19,0.19,-,0.19,0.19,0.19,-,0.21,0.20,0.20,-,0.17,0.18,0.18,-,Upgrade
48,Tangible Book Value,5.42,5.42,7.19,8.66,8.66,7.57,7.57,-,7.4,7.63,7.63,-,8.49,8.2,8.2,-,6.23,6.62,6.62,-,Upgrade
49,Tangible Book Value Per Share,0.14,0.14,0.18,0.22,0.22,0.19,0.19,-,0.19,0.19,0.19,-,0.21,0.20,0.20,-,0.16,0.17,0.17,-,Upgrade
50,Machinery,-,-,5.34,-,-,-,5.76,-,-,-,5.31,-,-,-,5.5,-,-,-,6.24,-,Upgrade
