,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,33751,30920,32919,37089,32887,31051,38661,43456,20360,17946,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,5713,Upgrade
2,Trading Asset Securities,0.04,0.04,0.04,6.35,0.68,0.04,3.97,501.05,1.05,1.08,Upgrade
3,Cash & Short-Term Investments,33751,30920,32919,37096,32888,31051,38665,43957,20361,23660,Upgrade
4,Cash Growth,2.53%,-16.65%,0.09%,19.47%,-14.94%,-29.36%,89.89%,85.79%,-9.13%,4.64%,Upgrade
5,Accounts Receivable,3246,2387,2927,2689,2292,3483,34317,1236,42105,20444,Upgrade
6,Other Receivables,28275,14763,23748,11378,32279,13802,-,15181,-,11763,Upgrade
7,Receivables,31521,34032,26676,36944,34572,45026,34317,38327,42105,55900,Upgrade
8,Inventory,86525,81620,97045,86244,109474,90693,114362,100478,117743,76190,Upgrade
9,Prepaid Expenses,38213,33663,37229,23575,35842,30447,59287,33842,40395,12592,Upgrade
10,Restricted Cash,5210,6916,9683,7614,9434,8694,8769,8622,7766,7511,Upgrade
11,Other Current Assets,-,-,2.97,-,6.34,-,-,-,-,87.76,Upgrade
12,Total Current Assets,195219,187151,203555,191472,222217,205911,255399,225226,228370,175940,Upgrade
13,"Property, Plant & Equipment",14039,14139,15514,15353,13698,13431,13127,12942,12515,12526,Upgrade
14,Long-Term Investments,57000,54735,55930,54705,49078,44072,37399,27571,21203,22734,Upgrade
15,Goodwill,479.87,249.12,249.12,249.12,249.12,-,-,-,-,-,Upgrade
16,Other Intangible Assets,377.25,381.17,482.63,487.43,327.55,174.89,134.96,107.47,67.44,50.02,Upgrade
17,Long-Term Accounts Receivable,2527,2448,2370,2430,-,-,-,-,-,-,Upgrade
18,Long-Term Deferred Tax Assets,3124,3151,3991,3735,3176,3249,2951,3053,2645,2708,Upgrade
19,Other Long-Term Assets,144407,141688,145575,144731,138309,130006,127602,104324,119127,111660,Upgrade
20,Total Assets,419376,407119,431180,421896,431843,412002,440089,387756,390109,334881,Upgrade
21,Accounts Payable,26716,31293,27899,30833,29573,28952,24632,21907,19954,19087,Upgrade
22,Accrued Expenses,45136,44709,50586,46395,42570,39949,46290,38278,55460,34413,Upgrade
23,Short-Term Debt,-,7437,-,14118,-,12245,-,13670,-,11272,Upgrade
24,Current Portion of Long-Term Debt,19349,17932,17789,14165,28059,14163,30578,19079,33745,20059,Upgrade
25,Current Portion of Leases,248.99,194.17,180.73,175.45,150.33,117.21,98.55,96.55,62.88,75.24,Upgrade
26,Current Income Taxes Payable,1702,2011,1480,2773,1581,1990,1631,2283,1882,2575,Upgrade
27,Current Unearned Revenue,-,55236,-,60148,-,78214,108602,82803,-,66019,Upgrade
28,Other Current Liabilities,74472,17279,92710,19852,110468,25616,32510,18964,114863,13231,Upgrade
29,Total Current Liabilities,167625,176090,190645,188459,212401,201245,244342,197080,225967,166731,Upgrade
