,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,77.6,88.45,92.89,61.96,51.08,34.4,22.63,34.71,31.17,37.86,Upgrade
1,Revenue Growth (YoY),-16.46%,42.75%,81.86%,80.13%,125.72%,-0.90%,-27.40%,-8.32%,-3.75%,29.29%,Upgrade
2,Cost of Revenue,60.06,64.43,75.91,45.25,40.05,21.78,14.59,33.24,21.02,23.71,Upgrade
3,Gross Profit,17.54,24.02,16.98,16.71,11.03,12.62,8.04,1.47,10.15,14.15,Upgrade
4,"Selling, General & Admin",11.59,15.99,11.96,13.92,10.71,13.06,10.63,16.24,10.28,16.86,Upgrade
5,Other Operating Expenses,-0.34,-0.74,0.01,1.49,-0.83,-1.69,-0.02,3.11,-2.16,-3.04,Upgrade
6,Operating Expenses,11.24,17.55,11.97,12.4,9.88,7.99,10.62,23.48,8.13,9.64,Upgrade
7,Operating Income,6.3,6.47,5,4.32,1.16,4.63,-2.58,-22.02,2.02,4.51,Upgrade
8,Interest Expense,-0.07,-,-0.8,-0.06,-0.1,-0.12,-0.37,-,-1.11,-1.17,Upgrade
9,Interest & Investment Income,0.77,1.89,1.37,1.88,0.64,0.9,1.3,1.05,1,0.71,Upgrade
10,Earnings From Equity Investments,0.45,0.29,-0.37,18.9,0.4,1.12,0.51,0.59,0.64,-3.44,Upgrade
11,Currency Exchange Gain (Loss),-1.35,-0.04,0.12,-0.53,-0.29,-0.77,-0.34,1.01,0.63,-1.29,Upgrade
12,Other Non Operating Income (Expenses),-,0.02,-,0.14,-,0.05,-,-0.14,-,-,Upgrade
13,EBT Excluding Unusual Items,6.09,8.63,5.32,24.65,1.8,5.8,-1.47,-19.51,3.18,-0.67,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-0.99,12.4,-0.01,0.01,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-1.72,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,27.94,-,3.28,Upgrade
17,Pretax Income,6.09,8.63,5.32,24.65,1.8,4.81,10.93,6.7,3.19,2.61,Upgrade
18,Income Tax Expense,1.3,3.82,0.53,0.41,0.15,1.72,4.68,-1.24,0.29,0.81,Upgrade
19,Earnings From Continuing Operations,4.78,4.82,4.79,24.24,1.65,3.09,6.25,7.94,2.9,1.8,Upgrade
20,Minority Interest in Earnings,0,-0.11,-,-0.03,0.01,-0.12,-0,0.11,-0.03,0.36,Upgrade
21,Net Income,4.79,4.71,4.79,24.22,1.66,2.97,6.25,8.05,2.87,2.16,Upgrade
22,Net Income to Common,4.79,4.71,4.79,24.22,1.66,2.97,6.25,8.05,2.87,2.16,Upgrade
23,Net Income Growth,-0.10%,-80.55%,188.27%,715.39%,-73.41%,-63.09%,117.85%,273.24%,-61.97%,-,Upgrade
24,Shares Outstanding (Basic),3173,3173,3173,3173,3173,3176,3167,3091,3023,2941,Upgrade
25,Shares Outstanding (Diluted),3173,3173,3173,3173,3173,3176,3167,3091,3023,2941,Upgrade
26,Shares Change (YoY),-,-,-,-0.09%,0.18%,2.76%,4.77%,5.09%,13.46%,100.13%,Upgrade
27,EPS (Basic),0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,Upgrade
28,EPS (Diluted),0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,Upgrade
29,EPS Growth,-0.07%,-80.56%,188.53%,716.26%,-73.49%,-64.08%,107.90%,255.12%,-66.48%,-,Upgrade
30,Free Cash Flow,1.85,18.91,35.54,13.86,0.76,6.69,0.65,6.4,-3.7,0.72,Upgrade
31,Free Cash Flow Per Share,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,Upgrade
32,Operating Margin,8.11%,7.32%,5.39%,6.97%,2.26%,13.47%,-11.38%,-63.42%,6.48%,11.91%,Upgrade
33,Profit Margin,6.17%,5.33%,5.16%,39.08%,3.25%,8.63%,27.62%,23.18%,9.20%,5.69%,Upgrade
34,Free Cash Flow Margin,2.39%,21.38%,38.26%,22.38%,1.48%,19.45%,2.87%,18.45%,-11.86%,1.91%,Upgrade
35,EBITDA,8.04,16.47,10.68,3.47,3.57,4.75,-0.76,-22.47,4.2,5.31,Upgrade
36,D&A For EBITDA,1.74,10,5.67,-0.85,2.42,0.12,1.82,-0.46,2.18,0.8,Upgrade
37,EBIT,6.3,6.47,5,4.32,1.16,4.63,-2.58,-22.02,2.02,4.51,Upgrade
