,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,70.78,73.37,79.43,24.92,18.09,33.51,42.94,22.42,30.18,35.02,Upgrade
1,Cash & Short-Term Investments,70.78,73.37,79.43,24.92,18.09,33.51,42.94,22.42,30.18,35.02,Upgrade
2,Cash Growth,-10.89%,194.47%,339.15%,-25.65%,-57.87%,49.44%,42.27%,-35.97%,-40.97%,76.83%,Upgrade
3,Accounts Receivable,88.26,81.32,91.04,93.61,78.07,71.52,77.01,73.12,81.6,54.2,Upgrade
4,Other Receivables,32.89,38.79,53.65,84.04,23.42,12.94,14.57,10.95,18.88,16.38,Upgrade
5,Receivables,121.15,120.11,144.69,177.65,101.49,84.46,91.58,84.07,100.49,70.58,Upgrade
6,Inventory,35.13,39.95,25.76,36.24,26.3,33.39,22.22,23.01,150.89,149.03,Upgrade
7,Prepaid Expenses,-,5.97,-,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,7.67,5.46,3.62,1.07,1.65,1.85,1.51,27.8,4.26,3.96,Upgrade
9,Total Current Assets,234.72,244.86,253.51,239.88,147.53,153.22,158.24,157.3,285.8,258.59,Upgrade
10,"Property, Plant & Equipment",47.06,53.24,62.46,20.9,22.32,24.06,21.94,18.97,40.09,42.99,Upgrade
11,Long-Term Investments,20.32,21.92,9.91,11.26,51.4,44.63,42.18,41.31,40.56,43.15,Upgrade
12,Goodwill,0.41,0.39,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,1.65,1.74,1.06,1.14,0.16,0.2,0.22,0.23,0.32,0.31,Upgrade
14,Long-Term Accounts Receivable,0.01,0.1,1.07,2.18,3.2,4.64,14.21,6.33,6.28,6.04,Upgrade
15,Long-Term Deferred Tax Assets,1.79,1.85,1.48,1.58,0.94,0.96,2.62,2.54,1.78,1.78,Upgrade
16,Other Long-Term Assets,1.73,2.2,1.3,1.73,1.79,2.19,3.19,3.26,3.27,3.33,Upgrade
17,Total Assets,307.7,326.3,330.79,278.67,227.34,229.9,242.6,229.93,378.1,356.18,Upgrade
18,Accounts Payable,22.35,34.01,48.31,43.68,29.05,28.82,25.67,32.71,180.43,175.09,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,1.98,5.02,Upgrade
20,Current Portion of Leases,35.9,29.71,23.15,14.66,6.29,18.54,32.24,23.39,20.95,1.12,Upgrade
21,Current Income Taxes Payable,3.97,4.28,3.95,4.06,3.55,3.29,3.5,3.38,4.14,4.19,Upgrade
22,Current Unearned Revenue,25.89,34.17,46.9,29.82,27.34,15,9.6,8.67,30.74,29.03,Upgrade
23,Other Current Liabilities,25.18,26.17,11.7,15.89,12.25,13.51,19.06,25.28,14.85,14.32,Upgrade
24,Total Current Liabilities,113.29,128.34,134.01,108.12,78.48,79.16,90.07,93.42,253.09,228.79,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,-,3.53,4.16,Upgrade
26,Long-Term Leases,17.32,22.14,31.05,1.53,2.26,2.16,10.86,1.22,2.3,2.81,Upgrade
27,Total Liabilities,130.61,150.48,165.06,109.65,80.73,81.32,100.93,94.65,258.91,235.76,Upgrade
28,Common Stock,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,39.19,39.19,Upgrade
29,Additional Paid-In Capital,250.58,256.06,260.11,260.11,260.11,260.11,260.11,260.11,256.22,256.22,Upgrade
30,Retained Earnings,-94.25,-99.04,-104.29,-105.03,-129.25,-130.91,-133.5,-139.75,-147.38,-150.25,Upgrade
