,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,211.29,203.45,218.32,300.29,132.89,143.86,124.29,129.63,109.16,111.6,148.76,189.29,158.7,54.8,196.31,284.23,300.36,301.03,131.72,109.68,Upgrade
1,Trading Asset Securities,0.78,10.66,0.66,25.7,38,26,41,45,55.5,56.5,61.5,59.21,-,-,-,-,-,-,15,65,Upgrade
2,Cash & Short-Term Investments,212.07,214.11,218.98,325.99,170.89,169.86,165.29,174.63,164.66,168.1,210.26,248.5,158.7,54.8,196.31,284.23,300.36,301.03,146.72,174.68,Upgrade
3,Cash Growth,24.10%,26.05%,32.48%,86.68%,3.78%,1.05%,-21.39%,-29.73%,3.76%,206.73%,7.11%,-12.57%,-47.16%,-81.79%,33.80%,62.71%,525.79%,81.22%,94.94%,-14.72%,Upgrade
4,Accounts Receivable,492.12,506.52,542.82,562.47,607.83,595.51,584.71,599.11,590.62,566.38,547.56,575.64,538.28,532.8,521.88,524.27,512.83,512.82,478.88,483.22,Upgrade
5,Other Receivables,20.23,18.88,16.48,13.3,16.34,17.17,19.89,17.97,13.22,17.37,23.43,58.86,14.75,9.27,34.82,35.82,16.52,17.21,18.38,16.38,Upgrade
6,Receivables,512.35,525.4,559.3,575.77,624.17,612.68,604.61,617.08,603.84,583.75,570.99,634.5,553.03,542.07,556.69,560.08,529.35,530.02,497.26,499.6,Upgrade
7,Inventory,96.65,66.99,30.81,30.58,37.18,44.4,56.53,62.64,67.4,116,113.61,108.85,110.1,110.97,120.63,114.02,166.27,153.87,171.55,137.37,Upgrade
8,Other Current Assets,85.29,46.21,34.77,18.87,32.27,23.79,21.52,20.13,31.21,39.3,42.25,26.34,27.92,20.21,39.22,35.72,24.18,18.74,32.63,22.9,Upgrade
9,Total Current Assets,906.36,852.71,843.86,951.22,864.51,850.74,847.95,874.47,867.11,907.16,937.12,1018,849.76,728.06,912.86,994.05,1020,1004,848.17,834.56,Upgrade
10,"Property, Plant & Equipment",304,308.29,310.41,297.32,308.66,318.5,325.24,337.89,322.79,331.17,322.87,335.59,313.93,318.91,334.74,350.14,257.61,250.07,252.82,360.03,Upgrade
11,Long-Term Investments,19.34,15.13,14.76,15.2,11.4,9.18,8.34,8.34,8.34,8.34,5.34,5.34,149.13,129.36,101.04,98.57,111.22,107.5,113.29,112.76,Upgrade
12,Goodwill,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,0.61,0.61,0.61,-,-,-,-,-,Upgrade
13,Other Intangible Assets,35.3,36.67,38.04,39.41,36.79,37.16,37.96,40.67,39.5,41.4,37.54,39.08,21.49,16.64,17.51,18.75,17.07,18.24,19.45,20.65,Upgrade
14,Long-Term Accounts Receivable,-,0.2,1.43,2.64,11.52,14.77,24.62,26.58,44.18,45.7,62.12,64.63,105.61,115.02,95.9,101.21,132.72,147.03,136.08,156.7,Upgrade
15,Long-Term Deferred Tax Assets,67.29,68.47,60.07,56.07,58.54,57.51,57.39,57.52,48.27,45.74,43.84,42.18,34.14,32.82,29.85,28.9,27.72,27.23,27.52,25.8,Upgrade
16,Long-Term Deferred Charges,4.69,4.7,4.78,4.87,5.1,5.29,7.03,4.94,2.48,2.63,2.85,3.08,3.92,2.51,2.62,2.74,2.86,2.98,3.1,3.22,Upgrade
17,Other Long-Term Assets,170.27,146.31,156.07,162.53,138.36,141.26,150.97,148.12,201.95,178.14,180.64,183.19,149.45,150.67,142.75,144.33,107.9,108.57,100.01,100.62,Upgrade
18,Total Assets,1612,1537,1534,1634,1540,1539,1564,1603,1639,1665,1697,1796,1628,1495,1638,1739,1677,1665,1500,1614,Upgrade
19,Accounts Payable,153.33,166.44,160.51,190.15,152.69,152.58,145.28,154.18,147.71,143.91,134.76,167.33,152.17,143.94,134.14,163.02,157.39,170.41,158.5,136.78,Upgrade
20,Accrued Expenses,5.2,21.76,6.57,35.53,3.39,16.31,3.11,31.74,3.35,13.73,2.65,21.86,0.02,3.37,0.02,23.09,73.39,76.48,71.44,12.08,Upgrade
21,Short-Term Debt,10.01,10.01,-,-,-,-,-,-,-,-,-,-,-,20.03,170.24,170.24,170,170,-,-,Upgrade
22,Current Portion of Long-Term Debt,10.05,132.64,135.33,132.66,137.8,2.65,9.56,7.67,6.52,2.66,10.25,7.68,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,2.38,-,2.93,-,3.17,-,3.46,-,3.83,-,3.58,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,5.65,0,4.15,2.16,4.34,-,5.03,0.01,5.18,0,8.7,5.53,3.58,2.31,6.61,4.2,4.87,0.16,3.65,3.77,Upgrade
25,Current Unearned Revenue,92.57,35.97,14.42,14.5,22.1,26.22,37.78,48.24,45.1,49.42,53.46,60.73,39.33,22.95,34.31,29.93,29.67,34.28,40.76,-,Upgrade
26,Other Current Liabilities,107.82,90.9,116.26,116.71,92.93,86.53,93.79,87.78,90.3,95.74,104.94,134.33,88.25,104.97,104.38,144.31,23.13,9,18.28,137.73,Upgrade
27,Total Current Liabilities,384.63,460.09,437.23,494.64,413.25,287.45,294.56,333.09,298.16,309.3,314.77,401.05,283.35,297.57,449.69,534.79,458.45,460.32,292.63,290.36,Upgrade
28,Long-Term Debt,141,-,-,-,-,132.5,132.5,132.5,140,140,140,140,150.15,-,-,10,10,10,10,-,Upgrade
29,Long-Term Leases,1.86,2.26,3.07,3.73,4.37,4.89,5.32,5.76,6.3,7.05,8.35,6.21,7.07,7.41,1.19,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,0.24,0.32,0.43,0.51,0.62,0.8,0.87,1.02,1.24,1.41,1.6,1.74,1.53,1.75,2.18,2.45,3.26,3.73,4.43,5.24,Upgrade
31,Long-Term Deferred Tax Liabilities,19.25,19.87,20.55,20.89,20.85,21.17,21.93,22.14,24.69,24.77,25.89,25.35,25.47,25.74,24.97,25.87,7.27,7.85,7.08,28.78,Upgrade
32,Other Long-Term Liabilities,0.01,0.01,-,-,17.72,17.72,17.72,17.72,16.6,16.6,16.6,16.6,-,-,-,-,1.67,1.41,1.38,23.13,Upgrade
33,Total Liabilities,546.99,482.54,461.27,519.77,456.81,464.53,472.9,512.24,487,499.12,507.21,590.94,467.57,332.46,478.02,573.11,480.66,483.32,315.52,347.51,Upgrade
34,Common Stock,534.85,534.38,531.02,531.02,531.02,531.02,531.02,531.02,531.02,533.89,533.89,533.89,533.89,533.89,533.89,533.89,533.89,536.2,536.2,542.34,Upgrade
35,Additional Paid-In Capital,227.5,223.99,213.04,207.07,201.33,196.54,197.9,195.63,194.88,198.47,201.73,201.73,204.89,199.49,198.11,196.72,194.64,213.3,213.45,301.26,Upgrade
36,Retained Earnings,296.13,290.78,325.05,355.27,332.53,334.32,341.76,344.37,414.03,427.16,447.32,450.22,423.37,437.82,432.6,440.53,481.75,467.87,454.45,469.08,Upgrade
37,Treasury Stock,-10.12,-10.12,-10.12,-,-,-,-,-,-,-6.46,-6.46,-6.46,-6.46,-12.92,-12.92,-12.92,-12.92,-35.17,-20.44,-48.33,Upgrade
38,Comprehensive Income & Other,-31.07,-31.07,-31.07,-31.07,-30.94,-30.94,-30.94,-30.94,-30.94,-30.94,-30.94,-30.94,-5.44,-5.44,-5.44,-5.44,-10.19,-10.19,-3.94,-3.94,Upgrade
39,Total Common Equity,1017,1008,1028,1062,1034,1031,1040,1040,1109,1122,1146,1148,1150,1153,1146,1153,1187,1172,1180,1260,Upgrade
40,Minority Interest,47.67,46.69,44.92,51.89,48.84,43.63,51.56,50.91,43.34,43.73,44.26,56.59,10.22,9.3,13.62,12.8,9.43,9.96,5.18,6.42,Upgrade
41,Shareholders' Equity,1065,1055,1073,1114,1083,1075,1091,1091,1152,1166,1190,1205,1160,1162,1160,1166,1197,1182,1185,1267,Upgrade
42,Total Liabilities & Equity,1612,1537,1534,1634,1540,1539,1564,1603,1639,1665,1697,1796,1628,1495,1638,1739,1677,1665,1500,1614,Upgrade
43,Total Debt,162.92,147.28,138.4,139.32,142.17,143.2,147.38,149.39,152.83,153.54,158.6,157.47,157.22,27.43,171.43,180.24,180,180,10,-,Upgrade
44,Net Cash (Debt),49.14,66.83,80.59,186.67,28.71,26.66,17.91,25.23,11.84,14.57,51.66,91.03,1.49,27.37,24.88,103.99,120.36,121.03,136.72,174.68,Upgrade
45,Net Cash Growth,71.15%,150.67%,349.86%,639.72%,142.59%,83.02%,-65.32%,-72.28%,696.20%,-46.78%,107.62%,-12.47%,-98.76%,-77.39%,-81.80%,-40.47%,150.77%,-27.14%,81.65%,-14.72%,Upgrade
46,Net Cash Per Share,0.09,0.13,0.15,0.35,0.05,0.05,0.03,0.05,0.02,0.03,0.10,0.17,0.00,0.05,0.05,0.14,0.36,0.23,0.26,0.35,Upgrade
47,Filing Date Shares Outstanding,531.94,531.47,528.11,531.02,531.02,531.02,531.02,531.02,531.02,533.89,533.89,533.89,533.89,533.89,533.89,533.89,533.89,536.2,536.2,542.34,Upgrade
48,Total Common Shares Outstanding,531.94,531.47,528.11,531.02,531.02,531.02,531.02,531.02,531.02,533.89,533.89,533.89,533.89,533.89,533.89,533.89,533.89,536.2,536.2,542.34,Upgrade
49,Working Capital,521.73,392.62,406.63,456.57,451.26,563.28,553.4,541.38,568.95,597.86,622.34,617.13,566.41,430.49,463.17,459.26,561.7,543.35,555.54,544.19,Upgrade
50,Book Value Per Share,1.91,1.90,1.95,2.00,1.95,1.94,1.96,1.96,2.09,2.10,2.15,2.15,2.15,2.16,2.15,2.16,2.22,2.19,2.20,2.32,Upgrade
