,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,494.9,566.7,562.79,569.91,571.01,531.98,590.77,580.47,554.84,635.72,738.84,739.98,642.06,663.87,574.21,606.87,431.35,405.18,390.68,430.38,Upgrade
1,Other Revenue,-0.14,0.14,-,0.6,-,-,-,0.12,-,-,-,0,-,-,-,0.01,-,-,-,0.3,Upgrade
2,Revenue,494.76,566.84,562.79,570.5,571.01,531.98,590.77,580.59,554.84,635.72,738.84,739.99,642.06,663.87,574.21,606.88,431.35,405.18,390.68,430.68,Upgrade
3,Revenue Growth (YoY),-13.35%,6.55%,-4.74%,-1.74%,2.91%,-16.32%,-20.04%,-21.54%,-13.58%,-4.24%,28.67%,21.93%,48.85%,63.84%,46.98%,40.91%,-22.31%,4.57%,-23.62%,4.05%,Upgrade
4,Cost of Revenue,486.63,516.94,531.71,514.82,555.05,498.02,614.04,614.19,537.5,596.06,622.97,681.08,481.57,517.77,471.29,598.75,400.14,394.74,333.97,405.76,Upgrade
5,Gross Profit,8.14,49.9,31.08,55.68,15.96,33.97,-23.27,-33.6,17.34,39.66,115.87,58.9,160.5,146.09,102.92,8.13,31.21,10.44,56.71,24.92,Upgrade
6,"Selling, General & Admin",20.39,24.81,22.14,33.14,25.47,23.43,19.41,20.63,27.18,5.27,42.56,-11.75,75.17,18.41,31.77,-4.14,56.31,3.96,32.19,-0.34,Upgrade
7,Research & Development,18.61,21.88,20.21,21.49,22.13,18.09,19.81,19.02,20.91,25.49,20.82,23.95,23.9,27.07,16.95,20.67,18.51,15.27,12.16,13.13,Upgrade
8,Other Operating Expenses,-0.43,2,-1.78,5.31,-12.46,8.86,0.23,39.34,-8.62,5.19,-0.37,14.96,-1.05,-0.82,-0.64,14.34,-1.86,-2.2,-1.5,14.12,Upgrade
9,Operating Expenses,36.37,49.22,42.85,53.74,47.26,30.31,62.38,70.8,42.97,33.78,67.61,25.33,98.89,46.9,51.2,31.42,70.3,17.6,44.78,24.02,Upgrade
10,Operating Income,-28.23,0.68,-11.77,1.95,-31.3,3.65,-85.65,-104.39,-25.63,5.88,48.26,33.58,61.6,99.19,51.72,-23.29,-39.09,-7.15,11.93,0.89,Upgrade
11,Interest Expense,-10.1,-7.14,-5.21,-5.76,-7.01,-9.43,-7.78,-6.55,-4.18,-5.53,-6.09,-5.77,-6.43,-4.65,-7.1,-6.12,-5.85,-5.18,-7.98,-6.89,Upgrade
