,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2019,Q3 2019,Q2 2019,Q1 2019,Q4 2018,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019","Mar '19 Mar 31, 2019","Dec '18 Dec 31, 2018",+15 Quarters
0,Market Capitalization,4654,5632,5349,9170,10284,9218,14147,17082,13638,3098,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-38.90%,-38.90%,-62.19%,-46.32%,-24.60%,197.58%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,5043,5478,5304,9039,10153,8883,13947,16738,13244,3057,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,24.19,29.27,27.80,45.95,51.54,46.19,70.90,85.10,67.94,15.43,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,18.21,15.73,13.71,25.53,46.60,57.21,17.91,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,14.06,12.71,12.07,7.08,8.60,8.67,13.67,35.96,39.66,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,2.89,3.49,2.37,3.24,3.29,3.27,6.13,9.48,9.51,2.70,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,3.43,4.15,3.68,5.00,5.68,5.55,9.55,13.00,11.95,2.93,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,4.20,4.20,3.72,5.05,5.73,5.61,9.66,13.17,12.13,2.98,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,124.50,-,99.47,-,-175.36,-,-114.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,28.20,-,21.87,-,58.80,-,156.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,3.13,3.40,2.35,3.19,3.24,3.15,6.05,9.29,9.24,2.66,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,44.64,50.08,-,13.67,12.62,10.87,20.66,36.59,43.02,13.64,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,199.58,135.14,-,15.00,13.51,11.55,22.11,39.97,48.60,15.91,-,-,-,-,-,-,-,-,-,-,-,Upgrade
