,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020"
0,Revenue,5.07,10.06,36.38,77.06,6.08,17.05,149.7,155.26,198.52,256.74
1,Revenue Growth (YoY),-86.08%,-86.95%,498.86%,352.09%,-95.94%,-89.02%,-24.59%,-39.53%,2.84%,29.69%
2,Cost of Revenue,4.12,6.35,113.87,67.25,204.48,7.87,237.2,117.55,160.22,169.16
3,Gross Profit,0.95,3.71,-77.49,9.81,-198.4,9.18,-87.5,37.71,38.3,87.58
4,"Selling, General & Admin",15.05,8,15.64,9.34,14.03,12.29,14.82,13.29,16.2,6.73
5,Other Operating Expenses,0.18,-0.52,-0.33,-0.55,-1.23,-0.58,-0.58,-1.06,-3.6,-3.62
6,Operating Expenses,28.98,8.7,46.15,9.81,46.9,12.99,20.63,23.88,8.56,25.67
7,Operating Income,-28.03,-5,-123.63,-0,-245.3,-3.81,-108.13,13.83,29.74,61.91
8,Interest Expense,-4.74,-5.49,-11.84,-6.85,-13.04,-7.92,-2.72,-1.99,-2.59,-2.48
9,Interest & Investment Income,0,-,0.02,-,0.7,0.01,0.87,0.05,0.03,0.07
10,Currency Exchange Gain (Loss),0.14,-,0.07,-,-0.09,-,-0.92,-,0.46,-
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-5.87,-9.9
12,EBT Excluding Unusual Items,-32.62,-10.49,-135.38,-6.85,-257.73,-11.72,-110.9,11.89,21.78,49.61
13,Gain (Loss) on Sale of Investments,-,-,-1.3,-,0.05,-1.55,-0.28,-,-,-
14,Pretax Income,-32.62,-10.49,-136.67,-6.85,-257.68,-13.27,-111.18,11.89,21.78,49.61
15,Income Tax Expense,-,0.01,11.94,-,24.73,-0.02,-23.55,-0.62,6.02,-4.72
16,Net Income,-32.62,-10.5,-148.61,-6.85,-282.41,-13.25,-87.63,12.51,15.76,54.32
17,Net Income to Common,-32.62,-10.5,-148.61,-6.85,-282.41,-13.25,-87.63,12.51,15.76,54.32
18,Net Income Growth,-,-,-,-,-,-,-,-76.97%,-49.76%,18.94%
19,Shares Outstanding (Basic),300,300,300,300,300,300,300,300,300,229
20,Shares Outstanding (Diluted),300,300,300,300,300,300,300,300,300,229
21,Shares Change (YoY),-,-,-,-,-,-,-0.13%,31.17%,33.51%,1.65%
22,EPS (Basic),-0.11,-0.03,-0.50,-0.02,-0.94,-0.04,-0.29,0.04,0.05,0.24
23,EPS (Diluted),-0.11,-0.03,-0.50,-0.02,-0.94,-0.04,-0.29,0.04,0.05,0.24
24,EPS Growth,-,-,-,-,-,-,-,-82.45%,-62.37%,17.02%
25,Free Cash Flow,-,0.74,53.55,10.3,3.64,-81,-53.95,-83.45,-28.18,-86.97
26,Free Cash Flow Per Share,-,0.00,0.18,0.03,0.01,-0.27,-0.18,-0.28,-0.09,-0.38
27,Operating Margin,-553.41%,-49.66%,-339.83%,-0.01%,-4037.88%,-22.37%,-72.23%,8.91%,14.98%,24.11%
28,Profit Margin,-644.07%,-104.38%,-408.48%,-8.89%,-4648.67%,-77.74%,-58.54%,8.06%,7.94%,21.16%
29,Free Cash Flow Margin,-,7.34%,147.19%,13.37%,59.85%,-475.21%,-36.04%,-53.75%,-14.19%,-33.87%
30,EBITDA,-26.58,-3.97,-122.35,1.19,-243.66,-3.04,-107.88,14.21,30.25,62.4
31,D&A For EBITDA,1.45,1.03,1.28,1.19,1.65,0.77,0.25,0.38,0.51,0.49
32,EBIT,-28.03,-5,-123.63,-0,-245.3,-3.81,-108.13,13.83,29.74,61.91
