,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,80.15,88.76,92.95,110.43,138.45,141,93.55,94.86,62.33,112.45,99.37,112.2,96.09,141.49,212.62,289.15,272.25,231.83,289.2,307.34,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,54,-,80,Upgrade
2,Trading Asset Securities,-,-,-,-,0.01,-,0.18,-,-,-,1.38,2.32,0.58,1.29,-,1.26,4.52,14,10,10.68,Upgrade
3,Cash & Short-Term Investments,80.15,88.76,92.95,110.43,138.46,141,93.72,94.86,62.33,130.45,100.76,114.52,96.68,142.77,212.62,290.41,276.77,299.83,299.2,398.02,Upgrade
4,Cash Growth,-42.12%,-37.05%,-0.83%,16.41%,122.14%,8.09%,-6.98%,-17.17%,-35.53%,-8.63%,-52.61%,-60.57%,-65.07%,-52.38%,-28.94%,-27.04%,-4.79%,-29.48%,69.91%,-12.12%,Upgrade
5,Accounts Receivable,196.62,209.48,159.69,160.86,128.88,114.24,116.48,89.51,93.51,86.49,125.8,115.58,124.85,159.29,158.24,173.39,153.79,154.32,132.39,141.14,Upgrade
6,Other Receivables,27.12,27.23,28,27.9,35.38,12.96,9.76,5.19,24.84,4.51,8.45,4.92,5.44,6.35,17.01,6.65,8.53,8.41,11.26,8.69,Upgrade
7,Receivables,223.74,236.71,187.68,188.77,164.26,127.21,126.24,94.7,118.35,91,134.24,120.5,130.29,165.63,175.25,180.04,162.32,162.73,143.65,149.84,Upgrade
8,Inventory,312.56,291.57,224,207.21,159.11,131.65,101.43,112.09,113.41,111.6,120.09,137.68,165.45,180.07,156.93,172.99,132.43,125.19,117.63,120.31,Upgrade
9,Other Current Assets,30.13,28.87,28.81,22.68,21.68,22.76,20.17,15.02,15.78,14.37,12.55,14.91,21.24,15.21,16.26,19.01,35.54,15.99,78.15,20.22,Upgrade
10,Total Current Assets,646.58,645.91,533.44,529.09,483.51,422.62,341.56,316.66,309.87,347.42,367.65,387.6,413.65,503.69,561.06,662.45,607.07,603.74,638.63,688.39,Upgrade
11,"Property, Plant & Equipment",576.67,594,605.57,609.34,560.71,614.13,619.44,624.15,605.62,595.01,555.81,541.19,442.43,429.37,394.34,344.87,302.25,302.44,290.02,282.25,Upgrade
12,Long-Term Investments,1.32,1.33,1.32,1.31,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,0.3,0.3,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,56.4,56.91,57.3,57.67,68.12,68.55,69.43,69.35,79.61,85.47,85.74,86.28,86.9,78.14,58.4,58.88,59.41,53.94,53.43,33.37,Upgrade
15,Long-Term Deferred Tax Assets,9.24,1.73,1.66,1.78,1.96,1.98,2.35,2.37,2.7,2.84,4.44,3.91,1.38,1.34,1.5,1.37,1.34,2,2.05,1.05,Upgrade
16,Long-Term Deferred Charges,6.34,7.77,9.39,10.44,10.59,11.49,13.02,13.88,7.69,8.17,9.28,10.45,12.54,12.33,12.67,10.42,11.41,5.34,5.64,5.24,Upgrade
17,Other Long-Term Assets,143.28,144.74,147.34,149.94,122.63,85.98,83.98,83.43,13.94,-,-,-,-,9.17,-,-,-,1.75,-,22.01,Upgrade
18,Total Assets,1440,1452,1356,1360,1248,1205,1130,1110,1020,1040,1023,1029,956.91,1034,1028,1078,981.47,969.21,989.77,1032,Upgrade
19,Accounts Payable,439.86,442.04,369.83,381.62,305,264.01,212.95,198.04,184.71,214.25,261.77,315.1,253.54,315.35,310.96,389.51,268.62,277.45,293.7,330.32,Upgrade
20,Accrued Expenses,16.06,24.96,15.27,22.77,11.27,15.97,12.06,14.6,8.88,13.28,13.45,25.6,14.3,24.41,21.29,34.79,18.63,61.28,19.04,31.34,Upgrade
