,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+13 Quarters
0,Market Capitalization,8644,9126,8226,8777,10046,11276,10293,10680,10147,9348,7325,8923,7217,8378,8270,9335,10147,11955,11422,10020,8619,Upgrade
1,Market Cap Growth,-19.07%,-19.07%,-20.09%,-17.81%,-1.00%,20.62%,40.52%,19.69%,40.60%,11.58%,-11.43%,-4.42%,-28.87%,-29.92%,-27.60%,-6.84%,17.73%,0.21%,19.83%,-0.25%,-22.69%,Upgrade
2,Enterprise Value,9609,9992,9053,9448,11146,12267,11509,11957,11685,10905,9203,11008,9265,10438,10322,11437,9306,10936,10480,8941,7410,Upgrade
3,Last Close Price,13.63,14.39,12.84,13.70,15.68,17.60,16.07,16.67,15.84,14.59,11.43,13.93,11.27,13.08,12.91,14.57,15.84,18.66,17.83,15.64,13.31,Upgrade
4,PE Ratio,-,-,-,-,42.71,-,413.46,-,-41.66,-,-,-,-88.02,-,-,489.81,-59.91,-,-,-,-,Upgrade
5,Forward PE,37.34,58.42,20.84,23.11,28.80,30.66,28.85,32.38,27.12,37.32,29.62,30.42,22.76,24.58,23.08,23.55,26.89,63.19,158.96,48.24,24.04,Upgrade
6,PS Ratio,4.44,4.63,4.09,3.75,4.10,4.80,4.78,6.05,6.81,6.55,4.35,5.44,3.40,3.67,3.46,3.96,5.86,12.08,9.29,6.04,3.99,Upgrade
7,PB Ratio,9.70,7.82,6.06,6.14,6.44,8.41,7.30,8.30,7.67,7.96,5.29,6.27,4.61,5.62,5.36,5.56,6.16,6.38,5.98,5.08,3.83,Upgrade
8,P/TBV Ratio,7.83,7.83,6.07,6.16,6.46,-,7.31,8.32,7.68,7.98,5.30,6.28,4.61,5.63,5.37,5.57,6.17,6.39,6.04,5.13,3.86,Upgrade
9,P/FCF Ratio,35.22,-,-,-,14.67,-,29.21,45.86,31.76,-,22.71,38.41,57.74,-,44.40,80.09,-11876.59,-,-,-,-,Upgrade
10,P/OCF Ratio,19.47,19.47,16.30,-,11.28,15.12,20.17,28.16,20.48,-,11.59,15.07,14.66,12.84,15.83,22.48,43.09,-,-,-,20.89,Upgrade
11,EV/Sales Ratio,4.87,5.07,4.50,4.03,4.55,5.22,5.34,6.77,7.85,7.64,5.47,6.71,4.36,4.57,4.32,4.86,5.38,11.05,8.52,5.39,3.43,Upgrade
12,EV/EBITDA Ratio,98.77,-,-,-,26.47,-,50.25,170.57,-463.25,-,202.51,-,52.79,-,-,35.78,341.45,-32.73,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,44.38,-,212.45,-,-57.45,-,-,-,-1400.42,-,-,85.06,-58.47,-,-,-,-,Upgrade
14,EV/FCF Ratio,39.15,-,-,-,16.27,-,32.66,51.34,36.58,-,28.53,47.39,74.12,-,55.42,98.12,-10891.51,-,-,-,-,Upgrade
15,Debt / Equity Ratio,1.56,1.56,1.41,1.37,1.28,1.50,1.43,1.61,1.60,1.85,1.71,1.89,1.77,1.85,1.89,1.78,1.91,0.13,-,-,-,Upgrade
