,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,1808,1557,1410,1656,2033,1982,1873,1836,2096,1561,1620,1933,1962,2228,2516,3006,2631,2932,-,-,-,Upgrade
1,Market Cap Growth,-21.43%,-21.43%,-24.72%,-9.80%,-2.98%,26.95%,15.67%,-5.02%,6.84%,-29.94%,-35.64%,-35.68%,-25.45%,-23.99%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1816,1358,1249,1517,1894,1919,1820,1866,2125,1504,1558,1885,1914,2117,2300,2610,2235,2877,-,-,-,Upgrade
3,Last Close Price,10.32,8.89,7.87,9.24,11.34,11.05,10.44,10.24,11.69,8.71,9.03,10.68,10.84,12.31,13.90,16.44,14.39,16.03,-,-,-,Upgrade
4,PE Ratio,26.21,22.19,21.97,27.43,40.56,101.17,151.88,564.08,-,150.98,221.48,153.59,75.64,57.14,51.54,48.64,44.69,42.89,-,-,-,Upgrade
5,PS Ratio,1.56,1.32,1.09,1.17,1.44,1.33,1.24,1.28,1.44,1.06,1.17,1.44,1.52,1.84,2.20,2.75,2.59,3.00,-,-,-,Upgrade
6,PB Ratio,1.42,1.23,1.12,1.31,1.63,1.61,1.53,1.52,1.74,1.29,1.34,1.58,1.60,1.82,2.06,2.43,2.15,2.43,-,-,-,Upgrade
7,P/TBV Ratio,1.32,1.32,1.21,1.41,1.75,1.74,1.66,1.65,1.89,1.40,1.46,1.72,1.74,1.98,2.24,2.64,2.34,2.64,-,-,-,Upgrade
8,P/FCF Ratio,12.27,10.57,6.44,7.98,8.53,9.15,35.76,284.01,-27.56,-,-15.24,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,7.87,7.87,5.25,6.46,6.97,7.68,16.54,21.26,59.58,-,24.99,64.41,-46.45,-,-,-,156.93,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.54,1.15,0.96,1.07,1.34,1.29,1.20,1.30,1.46,1.02,1.13,1.40,1.48,1.75,2.01,2.38,2.20,2.94,-,-,-,Upgrade
11,EV/EBITDA Ratio,15.58,11.07,10.11,12.50,16.29,22.74,28.60,32.78,-,41.20,53.94,74.49,-,42.15,36.64,33.36,28.89,30.14,-,-,-,Upgrade
12,EV/EBIT Ratio,26.53,18.20,16.79,21.45,29.33,60.47,123.98,227.01,-,-313.42,-164.38,-211.12,-,96.80,64.92,47.71,40.87,39.07,-,-,-,Upgrade
13,EV/FCF Ratio,12.33,9.22,5.70,7.31,7.95,8.86,34.75,288.59,-27.95,-,-14.66,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.29,0.29,0.21,0.19,0.14,0.12,0.13,0.17,0.16,0.13,0.14,0.14,0.25,0.25,0.24,0.18,0.12,0.12,0.14,0.06,0.06,Upgrade
15,Debt / EBITDA Ratio,3.11,2.66,2.40,1.96,1.30,1.09,1.39,2.09,9.03,2.85,2.01,3.92,24.64,11.96,4.92,3.00,3.42,1.87,0.89,0.63,0.40,Upgrade
16,Debt / FCF Ratio,2.46,2.46,1.19,1.14,0.75,0.70,2.96,32.35,-2.53,-,-1.64,-,-,-,-,-,-,-,-1.15,-,-,Upgrade
17,Asset Turnover,0.60,0.72,0.74,0.74,0.97,1.03,0.72,0.91,0.98,0.82,0.73,0.85,0.70,0.72,0.67,0.80,0.77,-,-,-,Upgrade,
18,Inventory Turnover,4.71,4.67,5.38,5.18,4.49,5.63,6.02,3.97,4.68,4.84,4.05,3.80,4.02,3.32,3.77,3.92,5.36,4.16,-,-,-,Upgrade
19,Quick Ratio,1.37,1.37,1.48,1.60,1.67,2.15,2.04,1.37,1.31,1.08,1.53,1.52,1.39,1.53,1.82,2.40,3.05,3.63,1.77,-,2.14,Upgrade
20,Current Ratio,1.94,1.94,1.99,2.35,2.43,3.32,3.16,2.20,2.49,2.22,2.65,2.71,2.29,2.76,3.06,3.88,4.52,5.22,3.14,-,3.23,Upgrade
