,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,35.08,35.08,63.41,-,54.78,-,77.35,-,36.12,-,44.47,-,22.85,-,45.45,-,49.97,-,30.05,-,Upgrade
1,Short-Term Investments,-,-,8.68,-,-,-,6.96,-,-,-,6.27,-,-,-,9.59,-,-,-,6.34,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.52,-,24.45,-,Upgrade
3,Cash & Short-Term Investments,35.08,35.08,72.09,54.78,54.78,84.31,84.31,-,36.12,50.74,50.74,-,22.85,55.04,55.04,-,65.49,60.84,60.84,-,Upgrade
4,Cash Growth,-35.97%,-58.40%,-14.49%,-,51.64%,66.17%,66.17%,-,58.06%,-7.82%,-7.82%,-,-65.10%,-9.54%,-9.54%,-,-6.23%,-70.12%,-70.13%,-,Upgrade
5,Accounts Receivable,177.52,177.52,179.8,-,200.73,-,215.51,-,227.04,-,207.44,-,212.51,-,204.59,-,175.38,-,221.89,-,Upgrade
6,Receivables,177.52,177.52,212.45,-,200.73,-,246.67,-,227.04,-,241.87,-,212.51,-,242.38,-,175.38,-,273.08,-,Upgrade
7,Inventory,63.84,63.84,60.41,-,65.01,-,55.49,-,58.44,-,60,-,66.04,-,65.63,-,78.33,-,56.57,-,Upgrade
8,Other Current Assets,47.35,47.35,5.18,-,48.47,-,11,-,69.32,-,55.47,-,82.09,-,23.47,-,112.39,-,35.07,-,Upgrade
9,Total Current Assets,323.79,323.79,350.14,-,368.99,-,397.46,-,390.91,-,408.08,-,383.49,-,386.52,-,431.59,-,425.57,-,Upgrade
10,"Property, Plant & Equipment",84.89,84.89,83.68,-,82.52,-,85.17,-,105.23,-,106.84,-,118.37,-,130.32,-,111.55,-,122.37,-,Upgrade
11,Long-Term Investments,78.75,78.75,78.45,-,68.74,-,66.1,-,62.04,-,60.81,-,60.18,-,59.95,-,44.78,-,48.15,-,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,0.31,-,0.31,-,0.31,-,0.31,-,Upgrade
13,Other Intangible Assets,27.88,27.88,20.45,-,28.85,-,23.36,-,28.75,-,22.3,-,29.29,-,16.8,-,28.56,-,15.28,-,Upgrade
14,Long-Term Accounts Receivable,0.5,0.5,0.5,-,2.7,-,2.7,-,1.97,-,0.77,-,15.75,-,17.25,-,15.8,-,15.44,-,Upgrade
15,Long-Term Deferred Tax Assets,0.18,0.18,3.23,-,3.92,-,3.93,-,3.49,-,3.49,-,3.81,-,3.83,-,6.12,-,6.13,-,Upgrade
16,Long-Term Deferred Charges,-,-,6.09,-,-,-,3.08,-,-,-,4.88,-,-,-,9.03,-,-,-,9.58,-,Upgrade
17,Other Long-Term Assets,20.35,20.35,20.71,-,21.67,-,21.44,-,0.6,-,0.6,-,0.6,-,0.6,-,0.6,-,2.15,-,Upgrade
18,Total Assets,536.34,536.34,563.25,-,577.39,-,603.24,-,592.99,-,607.76,-,611.8,-,624.61,-,639.32,-,644.96,-,Upgrade
19,Accounts Payable,108.52,108.52,111.54,-,128.33,-,137.01,-,138.5,-,145.67,-,146.38,-,125.12,-,97.15,-,118.22,-,Upgrade
20,Accrued Expenses,4.25,4.25,28.55,-,-,-,31.2,-,-,-,25.72,-,-,-,22.45,-,-,-,30.28,-,Upgrade
21,Short-Term Debt,113.34,113.34,107.75,-,-,-,102.55,-,-,-,152.57,-,-,-,121.53,-,-,-,64.82,-,Upgrade
22,Current Portion of Long-Term Debt,23.04,23.04,32.99,-,143.16,-,31,-,113.51,-,9.18,-,133.43,-,45.46,-,132.25,-,35.4,-,Upgrade
23,Current Portion of Leases,5.24,5.24,5.24,-,2.85,-,3.29,-,2.61,-,2.51,-,2.92,-,2.92,-,3.21,-,4.64,-,Upgrade
24,Current Income Taxes Payable,0.51,0.51,0.22,-,0.53,-,3.47,-,9.11,-,3.47,-,3.13,-,1.53,-,1.5,-,0.67,-,Upgrade
