,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8991,9444,6656,7438,8445,8748,8303,7848,7599,6661,7587,8894,8940,8588,7277,6719,7997,8474,7722,10103,9502,Upgrade
1,Market Cap Growth,7.97%,7.97%,-19.84%,-5.23%,11.14%,31.32%,9.44%,-11.76%,-15.00%,-22.43%,4.26%,32.38%,11.79%,1.34%,-5.76%,-33.50%,-15.83%,-12.09%,-26.09%,-35.84%,-5.48%,Upgrade
2,Enterprise Value,8423,9025,6522,7366,8373,8806,8596,8857,8608,7612,8522,10399,10444,9916,8848,7394,8672,9211,8251,10412,9811,Upgrade
3,Last Close Price,3.57,3.75,2.64,2.95,3.35,3.47,3.29,3.11,3.01,2.64,3.01,3.53,3.55,3.41,2.89,2.68,3.19,3.38,3.08,4.03,3.79,Upgrade
4,PE Ratio,14.91,15.41,11.97,16.54,21.37,14.60,15.79,16.12,16.34,162.53,50.24,22.88,-,-39.30,-18.09,-8.31,-,-,-,-,170.24,Upgrade
5,Forward PE,-,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,Upgrade
6,PS Ratio,0.56,0.58,0.42,0.47,0.55,0.57,0.55,0.54,0.55,0.51,0.59,0.68,0.70,0.67,0.59,0.60,0.74,0.77,0.69,0.87,0.80,Upgrade
7,PB Ratio,1.73,1.59,1.15,1.33,1.56,1.65,1.60,1.54,1.54,1.44,1.65,1.96,2.02,1.91,1.69,1.65,2.01,1.80,1.57,1.80,1.60,Upgrade
8,P/TBV Ratio,1.99,1.99,1.46,1.68,1.99,2.11,2.06,1.97,1.98,1.89,2.18,2.59,2.69,2.52,2.20,2.18,2.68,2.29,1.97,2.19,1.92,Upgrade
9,P/FCF Ratio,42.85,45.01,16.63,-,9.78,7.18,8.97,13.63,14.27,-,-,121.85,-,-,-14.24,-,-,-29.31,-,-,-,Upgrade
10,P/OCF Ratio,29.26,29.26,13.53,-,8.89,6.81,8.40,12.08,12.21,-,-48.42,53.52,-,-,-18.10,-,-,-40.56,-,-,-,Upgrade
11,EV/Sales Ratio,0.52,0.56,0.41,0.47,0.54,0.58,0.57,0.61,0.62,0.58,0.67,0.79,0.82,0.77,0.71,0.66,0.80,0.84,0.74,0.89,0.83,Upgrade
12,EV/EBITDA Ratio,7.69,8.11,6.23,7.72,8.99,9.24,9.99,10.59,10.35,17.91,13.28,13.80,-,23.55,51.25,-73.07,-,45.39,-,-,18.03,Upgrade
13,EV/EBIT Ratio,10.32,10.39,8.17,10.51,12.43,12.74,14.39,15.69,15.43,50.75,24.95,21.76,-,104.09,-55.22,-15.39,-,-48.40,-,-,72.93,Upgrade
14,EV/FCF Ratio,40.15,43.02,16.30,-,9.70,7.23,9.29,15.38,16.17,-,-,142.46,-,-,-17.31,-,-,-31.86,-,-,-,Upgrade
15,Debt / Equity Ratio,0.31,0.31,0.35,0.36,0.34,0.38,0.39,0.41,0.43,0.48,0.54,0.46,0.52,0.39,0.44,0.45,0.44,0.30,0.20,0.18,0.11,Upgrade
16,Debt / EBITDA Ratio,1.66,1.43,1.72,1.74,1.68,1.99,2.43,1.97,1.78,3.45,3.42,2.04,-,1.16,1.73,1.81,-,2.74,-,-,1.20,Upgrade
17,Debt / FCF Ratio,8.67,8.67,5.10,-,2.15,1.65,2.16,3.61,4.04,-,-,28.86,-,-,-3.66,-,-,-4.86,-,-,-,Upgrade
