,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Cash & Equivalents,0.27,0.27,6.19,-,2.16,-,1.74,-,5.85,-,17.27,-,8.61,-,25.61,-,52.5,-,57.65,-,Upgrade
1,Cash & Short-Term Investments,0.27,0.27,6.19,2.16,2.16,1.74,1.74,-,5.85,17.27,17.27,-,8.61,25.61,25.61,-,52.5,57.65,57.65,-,Upgrade
2,Cash Growth,-87.51%,-84.45%,256.28%,-,-63.06%,-89.95%,-89.95%,-,-32.01%,-32.55%,-32.55%,-,-83.60%,-55.58%,-55.58%,-,-12.99%,-11.84%,-11.84%,-,Upgrade
3,Accounts Receivable,0.66,0.66,0.8,-,4.39,-,0.74,-,0.55,-,0.85,-,0.81,-,1.02,-,2.21,-,0.77,-,Upgrade
4,Other Receivables,0.03,0.03,0.8,-,0.03,-,0.44,-,0.1,-,0.24,-,0.03,-,1.25,-,1.07,-,1.24,-,Upgrade
5,Receivables,0.69,0.69,1.6,-,4.43,-,1.18,-,0.64,-,1.09,-,0.84,-,2.27,-,3.28,-,2.01,-,Upgrade
6,Inventory,22.06,22.06,22.04,-,30.7,-,31.17,-,40.81,-,43.29,-,46.81,-,34.06,-,11.8,-,14.46,-,Upgrade
7,Prepaid Expenses,1.57,1.57,0.84,-,1.11,-,0.69,-,0.61,-,1.09,-,3.78,-,2.42,-,2.38,-,1.72,-,Upgrade
8,Other Current Assets,1.38,1.38,2.33,-,-,-,2.74,-,2.47,-,2.9,-,2.4,-,2.5,-,2.54,-,1.94,-,Upgrade
9,Total Current Assets,25.97,25.97,32.99,-,38.39,-,37.51,-,50.39,-,65.64,-,62.43,-,66.86,-,72.49,-,77.78,-,Upgrade
10,"Property, Plant & Equipment",2.46,2.46,2.48,-,0.4,-,0.84,-,7.57,-,9.83,-,13.15,-,17.41,-,21.78,-,30.06,-,Upgrade
11,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,-,-,-,1.57,-,1.57,-,2.4,-,2.4,-,Upgrade
12,Other Long-Term Assets,0.62,0.62,0.46,-,0.32,-,0.57,-,2.04,-,2.22,-,5.21,-,4.99,-,5.54,-,6.04,-,Upgrade
13,Total Assets,29.05,29.05,35.93,-,39.1,-,38.93,-,60,-,77.69,-,82.36,-,90.84,-,102.21,-,116.28,-,Upgrade
14,Accounts Payable,2.51,2.51,2.95,-,1.65,-,3.07,-,3.06,-,2.34,-,3.55,-,2.82,-,2.14,-,2.38,-,Upgrade
15,Accrued Expenses,1.34,1.34,1.49,-,1.53,-,1.39,-,0.16,-,2.18,-,3.03,-,0.28,-,2.48,-,3.06,-,Upgrade
16,Short-Term Debt,1.6,1.6,4.1,-,10.71,-,1.21,-,1.98,-,11.98,-,-,-,-,-,-,-,-,-,Upgrade
17,Current Portion of Leases,3.11,3.11,4.29,-,2.59,-,4.55,-,5.43,-,6.53,-,14.31,-,15.41,-,13.71,-,15.74,-,Upgrade
18,Current Income Taxes Payable,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,-,-,-,-,Upgrade
19,Current Unearned Revenue,0.05,0.05,0.01,-,0.11,-,0.12,-,0.07,-,0.03,-,0.43,-,0.17,-,0.54,-,0.19,-,Upgrade
20,Other Current Liabilities,4.8,4.8,3.8,-,2.65,-,5.82,-,7.49,-,7.65,-,6.33,-,4.11,-,1.73,-,3.02,-,Upgrade
21,Total Current Liabilities,13.41,13.41,16.64,-,19.23,-,16.15,-,18.19,-,30.72,-,27.65,-,22.79,-,20.61,-,24.39,-,Upgrade
22,Long-Term Leases,0.47,0.47,1.13,-,0.47,-,1.3,-,3.7,-,5.84,-,2.14,-,9.42,-,10.68,-,17.23,-,Upgrade
23,Other Long-Term Liabilities,0.35,0.35,0.35,-,0.69,-,0.43,-,0.38,-,0.38,-,1.47,-,1.32,-,1.17,-,0.97,-,Upgrade
24,Total Liabilities,14.22,14.22,18.12,-,20.39,-,18.57,-,22.27,-,36.94,-,31.25,-,33.53,-,32.45,-,42.58,-,Upgrade
25,Common Stock,11.15,11.15,11.15,-,4.46,-,4.46,-,4.46,-,4.46,-,4.46,-,4.46,-,4.46,-,4.46,-,Upgrade
26,Additional Paid-In Capital,133.45,133.45,133.45,-,127.33,-,127.33,-,127.33,-,127.33,-,127.33,-,127.33,-,127.33,-,127.33,-,Upgrade
27,Retained Earnings,-130.54,-130.54,-127.54,-,-113.84,-,-112.2,-,-94.83,-,-91.8,-,-81.45,-,-75.25,-,-62.8,-,-58.86,-,Upgrade
