,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,40,20,17,28,10,11,17,19,21,22,23,21,33,28,29,19,23,29,42,34,51,Upgrade
1,Market Cap Growth,77.50%,77.50%,0.33%,48.26%,-55.21%,-50.00%,-26.92%,-6.52%,-34.25%,-19.35%,-21.21%,6.98%,43.14%,-3.13%,-29.79%,-43.42%,-55.26%,-65.41%,-59.31%,-93.45%,-90.42%,Upgrade
2,Enterprise Value,45,23,29,40,21,16,22,24,27,29,18,28,40,27,29,-9,-5,4,17,8,25,Upgrade
3,Last Close Price,0.72,0.35,0.30,0.51,0.43,0.46,0.70,0.79,0.88,0.92,0.95,0.84,1.34,1.14,1.21,0.79,0.93,1.17,1.72,1.39,2.09,Upgrade
4,PE Ratio,-,-,-,-,-,-0.59,-,-,-,-,-,-,-2.20,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.67,0.54,0.45,0.75,0.26,0.30,0.44,0.48,0.46,0.42,0.40,0.34,0.56,0.50,0.75,0.43,0.41,-,0.43,0.31,0.44,Upgrade
6,PB Ratio,2.71,1.34,1.15,1.60,0.51,0.60,0.83,0.94,-,0.59,0.57,0.50,-,0.54,0.51,0.33,-,0.41,0.57,0.46,-,Upgrade
7,P/TBV Ratio,1.34,1.34,1.15,1.60,0.51,0.60,0.83,0.94,-,0.59,0.57,0.50,-,0.54,0.51,0.33,-,0.41,0.57,0.46,-,Upgrade
8,EV/Sales Ratio,1.23,0.63,0.76,1.05,0.58,0.44,0.58,0.62,0.57,0.55,0.32,0.47,0.69,0.49,0.73,-,-,-,0.17,0.07,0.22,Upgrade
9,EV/EBITDA Ratio,-,-3.62,-5.78,-,-,-2.07,-,-,-11.88,-,-,-,65.60,-39.94,-,-,-,-,-,0.88,-,Upgrade
10,EV/EBIT Ratio,-,-3.12,-4.93,-,-,-1.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-32.24,-,Upgrade
11,Debt / Equity Ratio,0.35,0.35,0.35,0.53,0.74,0.74,0.35,0.35,-,0.29,0.60,0.60,-,0.32,0.43,0.43,-,0.35,0.45,0.45,-,Upgrade
12,Debt / EBITDA Ratio,-,1.98,1.98,-,-,1.65,-,-,-,-,-,-,-,2.25,-,-,-,-,-,4.84,-,Upgrade
13,Asset Turnover,1.23,1.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,1.58,1.50,1.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.07,0.07,0.07,0.47,-,0.34,-,0.18,-,0.36,-,0.60,-,0.34,-,1.22,-,2.71,-,2.45,-,Upgrade
16,Current Ratio,1.94,1.94,1.94,1.98,-,2.00,-,2.32,-,2.77,-,2.14,-,2.26,-,2.93,-,3.52,-,3.19,-,Upgrade
17,Return on Equity (ROE),-40.42%,-36.71%,-259.62%,-39.49%,1.00%,-33.20%,-,-,-18.61%,-11.77%,-,-,-15.84%,-13.86%,-,-,-,-19.17%,-,-,Upgrade,
18,Return on Assets (ROA),1.58%,1.42%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),2.30%,1.94%,-64.05%,-0.82%,14.89%,-2.38%,-,-,-5.13%,-5.84%,-,-,-0.04%,-4.11%,-,-,-,-4.75%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-47.33%,-37.10%,-,-,-44.26%,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.26%,-,Upgrade
21,Earnings Yield,-41.61%,-84.39%,-89.12%,-53.97%,-200.06%,-170.48%,-123.22%,-106.33%,-76.84%,-60.02%,-61.08%,-80.69%,-45.37%,-67.43%,-54.49%,-83.34%,-54.13%,-,-43.15%,-50.83%,-41.75%,Upgrade
22,FCF Yield,-0.36%,-3.46%,-2.01%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-41.57%,-6.87%,-40.30%,-159.54%,-0.56%,-31.28%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Total Shareholder Return,-41.57%,-6.87%,-40.30%,-159.54%,-0.56%,-31.28%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
