,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Operating Revenue,8.89,8.89,9.86,8.39,9.4,8.71,8.31,8.55,10.88,9.73,15.27,16.2,15.53,12.9,13.56,12.7,-,18.67,24.49,24.57,Upgrade
1,Other Revenue,0.03,0.03,0.17,0.51,0.55,0.57,0.39,0.59,0.54,0.62,0.25,-,-,0.05,0.03,0.01,-,0.08,0.08,0.08,Upgrade
2,Revenue,8.92,8.92,10.03,8.9,9.95,9.28,8.7,9.14,11.42,10.35,15.53,16.2,15.53,12.95,13.59,12.72,-,18.74,24.57,24.64,Upgrade
3,Revenue Growth (YoY),-10.33%,-3.86%,15.32%,-2.57%,-12.92%,-10.36%,-43.98%,-43.61%,-26.45%,-20.06%,14.29%,27.41%,-,-30.93%,-44.71%,-48.41%,-,-33.02%,-20.97%,-10.08%,Upgrade
4,Cost of Revenue,8.27,8.27,16.74,8.53,8.68,8.42,17.65,8.27,11.66,10.52,14.35,14.64,13.82,12.35,13.14,12.15,-,16.12,19.03,23.71,Upgrade
5,Gross Profit,0.65,0.65,-6.71,0.37,1.27,0.86,-8.95,0.87,-0.24,-0.17,1.17,1.56,1.71,0.6,0.45,0.56,-,2.62,5.55,0.93,Upgrade
6,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-,0.18,-,-,-,-,-,-,-,-,-,Upgrade
7,Operating Expenses,0.47,0.47,0.96,0.48,-0.52,1.12,1.12,1.12,0.93,1.35,2.97,1.73,1.72,1.95,2.14,2.39,-,4.65,4.88,3.92,Upgrade
8,Operating Income,0.18,0.18,-7.66,-0.11,1.78,-0.26,-10.07,-0.25,-1.17,-1.52,-1.8,-0.17,-0.01,-1.35,-1.7,-1.83,-,-2.03,0.66,-2.99,Upgrade
9,Interest Expense,-0.09,-0.09,-0.13,-0.04,-0.05,-0.07,-,-0.18,-0.13,-0.15,-0.15,-0.13,-0.16,-0.15,-,-0.15,-,-0.39,-0.4,-0.41,Upgrade
10,Interest & Investment Income,0,0,0,0,0,-,-,-,-,-,0,-,-,-,0.12,0.06,-,0.16,0.06,0.3,Upgrade
11,Currency Exchange Gain (Loss),-0,-0,-0,-,-0,-,-0,-,0,-0,0.02,-,-,-,0.01,-,-,-,-0.03,-,Upgrade
12,Other Non Operating Income (Expenses),-1.59,-1.59,-1.8,-1.7,-1.69,-1.36,-5.11,-1.24,-0.75,0.22,-4.12,-2.49,-2.15,-0.49,-6.46,0.9,-,-1.28,-2.53,-3.37,Upgrade
13,EBT Excluding Unusual Items,-1.5,-1.5,-9.58,-1.85,0.05,-1.69,-15.19,-1.67,-2.05,-1.45,-6.04,-2.79,-2.32,-1.99,-8.03,-1.01,-,-3.53,-2.23,-6.47,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-0.26,-,-,-,-0.41,-,-,-,0.27,-,Upgrade
15,Asset Writedown,-,-,-2.27,-,-,-,-4.54,-,-,-,-5.17,-,-,-,-0.97,-,-,-,-5.51,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,4.03,-,0.22,0.25,1.39,-,0.18,-,7.12,0.31,-,-,-,-,Upgrade
17,Pretax Income,-1.5,-1.5,-11.86,-1.85,0.05,-1.69,-15.7,-1.67,-1.83,-1.2,-10.08,-2.79,-2.15,-1.99,-2.29,-0.71,-,-3.53,-7.47,-6.47,Upgrade
18,Income Tax Expense,-,-,-,-,-,-,-,-,-,-,1.6,-,-,-,0.4,-,-,-,-1.17,-,Upgrade
19,Earnings From Continuing Operations,-1.5,-1.5,-11.86,-1.85,0.05,-1.69,-15.7,-1.67,-1.83,-1.2,-11.68,-2.79,-2.15,-1.99,-2.69,-0.71,-,-3.53,-6.3,-6.47,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-0.07,4.18,-0.46,-1.6,-7.28,-1.78,-,-,-,-,Upgrade
