,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,732.49,517,534.79,336.95,451.47,571.75,673.27,388.26,478.78,497.33
1,Short-Term Investments,-,43.25,31.03,23.83,21.5,16.35,13.57,6.86,10.84,16.56
2,Trading Asset Securities,-,-,-,-,-,-,3,-,-,0.5
3,Cash & Short-Term Investments,732.49,560.25,565.81,360.78,472.97,588.1,689.84,395.13,489.62,514.4
4,Cash Growth,29.46%,55.29%,19.63%,-38.65%,-31.44%,48.84%,40.89%,-23.19%,-15.57%,-21.48%
5,Accounts Receivable,1647,1849,1628,1698,1358,1164,791.25,784,580.46,787.06
6,Other Receivables,-,4.96,19.13,0.85,0.97,3.33,5.44,7.31,4.28,3.4
7,Receivables,1647,1854,1647,1699,1359,1167,796.69,791.31,584.75,790.46
8,Inventory,1551,1554,1507,1086,688.96,497.9,398.84,447.46,577.7,617.07
9,Prepaid Expenses,669.07,458.12,212.13,156.99,16.21,7.79,29.36,25.41,76.62,79.04
10,Other Current Assets,167.04,144.71,154.99,48.86,31.94,32.25,30.7,35.55,59.86,33.9
11,Total Current Assets,4767,4571,4088,3351,2569,2294,1945,1695,1789,2035
12,"Property, Plant & Equipment",310.54,290.91,231.21,228.33,208.57,203.07,180.33,177.07,164.38,156.18
13,Long-Term Investments,160.87,157.56,120.12,101.21,109.37,87.82,64.91,23.98,8.62,9.03
14,Other Intangible Assets,406.99,21.97,341.28,22.53,284.87,20.57,169.7,21.68,76.25,16.24
15,Long-Term Deferred Tax Assets,147.05,106.48,76.78,53.6,53.13,41.81,31.61,23.66,23.43,15.78
16,Long-Term Deferred Charges,-,341.16,-,302.78,-,203.4,-,104.24,-,34.93
17,Other Long-Term Assets,30.74,54.28,55.3,15.62,6.21,8.7,6.09,8.9,4.33,5.62
18,Total Assets,5823,5543,4912,4075,3231,2859,2398,2054,2066,2273
19,Accounts Payable,506.04,595.93,279.09,330.66,325.05,236.6,126.25,74.49,76.16,170.04
20,Accrued Expenses,-,150.51,130.01,172.41,143.46,119.21,69.67,80.06,55.16,89.87
21,Short-Term Debt,-,1353,-,950.22,637.15,631.67,469.1,433.08,415.85,453.96
