,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,101.03,124.8,141.32,111.11,171.93,135.87,121.98,97.15,117.95,102.49,91.5,59.37,74.59,70.49,64.5,36.93,44.46,51.97,50.49,13.99,Upgrade
1,Other Revenue,-,-1.55,1.55,-,2.02,-0.7,0.7,-,3.83,-2.36,2.36,-,1.02,-0.17,0.17,-,1.57,-0.49,0.49,-,Upgrade
2,Revenue,101.03,123.25,142.88,111.11,173.95,135.17,122.68,97.15,121.78,100.14,93.86,59.37,75.61,70.31,64.67,36.93,46.03,51.48,50.98,13.99,Upgrade
3,Revenue Growth (YoY),-41.92%,-8.82%,16.46%,14.37%,42.84%,34.99%,30.71%,63.63%,61.06%,42.41%,45.13%,60.78%,64.25%,36.59%,26.86%,163.96%,-15.22%,-5.65%,68.28%,-53.82%,Upgrade
4,Cost of Revenue,-192.48,66.45,71.83,54.2,84.95,63.21,55.15,42.8,60.8,44.95,52.23,31.38,39.04,31.78,32.89,16.52,18.27,24.88,16.66,5.11,Upgrade
5,Gross Profit,293.51,56.8,71.05,56.91,89,71.96,67.53,54.35,60.98,55.18,41.62,27.99,36.57,38.54,31.78,20.41,27.77,26.6,34.32,8.87,Upgrade
6,"Selling, General & Admin",-93.39,31.42,32.22,29.75,31.9,29.24,26.05,20.6,26.36,16.69,23.46,16.12,14.23,13.57,13.54,9.82,13.22,9.86,8.01,6.77,Upgrade
7,Research & Development,-60.47,20,20.12,20.35,19.98,23.16,19.95,19.25,24.78,17.45,17.08,17.41,21.3,13.08,7.95,4.61,7.73,4.05,3.06,4.01,Upgrade
8,Other Operating Expenses,443.11,-2.79,-3.38,-4.88,18.15,-5.01,-5.66,-2.92,12.31,-3.58,-5.38,0.32,5.1,0.3,-6.52,-2.21,1.62,-1.59,-4.83,-0.55,Upgrade
9,Operating Expenses,282.76,51.81,51.66,45.82,70.91,49.08,42.25,36.16,64.13,32.52,38.05,34.03,43.25,26.7,17.2,13.72,22.85,11.87,9.14,9.09,Upgrade
10,Operating Income,10.75,4.99,19.39,11.09,18.09,22.88,25.28,18.18,-3.15,22.66,3.58,-6.03,-6.68,11.84,14.59,6.69,4.92,14.73,25.19,-0.22,Upgrade
11,Interest Expense,-13.99,-0.26,-0.21,-0.23,-0.32,-0.12,-0.54,-,-0.71,-,-,-,-0.18,-,-0.09,-,-,-,-,-,Upgrade
12,Interest & Investment Income,0.7,3.91,6.02,4.06,4.58,4.53,5.52,4.95,6.98,5.67,8.47,3.07,10.28,3.6,7.44,1.77,3.69,0.92,0.2,0.19,Upgrade
13,Currency Exchange Gain (Loss),-,0,-0,-,0.09,-0.03,0.03,-,-0.01,0,-0,-,0.04,0,-0,-,-0.02,0,-0,-,Upgrade
14,Other Non Operating Income (Expenses),0.9,-0.13,-0.03,-0.05,-0.2,-0.05,0.45,-0.25,-9.64,-0.32,0.8,8.93,-3.34,0.34,0.12,2.55,-0.24,-1.34,1.63,-0.11,Upgrade
15,EBT Excluding Unusual Items,-1.64,8.52,25.17,14.87,22.24,27.21,30.74,22.88,-6.53,28.01,12.84,5.96,0.11,15.79,22.06,11.01,8.35,14.32,27.02,-0.14,Upgrade
16,Gain (Loss) on Sale of Investments,-1.53,0.79,-0.96,1.7,0.09,-,-0.75,0.17,-1.6,0.29,-3.05,2.91,-4.87,2.27,-2.1,4.13,1.92,0.26,0.16,0.17,Upgrade
17,Gain (Loss) on Sale of Assets,-0.01,0.01,-0,-,0.14,0.01,-0,-0,0.36,-,-,-,0.27,0.03,0.61,-,-0.02,-,-,-,Upgrade
18,Asset Writedown,-0.1,0.1,-0.06,0.06,1.1,-1.1,0.11,-0.11,0.37,-0.37,-,-,0.3,-0.3,0.1,-0.1,-,-,-,-,Upgrade
19,Legal Settlements,-,-,-,-,-1.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,-0.21,-0.5,0.58,0.13,23.53,-0.05,0.05,-,23.44,0.48,-0.48,-,10.65,-0.05,0.05,-,9.45,0.06,-0.06,-,Upgrade
21,Pretax Income,-3.49,8.92,24.73,16.76,46.02,26.07,30.15,22.94,16.04,28.42,9.31,8.87,6.46,17.74,20.72,15.03,19.72,14.63,27.12,0.03,Upgrade
22,Income Tax Expense,-1.79,-0.6,1.48,-1.25,4.42,1.22,2.43,1.13,-0.52,-1.24,1.82,1.74,-1.11,-1.13,3.15,2.29,1.04,2.3,4.09,0.03,Upgrade
23,Earnings From Continuing Operations,-1.7,9.51,23.25,18.01,41.59,24.85,27.72,21.82,16.56,29.66,7.49,7.13,7.57,18.87,17.57,12.74,18.68,12.33,23.03,-0,Upgrade
24,Minority Interest in Earnings,-0.87,0.28,0.27,0.32,0.14,0.32,0.36,0.28,0.41,0.34,0.29,0.33,0.16,-,-,-,-,-,-,-,Upgrade
25,Net Income,-2.57,9.79,23.53,18.33,41.73,25.17,28.07,22.09,16.97,30,7.79,7.47,7.73,18.87,17.57,12.74,18.68,12.33,23.03,-0,Upgrade
26,Net Income to Common,-2.57,9.79,23.53,18.33,41.73,25.17,28.07,22.09,16.97,30,7.79,7.47,7.73,18.87,17.57,12.74,18.68,12.33,23.03,-0,Upgrade
27,Net Income Growth,-,-61.10%,-16.20%,-17.05%,145.95%,-16.11%,260.40%,195.86%,119.43%,58.98%,-55.67%,-41.39%,-58.60%,53.03%,-23.69%,-,28.14%,-48.40%,98.89%,-,Upgrade
28,Shares Outstanding (Basic),83,82,84,83,83,79,83,79,77,82,78,83,79,82,80,80,81,59,60,-,Upgrade
29,Shares Outstanding (Diluted),83,82,84,83,83,79,83,79,77,82,78,83,79,82,80,80,81,59,60,-,Upgrade
30,Shares Change (YoY),0.34%,4.94%,1.42%,5.58%,7.65%,-3.97%,6.82%,-4.90%,-2.68%,-0.60%,-2.85%,4.19%,-2.30%,40.53%,33.18%,-,38.15%,-1.93%,-4.13%,-,Upgrade
31,EPS (Basic),-0.03,0.12,0.28,0.22,0.51,0.32,0.34,0.28,0.22,0.37,0.10,0.09,0.10,0.23,0.22,0.16,0.23,0.21,0.38,-,Upgrade
32,EPS (Diluted),-0.03,0.12,0.28,0.22,0.51,0.32,0.34,0.28,0.22,0.37,0.10,0.09,0.10,0.23,0.22,0.16,0.23,0.21,0.38,-,Upgrade
33,EPS Growth,-,-62.93%,-17.38%,-21.43%,128.48%,-12.65%,237.39%,211.11%,125.48%,59.95%,-54.37%,-43.75%,-57.62%,8.89%,-42.71%,-,-7.24%,-47.39%,107.46%,-,Upgrade
34,Free Cash Flow,-,-7.98,-33.73,-55.27,37.28,-7.09,-17.84,-11.48,9.08,-46.32,-8.86,-22.82,-8.56,-9.47,-11.38,-3.45,19.75,1.11,1.69,4.42,Upgrade
35,Free Cash Flow Per Share,-,-0.10,-0.40,-0.66,0.45,-0.09,-0.22,-0.15,0.12,-0.57,-0.11,-0.28,-0.11,-0.11,-0.14,-0.04,0.24,0.02,0.03,-,Upgrade
36,Dividend Per Share,-,-,-,-,0.600,-,-,-,0.370,-,-,-,0.225,-,-,-,0.200,-,-,-,Upgrade
37,Dividend Growth,-,-,-,-,62.16%,-,-,-,64.44%,-,-,-,12.50%,-,-,-,17.65%,-,-,-,Upgrade
