,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,226.57,240.27,178.43,164.71,161.82,203.75,159.9,126.49,161.42,212.83,209.33,198.77,232.41,264.39,239.4,214.53,203.98,182.09,135.05,157.54,Upgrade
1,Other Revenue,-12.81,12.81,-,31.24,-11.55,11.55,-,22.88,-7.23,7.23,-,-,-8.25,8.25,-,14.03,-4.35,4.35,-,20.7,Upgrade
2,Revenue,213.76,253.09,178.43,195.95,150.26,215.3,159.9,149.37,154.19,220.07,209.33,198.77,224.16,272.64,239.4,228.56,199.63,186.44,135.05,178.24,Upgrade
3,Revenue Growth (YoY),42.25%,17.55%,11.59%,31.18%,-2.55%,-2.16%,-23.61%,-24.85%,-31.22%,-19.28%,-12.56%,-13.03%,12.29%,46.23%,77.27%,28.23%,53.34%,20.07%,-1.31%,37.72%,Upgrade
4,Cost of Revenue,143.86,166.5,110.44,131.39,84.93,144.48,103.51,115.72,89.33,152.31,138.54,131.55,154.94,187.17,152.58,151.06,128.11,123.31,86.15,118.74,Upgrade
5,Gross Profit,69.89,86.58,67.99,64.56,65.33,70.83,56.39,33.65,64.86,67.76,70.79,67.22,69.22,85.47,86.83,77.5,71.52,63.12,48.9,59.49,Upgrade
6,"Selling, General & Admin",35.49,42.79,33.98,27.59,38.87,40.04,32.97,29.2,36.52,35.02,34.06,34.67,32.29,33.82,33.77,28.33,32.16,30.41,31.36,32.56,Upgrade
7,Research & Development,18.05,16.07,16.95,20.03,15.71,17.12,16.18,16.94,16.49,15.81,15.24,13.01,18.73,18.58,16.88,12.71,19.95,13.23,15.26,6.69,Upgrade
8,Other Operating Expenses,-6.97,-0.12,-1.94,2.08,-6.96,-1.69,-1.88,1.57,-6.46,-1.98,-0.83,-5.67,-2.26,-4.75,-2.63,-6.15,-2.39,-2.79,-5.01,5.94,Upgrade
9,Operating Expenses,50.12,60.11,52.76,48.72,49.1,57.71,48.51,49.43,44.61,44.48,55.34,39.84,45.89,47.63,51.2,34.71,51.22,40.51,43.21,51.79,Upgrade
10,Operating Income,19.78,26.47,15.23,15.84,16.24,13.11,7.89,-15.77,20.25,23.27,15.45,27.38,23.33,37.84,35.63,42.79,20.3,22.61,5.69,7.71,Upgrade
11,Interest Expense,-3.1,-3.04,-2.74,-1.04,-3.36,-3.82,-3.09,-2.84,-4.56,-3.53,-3.02,-2.54,-2.73,-2.44,-2.11,-3.13,-1.51,-1.33,-1.44,-1.06,Upgrade
12,Interest & Investment Income,4.56,4.02,1.99,7.98,1.24,2.69,1.84,2.08,1.39,2.89,2,3.34,3.15,2.04,3.15,2.86,3.97,4.23,2.28,3.9,Upgrade
13,Currency Exchange Gain (Loss),-3.41,3.41,-,3.68,-5.65,5.65,-,11.95,-6.58,6.58,-,-1.02,5.29,-5.29,-,-7.71,3.38,-3.38,-,-5.46,Upgrade
14,Other Non Operating Income (Expenses),-8.29,-3.44,1.95,-7.29,7.01,-0.89,0.58,-10.07,11.38,-5.58,3.32,4.11,-5.67,3.27,-3.62,-0.4,-0.42,-0.04,-0.06,7.25,Upgrade
15,EBT Excluding Unusual Items,9.54,27.42,16.43,19.16,15.47,16.74,7.22,-14.66,21.87,23.63,17.74,31.27,23.37,35.42,33.05,34.41,25.72,22.1,6.47,12.33,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-15.72,-,-,-,-15.09,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,7.84,-,-0.5,-,-,-,5.97,-,3.39,-,-2.36,-,1.59,-0.05,-1.54,-,-,-,-0.03,Upgrade
18,Gain (Loss) on Sale of Assets,-0.02,-0.01,-0,-0.03,0.32,-0,-0,0.57,0.03,-,-,-0.03,-0.02,0.02,-0.02,0.14,0.01,-0.15,-,0.09,Upgrade
19,Asset Writedown,-2.17,-,-,7.3,-7.3,-,-,10.48,-10.48,-,-,0,-,-,-,1.36,-1.56,-,-,5.59,Upgrade
20,Other Unusual Items,11.47,-11.47,-,10.81,-,-,-,0.58,-,-,-,-0.88,-,-,-,0.74,-,-,-,9.32,Upgrade
21,Pretax Income,18.83,23.77,16.43,36.74,8.49,16.74,7.22,2.95,11.42,27.02,17.74,12.28,23.35,37.04,32.98,20.02,24.17,21.95,6.47,27.3,Upgrade
22,Income Tax Expense,3.54,6.95,0.88,4.47,1.7,-0.26,-0.29,-2.04,2.33,5.11,4.66,1.95,3.99,7.6,7.43,2.52,5.84,3.85,0.54,4.38,Upgrade
23,Earnings From Continuing Operations,15.29,16.82,15.56,32.27,6.79,17,7.51,4.99,9.09,21.91,13.09,10.33,19.36,29.44,25.55,17.51,18.33,18.1,5.93,22.92,Upgrade
24,Minority Interest in Earnings,-1.8,2.25,1.32,-1.74,0.71,-0.21,1.63,-0.65,-0.75,-2.19,2.23,-1.48,1.67,1.4,2.57,-2.38,1.37,1.36,1.7,-5.69,Upgrade
25,Net Income,13.49,19.07,16.88,30.53,7.5,16.79,9.14,4.34,8.34,19.72,15.31,8.85,21.02,30.84,28.11,15.13,19.7,19.46,7.63,17.23,Upgrade
26,Net Income to Common,13.49,19.07,16.88,30.53,7.5,16.79,9.14,4.34,8.34,19.72,15.31,8.85,21.02,30.84,28.11,15.13,19.7,19.46,7.63,17.23,Upgrade
27,Net Income Growth,79.90%,13.59%,84.58%,603.75%,-10.10%,-14.87%,-40.28%,-50.99%,-60.32%,-36.05%,-45.53%,-41.48%,6.73%,58.49%,268.44%,-12.21%,738.76%,170.99%,19.52%,187.99%,Upgrade
28,Shares Outstanding (Basic),437,377,422,345,389,407,457,408,404,396,383,415,414,384,402,481,396,392,382,464,Upgrade
29,Shares Outstanding (Diluted),437,377,422,345,389,407,457,408,404,396,383,415,414,384,402,481,396,392,382,464,Upgrade
30,Shares Change (YoY),12.29%,-7.45%,-7.71%,-15.23%,-3.75%,2.91%,19.44%,-1.90%,-2.22%,2.95%,-4.68%,-13.69%,4.52%,-2.04%,5.27%,3.82%,1.10%,-32.93%,19.52%,0.52%,Upgrade
31,EPS (Basic),0.03,0.05,0.04,0.09,0.02,0.04,0.02,0.01,0.02,0.05,0.04,0.02,0.05,0.08,0.07,0.03,0.05,0.05,0.02,0.04,Upgrade
32,EPS (Diluted),0.03,0.05,0.04,0.09,0.02,0.04,0.02,0.01,0.02,0.05,0.04,0.02,0.05,0.08,0.07,0.03,0.05,0.05,0.02,0.04,Upgrade
33,EPS Growth,60.20%,22.73%,100.00%,730.20%,-6.60%,-17.27%,-50.00%,-50.04%,-59.42%,-37.88%,-42.86%,-32.19%,2.11%,61.80%,250.00%,-15.44%,729.63%,304.03%,0%,186.49%,Upgrade
34,Free Cash Flow,18.49,20.67,1.52,18.24,64.62,47.34,-9.76,6.1,35.12,53.55,-89.89,22.66,-36.1,-5.04,-57.82,-13.77,-16.58,5.6,-1.22,-30.34,Upgrade
35,Free Cash Flow Per Share,0.04,0.05,0.00,0.05,0.17,0.12,-0.02,0.01,0.09,0.14,-0.23,0.05,-0.09,-0.01,-0.14,-0.03,-0.04,0.01,-0.00,-0.07,Upgrade
36,Dividend Per Share,-,-,-,0.150,-,-,-,0.050,-,-,-,0.100,-,-,-,0.100,-,-,-,-,Upgrade
37,Dividend Growth,-,-,-,200.00%,-,-,-,-50.00%,-,-,-,0%,-,-,-,-,-,-,-,-,Upgrade
38,Gross Margin,32.70%,34.21%,38.10%,32.95%,43.48%,32.90%,35.27%,22.53%,42.06%,30.79%,33.82%,33.82%,30.88%,31.35%,36.27%,33.91%,35.83%,33.86%,36.21%,33.38%,Upgrade
39,Operating Margin,9.25%,10.46%,8.53%,8.09%,10.80%,6.09%,4.93%,-10.56%,13.13%,10.58%,7.38%,13.78%,10.41%,13.88%,14.88%,18.72%,10.17%,12.13%,4.21%,4.32%,Upgrade
40,Profit Margin,6.31%,7.54%,9.46%,15.58%,4.99%,7.80%,5.72%,2.90%,5.41%,8.96%,7.32%,4.45%,9.38%,11.31%,11.74%,6.62%,9.87%,10.44%,5.65%,9.67%,Upgrade
41,Free Cash Flow Margin,8.65%,8.17%,0.85%,9.31%,43.00%,21.99%,-6.10%,4.08%,22.78%,24.33%,-42.94%,11.40%,-16.10%,-1.85%,-24.15%,-6.03%,-8.31%,3.00%,-0.90%,-17.02%,Upgrade
42,EBITDA,27.63,34.26,23.08,23.69,24.2,21.18,15.86,-7.81,26.27,30.84,21.47,33.4,29.05,43.9,41.35,48.51,26.03,28.23,11.42,13.43,Upgrade
43,EBITDA Margin,12.92%,13.54%,12.93%,12.09%,16.11%,9.84%,9.92%,-5.23%,17.04%,14.02%,10.26%,16.81%,12.96%,16.10%,17.27%,21.22%,13.04%,15.14%,8.45%,7.54%,Upgrade
44,D&A For EBITDA,7.85,7.79,7.85,7.85,7.97,8.07,7.97,7.97,6.02,7.57,6.02,6.02,5.72,6.06,5.72,5.72,5.73,5.62,5.73,5.73,Upgrade
45,EBIT,19.78,26.47,15.23,15.84,16.24,13.11,7.89,-15.77,20.25,23.27,15.45,27.38,23.33,37.84,35.63,42.79,20.3,22.61,5.69,7.71,Upgrade
46,EBIT Margin,9.25%,10.46%,8.53%,8.09%,10.80%,6.09%,4.93%,-10.56%,13.13%,10.57%,7.38%,13.78%,10.41%,13.88%,14.88%,18.72%,10.17%,12.13%,4.21%,4.32%,Upgrade
47,Effective Tax Rate,18.79%,29.22%,5.33%,12.15%,20.05%,-,-,-,20.38%,18.92%,26.25%,15.88%,17.09%,20.53%,22.54%,12.57%,24.17%,17.55%,8.29%,16.03%,Upgrade
48,Revenue as Reported,213.76,253.09,178.43,195.95,150.26,215.3,159.9,149.37,154.19,220.07,209.33,198.77,224.16,272.64,239.4,228.56,199.63,186.44,135.05,178.24,Upgrade
