,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6544,3713,5165,12057,13327,20124,19887,18027,23575,27839,12965,12962,10844,15560,15705,7663,9074,7361,7044,1356,Upgrade
1,Trading Asset Securities,99,81,70,81,70,71,71,73,69,78,79,84,88,98,107,95,92,103,99,121,Upgrade
2,Cash & Short-Term Investments,6643,3794,5235,12138,13397,20195,19958,18100,23644,27917,13044,13046,10932,15658,15812,7758,9166,7464,7143,1477,Upgrade
3,Cash Growth,-50.41%,-81.21%,-73.77%,-32.94%,-43.34%,-27.66%,53.01%,38.74%,116.28%,78.29%,-17.51%,68.16%,19.27%,109.78%,121.36%,425.25%,450.51%,595.62%,256.08%,94.60%,Upgrade
4,Accounts Receivable,2745,2661,2644,2167,2448,2226,1649,817,1263,1241,1498,974,1881,1937,1730,1124,1171,1380,1769,1717,Upgrade
5,Other Receivables,3521,-,2583,2118,2017,2623,2463,1970,1984,1906,2484,2026,2422,2478,2687,2235,2933,3351,4566,12874,Upgrade
6,Receivables,6266,2661,5227,4285,4465,4849,4112,2787,3247,3147,3982,3000,4303,4415,4417,3359,4104,4731,6335,14591,Upgrade
7,Inventory,1824,1812,1715,1634,1691,1701,1698,1656,1768,1831,1821,1799,1963,2061,2096,2054,2350,2460,2580,2407,Upgrade
8,Other Current Assets,7518,10330,6728,7606,6102,6191,6325,5498,6091,5447,9229,10065,9251,9288,8872,9327,8015,8024,8698,1268,Upgrade
9,Total Current Assets,22251,18597,18905,25663,25655,32936,32093,28041,34750,38342,28076,27910,26449,31422,31197,22498,23635,22679,24756,19743,Upgrade
10,"Property, Plant & Equipment",224210,211271,225107,227049,226704,226926,227571,229241,225093,223203,227422,230089,231901,233233,234368,235208,236007,238508,240441,243064,Upgrade
11,Long-Term Investments,3688,3585,3519,3692,3230,3161,3101,3042,2586,2657,2652,2718,3203,3242,3284,3382,3821,3455,3719,3905,Upgrade
12,Goodwill,9030,11272,9030,9028,9028,9028,9028,9030,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,9028,Upgrade
13,Other Intangible Assets,3306,319,2817,2848,2453,2473,2567,2534,2591,2617,2630,2655,2498,2546,2552,1816,1722,1728,1744,1771,Upgrade
14,Long-Term Deferred Tax Assets,9742,9720,9764,9851,10454,10323,9858,9860,9601,9601,9580,9580,8064,7054,6456,5011,4187,3976,2332,853,Upgrade
15,Long-Term Deferred Charges,2246,-,2362,2479,2229,2169,1969,2161,2222,2371,2319,2452,2112,2207,2294,2412,2063,2047,2105,2180,Upgrade
16,Other Long-Term Assets,1784,20155,1877,1881,2316,2346,2320,2280,2224,2178,2085,2116,2213,2192,2936,3053,3095,3284,2405,2392,Upgrade
17,Total Assets,276257,274919,273381,282491,282069,289362,288507,286189,288095,289997,283792,286548,285468,290924,292115,282408,283558,284705,286530,282936,Upgrade
18,Accounts Payable,21091,2154,15198,5401,17327,4529,17291,3601,16049,3399,13537,3383,15555,4252,13595,3466,13348,2450,14558,2197,Upgrade
19,Accrued Expenses,2336,-,1434,16590,2043,16814,2552,12602,2291,13326,1632,13583,3334,16775,2548,14867,2824,14686,2378,16991,Upgrade
20,Short-Term Debt,41862,49158,35501,39618,41148,50135,36866,49229,55903,53523,27401,37614,36527,38260,39832,48466,48302,47295,39982,20700,Upgrade
21,Current Portion of Long-Term Debt,34858,15488,26535,13388,34158,13642,29171,14779,28518,10816,25680,7385,18853,10613,19856,8684,22870,6759,20417,4533,Upgrade
22,Current Portion of Leases,-,18850,-,19428,-,18288,-,18620,-,16083,-,16350,-,14570,-,14073,-,15803,-,15590,Upgrade
23,Current Income Taxes Payable,2158,26,1765,50,1732,14,1820,35,1217,4,1340,55,1452,18,1460,48,1528,79,1213,351,Upgrade
24,Current Unearned Revenue,8486,9341,7035,7423,5994,7294,4611,3291,3066,3285,2858,3287,3188,3998,3863,3671,4348,3941,3752,10178,Upgrade
25,Other Current Liabilities,8711,21791,10183,4366,3052,4059,13969,4387,3324,3683,26986,4234,6150,4621,5322,6533,6595,6305,5967,7823,Upgrade
26,Total Current Liabilities,119502,116808,97651,106264,105454,114775,106280,106544,110368,104119,99434,85891,85059,93107,86476,99808,99815,97318,88267,78363,Upgrade
27,Long-Term Debt,55625,52748,59608,58022,65648,65053,70459,57939,61778,60949,45572,50792,54188,51444,57172,30745,25962,25021,26383,26604,Upgrade
28,Long-Term Leases,48210,53131,63815,64747,69440,72623,72998,78387,77840,77137,79494,82126,84374,81386,81935,82178,85302,88958,92949,94685,Upgrade
29,Long-Term Unearned Revenue,49,624,53,640,58,58,61,725,72,80,87,91,102,109,116,121,138,137,150,152,Upgrade
30,Long-Term Deferred Tax Liabilities,1,1,-,-,-,-,-,-,-,-,-,-,13,13,15,13,15,18,22,22,Upgrade
31,Other Long-Term Liabilities,8989,9237,9655,9138,11387,10927,10244,9667,10414,10145,9942,10095,10117,10031,10125,10049,9956,10351,10176,10041,Upgrade
32,Total Liabilities,235438,234778,233199,241270,254610,265894,262469,255753,263011,254992,237123,231638,236376,238634,238572,225496,223741,224470,220613,212539,Upgrade
33,Common Stock,22291,22291,22291,22291,22291,22291,22291,22291,18874,18874,18874,18874,16379,16379,16379,16379,16379,16379,16379,16379,Upgrade
34,Additional Paid-In Capital,-,-,-,53072,-,53488,-,53532,-,41934,-,41934,-,33609,-,34298,-,34298,-,34298,Upgrade
35,Retained Earnings,-52294,-55247,-52663,-51742,-46352,-49993,-47548,-43451,-34475,-25095,-14119,-6359,-2358,596,2033,5698,8430,8991,14419,18352,Upgrade
36,Comprehensive Income & Other,70265,72825,70071,16989,50462,-3011,50470,-2956,38971,-3002,38886,-3076,30870,-2723,31506,-2368,31955,-2529,31745,-2264,Upgrade
37,Total Common Equity,40262,39869,39699,40610,26401,22775,25213,29416,23370,32711,43641,51373,44891,47861,49918,54007,56764,57139,62543,66765,Upgrade
38,Minority Interest,557,272,483,611,1058,693,825,1020,1714,2294,3028,3537,4201,4429,3625,2905,3053,3096,3374,3632,Upgrade
39,Shareholders' Equity,40819,40141,40182,41221,27459,23468,26038,30436,25084,35005,46669,54910,49092,52290,53543,56912,59817,60235,65917,70397,Upgrade
40,Total Liabilities & Equity,276257,274919,273381,282491,282069,289362,288507,286189,288095,289997,283792,286548,285468,290924,292115,282408,283558,284705,286530,282936,Upgrade
41,Total Debt,180555,189375,185459,195203,210394,219741,209494,218954,224039,218508,178147,194267,193942,196273,198795,184146,182436,183836,179731,162112,Upgrade
42,Net Cash (Debt),-173912,-185581,-180224,-183065,-196997,-199546,-189536,-200854,-200395,-190591,-165103,-181221,-183010,-180615,-182983,-176388,-173270,-176372,-172588,-160635,Upgrade
43,Net Cash Per Share,-7.80,-7.57,-8.98,-8.20,-9.75,-9.02,-8.39,-10.64,-10.62,-10.13,-8.72,-10.04,-11.17,-11.14,-11.06,-10.49,-10.86,-10.77,-10.54,-10.21,Upgrade
44,Filing Date Shares Outstanding,22291,22291,22291,22291,22291,22291,22291,22291,18874,18874,18874,18874,16380,16380,16380,16380,16380,16380,16380,16380,Upgrade
45,Total Common Shares Outstanding,22291,22291,22291,22291,22291,22291,22291,22291,18874,18874,18874,18874,16380,16380,16380,16380,16380,16380,16380,16380,Upgrade
46,Working Capital,-97251,-98211,-78746,-80601,-79799,-81839,-74187,-78503,-75618,-65777,-71358,-57981,-58610,-61685,-55279,-77310,-76180,-74639,-63511,-58620,Upgrade
47,Book Value Per Share,0.89,0.88,0.87,0.92,1.18,1.02,1.13,1.32,1.24,1.73,2.31,2.72,2.74,2.92,3.05,3.30,3.47,3.49,3.82,4.08,Upgrade
48,Tangible Book Value,27926,28278,27852,28734,14920,11274,13618,17852,11751,21066,31983,39690,33365,36287,38338,43163,46014,46383,51771,55966,Upgrade
49,Tangible Book Value Per Share,0.33,0.36,0.34,0.39,0.67,0.51,0.61,0.80,0.62,1.12,1.69,2.10,2.04,2.22,2.34,2.64,2.81,2.83,3.16,3.42,Upgrade
50,Buildings,-,-,-,17496,-,16538,-,16479,-,16589,-,16562,-,15728,-,15816,-,14604,-,14153,Upgrade
51,Machinery,-,-,-,155614,-,144751,-,138349,-,136638,-,136124,-,145779,-,144148,-,134461,-,133437,Upgrade
52,Construction In Progress,-,-,-,17658,-,17816,-,17727,-,15976,-,15472,-,19342,-,20685,-,21831,-,20130,Upgrade
