,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,82985,90852,83888,77615,84804,94639,101745,116772,102044,87579,103670,92859,102030,79220,85476,91523,79606,80294,66155,64359,95175,Upgrade
1,Market Cap Growth,-4.00%,-4.00%,-17.55%,-33.53%,-16.89%,8.06%,-1.86%,25.75%,0.01%,10.55%,21.29%,1.46%,28.17%,-1.34%,29.20%,42.21%,-16.36%,-3.70%,-27.64%,-39.04%,29.73%,Upgrade
2,Enterprise Value,270362,296708,278057,276692,302995,309539,307439,348006,330528,300409,300615,321099,331829,302760,309904,304260,289006,285113,259209,244105,276422,Upgrade
3,Last Close Price,2.63,2.39,1.96,1.95,2.25,2.67,2.65,3.10,3.17,2.67,3.01,2.64,2.95,2.99,3.29,3.66,3.35,3.31,2.71,2.60,4.24,Upgrade
4,PE Ratio,-,-14.25,-,-,-,-7.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.63,0.63,0.60,0.57,0.68,0.92,1.21,1.83,1.95,1.57,1.71,1.13,1.24,0.95,1.04,1.36,1.14,1.01,0.69,0.55,0.70,Upgrade
6,PB Ratio,2.01,2.01,1.94,1.78,1.87,3.21,4.01,3.92,2.97,3.16,2.53,1.61,1.51,1.34,1.36,1.44,1.18,1.18,1.00,0.89,1.21,Upgrade
7,P/TBV Ratio,2.94,2.94,2.76,2.57,2.68,5.91,8.35,7.50,5.06,6.75,4.20,2.35,2.09,1.97,1.96,2.01,1.55,1.53,1.30,1.14,1.52,Upgrade
8,P/FCF Ratio,10.02,10.04,25.90,14.28,-,30.65,-20.21,-14.48,-,-,-7.86,-,-,18.36,10.28,-,-,11.04,-,-,3.98,Upgrade
9,P/OCF Ratio,3.08,3.08,3.70,2.91,2.90,4.39,8.32,23.55,-,-10.73,-21.32,-,-,4.70,4.39,10.08,55.35,8.41,-,-,2.94,Upgrade
10,EV/Sales Ratio,1.93,2.05,2.00,2.05,2.42,3.00,3.64,5.45,6.31,5.39,4.96,3.91,4.03,3.64,3.78,4.53,4.15,3.58,2.71,2.10,2.04,Upgrade
11,EV/EBITDA Ratio,10.89,33.30,27.82,26.45,-,209.42,-28.42,-,-,-,-,-,-,-,-107.93,-,-,-98.49,-,-,11.72,Upgrade
12,EV/EBIT Ratio,-,-129.60,-,1329.62,-,-38.66,-14.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,29.83,32.80,85.86,50.90,-,100.25,-61.08,-43.15,-,-,-22.80,-,-,70.18,37.26,-,-,39.21,-,-,11.56,Upgrade
14,Debt / Equity Ratio,4.42,4.42,4.72,4.62,4.74,7.66,9.36,8.05,7.19,8.93,6.24,3.82,3.54,3.95,3.75,3.71,3.24,3.05,3.05,2.73,2.30,Upgrade
15,Debt / EBITDA Ratio,7.81,7.75,4.92,15.52,4.27,7.43,5.72,-,11.29,-,-,-,6.25,-,6.65,-,4.77,40.60,15.19,-,3.09,Upgrade
16,Debt / FCF Ratio,22.07,22.11,62.83,36.98,-,73.13,-47.17,-29.68,-,-,-19.41,-,-,54.31,28.38,-,-,28.64,-,-,7.58,Upgrade
17,Asset Turnover,0.52,0.49,0.48,0.40,0.48,0.40,0.31,0.15,0.23,0.09,0.18,0.20,0.25,0.29,0.19,0.23,0.24,0.14,0.22,0.39,Upgrade,
18,Inventory Turnover,72.61,102.67,40.27,75.68,75.84,99.39,34.42,57.73,43.26,49.72,32.35,42.42,43.85,39.34,41.99,34.38,36.41,30.65,22.13,29.75,45.72,Upgrade
19,Quick Ratio,0.11,0.11,0.06,0.11,0.15,0.17,0.22,0.23,0.20,0.24,0.30,0.17,0.19,0.18,0.22,0.23,0.11,0.13,0.13,0.15,0.21,Upgrade
20,Current Ratio,0.19,0.19,0.16,0.19,0.24,0.24,0.29,0.30,0.26,0.31,0.37,0.28,0.32,0.31,0.34,0.36,0.23,0.24,0.23,0.28,0.25,Upgrade
21,Return on Equity (ROE),28.80%,-21.59%,-9.15%,-70.40%,63.23%,-41.17%,-57.17%,-143.17%,-132.60%,-114.65%,-65.12%,-36.18%,-25.11%,-9.71%,-29.79%,-19.69%,-4.06%,-30.95%,-24.60%,-7.31%,Upgrade,
22,Return on Assets (ROA),3.04%,-0.46%,0.46%,-4.80%,4.30%,0.16%,-2.43%,-8.50%,-5.88%,-7.68%,-6.24%,-5.99%,-2.47%,-0.92%,-4.00%,-4.43%,-1.02%,-4.55%,-3.26%,-1.28%,Upgrade,
23,Return on Capital (ROIC),3.71%,-0.56%,0.55%,-5.71%,5.11%,0.19%,-2.88%,-9.80%,-6.76%,-9.21%,-7.51%,-6.97%,-2.89%,-1.07%,-4.66%,-5.19%,-1.19%,-5.31%,-3.88%,-1.56%,Upgrade,
24,Return on Capital Employed (ROCE),-,-1.32%,-,0.11%,-,-4.22%,-10.98%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Earnings Yield,-7.70%,-6.95%,-5.98%,-7.15%,-10.60%,-13.42%,-26.42%,-32.72%,-41.39%,-40.53%,-29.09%,-21.51%,-14.69%,-16.61%,-11.96%,-15.18%,-17.66%,-14.61%,-12.09%,-4.67%,3.76%,Upgrade
26,FCF Yield,10.92%,9.96%,3.86%,7.00%,10.25%,3.26%,-4.95%,-6.91%,-18.23%,-19.04%,-12.72%,-10.77%,-6.15%,5.45%,9.73%,-1.10%,-9.00%,9.06%,11.53%,25.42%,25.13%,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.32%,Upgrade
28,Payout Ratio,0.00%,127.64%,-,-,-,116.11%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Buyback Yield / Dilution,21.62%,-10.35%,-10.83%,11.13%,-18.24%,-7.03%,-17.48%,-19.35%,-4.62%,-15.21%,-16.08%,-14.41%,-7.33%,-2.71%,0.99%,-0.99%,-6.79%,1.30%,-13.17%,-13.26%,-8.82%,Upgrade
30,Total Shareholder Return,21.62%,-10.35%,-10.83%,11.13%,-18.24%,-7.03%,-17.48%,-19.35%,-4.62%,-15.21%,-16.08%,-14.41%,-7.33%,-2.71%,0.99%,-0.99%,-6.79%,1.30%,-13.17%,-13.26%,-7.50%,Upgrade
