,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,2452,3973,914.82,1642,2375,2017,6143,4759,269.95,732.21
1,Short-Term Investments,837.18,181.29,3077,2994,1973,3433,-,1813,-,-
2,Trading Asset Securities,514.23,111.26,292.48,29.7,498.16,352.39,507.01,300.7,574.03,90
3,Cash & Short-Term Investments,3803,4265,4285,4666,4846,5803,6650,6873,843.97,822.21
4,Cash Growth,-11.24%,-8.58%,-11.59%,-19.59%,-27.12%,-15.57%,687.98%,735.90%,-,-
5,Accounts Receivable,187.27,146.83,147.86,130.09,228.85,162.56,156.37,77.88,78.59,46.05
6,Other Receivables,29.89,-,9.75,-,28.99,20.77,16.96,42.57,5.42,3.56
7,Receivables,217.16,146.83,157.61,130.09,257.85,183.33,173.32,120.45,84.01,49.61
8,Inventory,9.55,9.54,9.63,6.72,0.74,0.74,0.37,0.42,0.53,0.28
9,Prepaid Expenses,20.08,-,-,-,-,-,-,-,-,-
10,Restricted Cash,1.73,0.26,1.44,2.63,1.07,0.35,-,-,0.05,0.75
11,Other Current Assets,234.85,321.36,332.35,365.5,376.45,326.74,325.88,216.13,147.04,115.64
12,Total Current Assets,4286,4743,4786,5171,5483,6314,7150,7210,1076,988.49
13,"Property, Plant & Equipment",469.11,529.69,573.98,658.1,832.43,425.5,201.3,212.73,171.35,169.15
14,Long-Term Investments,610.95,334.56,339.27,80.81,76.82,37.93,16.62,37.73,78.92,68.35
15,Goodwill,-,-,-,13.09,45.9,45.9,45.9,-,-,-
16,Other Intangible Assets,1.4,2,3.02,6.59,7.08,8.47,8.1,3.46,2.18,2.08
17,Long-Term Deferred Tax Assets,25.96,23.03,19.56,19.94,14.28,9.51,2.09,0.66,0.49,0.87
18,Long-Term Deferred Charges,4.48,7.64,5.75,5.41,4.36,5.56,0.49,0.49,0.84,0.73
19,Other Long-Term Assets,206.46,211.87,214.05,229.38,62.23,126.24,35.06,7.26,5.52,5.03
20,Total Assets,5605,5852,5941,6184,6526,6973,7459,7472,1335,1235
21,Accounts Payable,26.14,23.76,27.7,37.87,55.31,66.06,47.3,42.84,31.38,23.92
22,Accrued Expenses,114.45,204.6,119.42,216.69,129.21,227.19,131.76,206.26,97.6,159.1
23,Short-Term Debt,-,-,-,-,-,-,-,-,357.32,313.93
24,Current Portion of Leases,30.52,42.63,41.21,49.57,50.89,41.42,30.2,27.58,18.57,20.05
25,Current Income Taxes Payable,1.96,-,0,-,0.44,0.01,-,-,1.77,0.38
26,Current Unearned Revenue,429.6,514.86,531.26,567.78,575.23,601,632.71,548.94,408.41,377.69
27,Other Current Liabilities,186.89,10.38,7.45,8.82,6.61,12.77,4.64,17.75,24.83,19.58
28,Total Current Liabilities,789.55,796.23,727.04,880.73,817.69,948.45,846.6,843.35,939.88,914.65
29,Long-Term Leases,57.25,89.92,110.45,174.98,191.17,61.62,22.9,33.87,23.18,29.18
30,Long-Term Unearned Revenue,26.45,32.01,37.22,33.23,31.73,32.09,25.39,25.34,18.44,18.4
31,Long-Term Deferred Tax Liabilities,0.12,0.1,0.09,0.78,0.76,0.46,0.54,0.07,3.05,1.51
32,Total Liabilities,873.38,918.26,874.81,1090,1041,1043,895.44,902.63,984.54,963.74
33,Common Stock,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.12,0.11
34,Additional Paid-In Capital,7359,7530,7143,7361,7458,7560,-,7283,-,-
35,Retained Earnings,-2586,-2471,-2208,-1885,-1292,-730.87,-431.34,-386.89,323.68,317.59
36,Treasury Stock,-1.77,-4.49,-2.67,-219.5,-191.64,-0.01,-0.01,-0.01,-0.01,-
37,Comprehensive Income & Other,-40.52,-121.09,134.05,-153.84,-484.06,-895.54,6941,-357.66,11.99,-51.21
38,Total Common Equity,4731,4934,5066,5103,5490,5933,6510,6539,335.78,266.49
39,Minority Interest,-,-,-,-8.3,-5.41,-3.16,54.44,30.74,14.56,4.47
40,Shareholders' Equity,4731,4934,5066,5094,5484,5930,6564,6570,350.35,270.95
41,Total Liabilities & Equity,5605,5852,5941,6184,6526,6973,7459,7472,1335,1235
42,Total Debt,87.77,132.55,151.67,224.56,242.06,103.04,53.1,61.45,399.06,363.16
43,Net Cash (Debt),3715,4133,4133,4441,4604,5700,6597,6811,444.91,459.05
44,Net Cash Growth,-10.11%,-6.95%,-10.24%,-22.07%,-30.21%,-16.32%,1382.82%,1383.80%,-,-
45,Net Cash Per Share,2.01,2.22,2.28,2.44,2.46,3.04,3.52,4.25,0.33,0.34
46,Filing Date Shares Outstanding,1843,1850,1812,1811,1852,1874,1855,1855,1313,1220
47,Total Common Shares Outstanding,1843,1850,1812,1811,1852,1874,1855,1855,1313,1220
48,Working Capital,3497,3947,4059,4290,4665,5365,6303,6366,135.72,73.84
49,Book Value Per Share,2.57,2.67,2.80,2.82,2.96,3.17,3.51,3.52,0.26,0.22
50,Tangible Book Value,4730,4932,5063,5083,5437,5879,6456,6535,333.6,264.41
51,Tangible Book Value Per Share,2.57,2.67,2.80,2.81,2.94,3.14,3.48,3.52,0.25,0.22
52,Buildings,-,-,-,-,-,112.89,111.37,35.08,35.08,35.08
53,Machinery,-,221.33,-,243.95,-,68.96,60.71,44.96,36.97,33.49
54,Construction In Progress,-,9.52,-,4.69,-,170.39,-,92.43,79.46,72.85
55,Leasehold Improvements,-,110.04,-,104.65,-,32.81,24.77,18.27,12.85,9.14
