,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,556.89,674.4,705.55,729.06,854.3,840.38,833.78,924.25,855.57,847.09,Upgrade
1,Short-Term Investments,-,26.74,-,27.1,9.53,21.17,2.66,18.02,-,12.26,Upgrade
2,Trading Asset Securities,15.88,16.9,17.03,17.51,-,10.19,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,572.76,718.04,722.58,773.67,863.84,871.75,836.44,942.27,855.57,859.36,Upgrade
4,Cash Growth,-20.73%,-7.19%,-16.35%,-11.25%,3.28%,-7.48%,-2.24%,9.65%,7.96%,1.39%,Upgrade
5,Accounts Receivable,360.99,341.02,260.21,301.36,270.57,304.4,280.96,272.46,192.38,229.25,Upgrade
6,Other Receivables,-,20.15,-,13.08,-,21.11,-,10.2,-,13.52,Upgrade
7,Receivables,360.99,361.16,260.21,314.44,270.57,325.52,280.96,284.88,192.38,246.2,Upgrade
8,Inventory,315.14,330.5,308.7,325.57,343.95,316,272.9,219.17,238.16,243.48,Upgrade
9,Prepaid Expenses,88.26,-,46.36,-,97.56,-,73.8,-,45.77,-,Upgrade
10,Other Current Assets,22.06,54.67,20.78,48.26,2.43,12.55,2.52,14.13,-,15.16,Upgrade
11,Total Current Assets,1359,1464,1359,1462,1578,1526,1467,1460,1332,1364,Upgrade
12,"Property, Plant & Equipment",821.79,794.19,670.9,698.03,706.88,730.04,715.57,664.65,678.84,726.5,Upgrade
13,Long-Term Investments,1.06,1.75,2.29,2.9,3.12,3.73,-,0.9,1.22,3.06,Upgrade
14,Goodwill,67.28,69.21,10.23,10.2,11.76,11.62,9.07,-,-,-,Upgrade
15,Other Intangible Assets,61.44,68.36,3.48,4.29,5.83,6.46,9.74,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,16.07,16.56,21.91,22.72,23.68,24.71,13.62,13.62,10.74,10.98,Upgrade
17,Other Long-Term Assets,144.84,132.39,131.23,136.4,139.49,153.99,138.34,139.34,6.45,1.81,Upgrade
18,Total Assets,2472,2547,2199,2336,2469,2456,2353,2279,2029,2107,Upgrade
19,Accounts Payable,115.9,102.35,72.37,101.11,108.12,108.29,120.57,91.5,56.57,65.85,Upgrade
20,Accrued Expenses,-,45.42,-,35.67,-,29.88,-,20.51,-,22.96,Upgrade
21,Current Portion of Long-Term Debt,142.37,71.15,45.64,45.85,50,150.8,177.61,53.77,53.67,53.77,Upgrade
22,Current Portion of Leases,1.04,2.07,0.95,1.03,-,0.25,1.16,1.12,1.43,1.29,Upgrade
23,Current Income Taxes Payable,13.24,11.39,2.73,15.59,29.34,21.69,11.66,19.33,2.55,6.94,Upgrade
24,Current Unearned Revenue,0.32,0.43,0.68,0.7,7.38,6.66,-,0.62,-,-,Upgrade
25,Other Current Liabilities,57.37,194.54,53.76,49.14,73.43,44.93,70.25,40.72,69.87,21.13,Upgrade
26,Total Current Liabilities,330.24,427.36,176.13,249.08,268.27,362.51,381.26,227.57,184.09,171.94,Upgrade
27,Long-Term Debt,160.1,114.4,130,150,170,-,-,150.86,177.78,204.7,Upgrade
28,Long-Term Leases,3.48,3.47,1.81,1.9,-,-,0.27,0.37,0.72,1.4,Upgrade
29,Long-Term Unearned Revenue,0.74,0.83,0.9,1.29,1.73,2.04,-,-,-,-,Upgrade
30,Long-Term Deferred Tax Liabilities,33.7,34.22,18.71,19.38,20.27,28.28,21.69,17.4,10.34,10.38,Upgrade
31,Other Long-Term Liabilities,2.11,2.36,2.65,2.75,7.12,2.24,10.42,2.48,2.06,2.14,Upgrade
32,Total Liabilities,530.38,582.64,330.2,424.4,467.39,395.06,413.64,398.66,374.99,390.56,Upgrade
33,Common Stock,105.23,105.23,105.23,105.23,105.23,105.23,105.23,105.23,105.23,105.23,Upgrade
34,Additional Paid-In Capital,488.08,488.08,488.08,488.08,488.08,488.08,488.08,488.08,488.08,488.08,Upgrade
35,Retained Earnings,1132,1129,1122,1124,1126,1115,1063,1033,1009,1011,Upgrade
36,Comprehensive Income & Other,72.53,110.37,79.13,123.42,218.17,298.04,265.3,254.34,53.92,112.7,Upgrade
37,Total Common Equity,1798,1833,1795,1840,1938,2006,1922,1881,1656,1717,Upgrade
38,Minority Interest,143.73,131.16,73.59,71.67,63.76,54.95,17.21,-0.65,-1.62,-1.16,Upgrade
39,Shareholders' Equity,1941,1964,1868,1912,2002,2061,1939,1880,1654,1716,Upgrade
40,Total Liabilities & Equity,2472,2547,2199,2336,2469,2456,2353,2279,2029,2107,Upgrade
41,Total Debt,306.99,191.08,178.4,198.78,220,151.05,179.05,206.12,233.6,261.16,Upgrade
42,Net Cash (Debt),265.77,526.96,544.18,574.89,643.84,720.7,657.39,736.15,621.97,598.2,Upgrade
43,Net Cash Growth,-51.16%,-8.34%,-15.48%,-20.23%,-2.06%,-2.10%,5.69%,23.06%,22.41%,45.63%,Upgrade
44,Net Cash Per Share,0.25,0.50,0.52,0.55,0.61,0.68,0.62,0.70,0.59,0.57,Upgrade
45,Filing Date Shares Outstanding,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,Upgrade
46,Total Common Shares Outstanding,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,Upgrade
47,Working Capital,1029,1037,1183,1213,1310,1163,1085,1233,1148,1192,Upgrade
48,Book Value Per Share,1.71,1.74,1.71,1.75,1.84,1.91,1.83,1.79,1.57,1.63,Upgrade
49,Tangible Book Value,1669,1695,1781,1826,1920,1988,1903,1881,1656,1717,Upgrade
50,Tangible Book Value Per Share,1.59,1.61,1.69,1.74,1.82,1.89,1.81,1.79,1.57,1.63,Upgrade
