,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4.85,4.85,4.65,4.65,4.28,8.34,10,8.24,11.25,10.41,10.95,19.04,17.73,17.72,13.48,13.93,13.33,10.49,-,20.48,Upgrade
1,Other Revenue,12.37,12.37,12.05,12.05,11.17,10.88,16.76,11.15,13.43,15.94,16.89,15.81,16.28,16.07,15.78,16.38,10.58,12.93,-,16.87,Upgrade
2,Revenue,17.22,17.22,16.71,16.71,15.45,19.23,26.76,19.4,24.68,26.35,27.84,34.85,34.01,33.8,29.26,30.31,23.91,23.41,-,37.35,Upgrade
3,Revenue Growth (YoY),11.43%,-10.44%,-37.56%,-13.87%,-37.38%,-27.03%,-3.89%,-44.34%,-27.44%,-22.04%,-4.86%,14.96%,42.24%,44.35%,-,-18.84%,-56.40%,-67.46%,-,-52.41%,Upgrade
4,Cost of Revenue,5.56,5.56,15.24,15.24,8.97,6.88,21.5,13.79,6.71,8.69,17.09,35.83,16.59,18.74,8.88,26.08,3.02,24.81,-,15.54,Upgrade
5,Gross Profit,11.66,11.66,1.47,1.47,6.49,12.34,5.25,5.61,17.97,17.66,10.75,-0.98,17.42,15.06,20.38,4.23,20.89,-1.39,-,21.82,Upgrade
6,"Selling, General & Admin",11.15,11.15,10.38,10.38,9.81,9.66,13.39,10.47,10.95,10.92,12.35,14.63,11.56,11.75,-4.21,14.14,17.13,16.52,-,40.38,Upgrade
7,Operating Expenses,12.2,12.2,11.34,11.34,10.8,10.92,14.64,11.78,12.32,12.2,11.36,16.66,14.65,13.55,-2,16.86,20.49,19.88,-,49.08,Upgrade
8,Operating Income,-0.54,-0.54,-9.87,-9.87,-4.32,1.42,-9.38,-6.17,5.65,5.46,-0.61,-17.64,2.77,1.51,22.38,-12.63,0.4,-21.27,-,-27.27,Upgrade
9,Interest Expense,-1.79,-1.79,-1.96,-1.96,-4.85,-4.73,-2.72,-6.22,-4.92,-6.71,-7.43,-6.81,-6.79,-6.52,-19.94,-10.03,-9.89,-11.59,-,-14.16,Upgrade
10,Interest & Investment Income,0.03,0.03,0.06,0.06,0.05,0.19,0.39,0.34,0.36,0.75,1.89,1.12,1.2,0.01,0,0.01,0,-,-,0.02,Upgrade
11,Currency Exchange Gain (Loss),-,-,0.55,0.55,2.82,6.69,-4.39,-7.23,5.88,13.37,5.42,2.07,0.6,-,0.67,-,-,0.02,-,-,Upgrade
12,Other Non Operating Income (Expenses),1.02,1.02,0.77,0.77,0.49,2.35,9.52,3.84,4.03,2.61,1.84,1.72,5.04,0.61,-3.88,1.32,49.58,0.29,-,1.2,Upgrade
13,EBT Excluding Unusual Items,-1.28,-1.28,-10.45,-10.45,-5.8,5.92,-6.58,-15.45,11,15.49,1.11,-19.53,2.83,-4.4,-0.77,-21.33,40.09,-32.55,-,-40.21,Upgrade
14,Gain (Loss) on Sale of Investments,0.07,0.07,0.1,0.1,0.18,0.29,0.19,0.15,0.19,0.18,0.12,0.17,0.22,-,0.08,0.11,1.45,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,0.02,0.02,-,-,0.35,-,0,-,3.06,1.25,1.01,3.15,-,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,0.91,-,-,-0.9,-,-,-,-,-,-,Upgrade
17,Pretax Income,-1.19,-1.19,-10.36,-10.36,-5.27,6.22,-6.39,-15.3,14.25,16.92,3.15,-16.21,3.05,-5.3,-0.68,-21.22,41.54,-32.55,-,-40.21,Upgrade
18,Income Tax Expense,1.46,1.46,-0.51,-0.51,-2.85,1.89,4.58,-0.55,3.55,3.33,1.47,-4.14,2.19,1.1,-0.04,-1.14,8.08,-1.98,-,-3.59,Upgrade
19,Earnings From Continuing Operations,-2.65,-2.65,-9.85,-9.85,-2.42,4.33,-10.97,-14.75,10.7,13.59,1.68,-12.07,0.86,-6.4,-0.64,-20.08,33.47,-30.57,-,-36.62,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.27,-17.35,-0.34,-0.58,-1.85,-,-,Upgrade
21,Net Income to Company,-2.65,-2.65,-9.85,-9.85,-2.42,4.33,-10.97,-14.75,10.7,13.59,1.68,-12.07,0.86,-7.67,-17.99,-20.42,32.89,-32.43,-,-36.62,Upgrade
22,Minority Interest in Earnings,-0.79,-0.79,2.42,2.42,-1.08,-2.19,6.22,3.4,-4.52,-5.88,2.27,0.61,-2.14,-0.17,-7.65,4.73,0.82,5.08,-,5.93,Upgrade
23,Net Income,-3.44,-3.44,-7.43,-7.43,-3.51,2.14,-4.75,-11.35,6.18,7.71,3.95,-11.47,-1.28,-7.84,-25.64,-15.69,33.71,-27.35,-,-30.7,Upgrade
24,Net Income to Common,-3.44,-3.44,-7.43,-7.43,-3.51,2.14,-4.75,-11.35,6.18,7.71,3.95,-11.47,-1.28,-7.84,-25.64,-15.69,33.71,-27.35,-,-30.7,Upgrade
25,Net Income Growth,-,-,-,-,-,-72.24%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),623,623,623,623,623,623,623,623,623,623,623,623,623,623,622,531,519,519,-,519,Upgrade
27,Shares Outstanding (Diluted),623,623,623,623,623,623,623,623,623,623,623,623,623,623,622,531,519,519,-,519,Upgrade
28,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,0.22%,17.45%,20.00%,20.00%,-,2.17%,-,-,-,21.23%,Upgrade
29,EPS (Basic),-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.01,-0.02,0.01,0.01,0.01,-0.02,-0.00,-0.01,-0.04,-0.03,0.06,-0.05,-,-0.06,Upgrade
