,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+10 Quarters
0,Market Capitalization,2059,1748,2029,1604,2142,2998,3158,2917,3664,3820,4015,4992,3904,5461,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-41.68%,-41.68%,-35.73%,-45.02%,-41.54%,-21.53%,-21.36%,-41.56%,-6.15%,-30.05%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1203,892,1132,720,1207,2064,2207,1979,2508,2665,2492,3386,3789,5346,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,27.23,23.12,26.45,20.71,27.30,38.21,40.25,37.19,46.70,48.70,51.18,63.37,49.56,69.33,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,313.83,266.46,-,-59.81,-,-,-,-221.22,-,-,-,-,62.01,89.73,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,32.22,32.22,32.22,32.22,32.22,32.66,30.18,37.90,41.88,41.37,51.74,39.43,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,5.20,4.58,5.58,4.42,5.91,8.18,8.88,8.25,11.54,12.61,13.34,17.61,13.29,19.84,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,1.24,1.05,1.22,0.94,1.25,1.73,1.80,1.65,2.09,2.16,2.28,2.79,2.18,3.06,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,1.23,1.23,1.43,1.10,1.46,2.01,2.08,1.92,2.42,2.51,2.65,2.79,2.18,3.06,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-99.71,-,-28.76,-,-,-,-15.20,-,-,-,92.41,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,54.12,51.55,-,149.27,-,88.12,-,202.20,92.36,-,-,49.00,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,3.15,2.34,3.12,1.99,3.33,5.63,6.21,5.60,7.90,8.80,8.28,11.94,12.90,19.42,-,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,46.80,31.04,-,-22.79,-,-,-,-66.17,-,-,-,-,59.02,79.57,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,352.96,352.96,-,-,-,-,-,-41.66,-,-,-,-,70.50,91.91,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-,-,-,-44.74,-,-19.80,-,-,-,-10.60,-,-,-,90.46,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07,0.07,0.06,0.05,0.01,0.01,-,0.10,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,3.00,0.46,-,1.55,-,1.80,-,1.18,-,20.39,-,-,0.50,0.30,-,0.36,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-5.23,-,-0.91,-,-,-,-0.48,-,-,-,0.44,-,8.67,-,-,-,-,-,Upgrade
18,Asset Turnover,-,0.18,0.19,0.17,0.20,0.17,0.18,0.17,0.17,0.16,0.12,0.15,-,-,-,-,-,-,0.52,-,Upgrade,
19,Inventory Turnover,-,-,11.95,13.21,11.51,14.44,12.51,13.18,12.74,13.27,12.66,10.79,9.92,-,-,-,-,-,-,5.12,-,Upgrade
20,Quick Ratio,-,-,6.82,6.35,6.64,6.38,6.69,6.88,6.69,7.34,5.71,13.37,14.27,12.05,-,2.02,-,2.08,-,3.31,3.31,Upgrade
21,Current Ratio,-,-,7.01,6.49,6.81,6.48,6.85,7.05,6.89,7.47,5.84,13.60,14.50,12.22,-,2.21,-,2.32,-,3.58,3.58,Upgrade
22,Return on Equity (ROE),5.24%,-1.44%,0.88%,-2.99%,-1.37%,-2.66%,2.57%,-3.23%,-1.21%,-1.12%,-2.02%,3.12%,-,-,22.03%,18.57%,34.76%,21.18%,10.83%,-,Upgrade,
23,Return on Assets (ROA),-,-1.26%,-0.91%,-2.12%,-2.20%,-1.88%,0.46%,-2.20%,-2.59%,-1.38%,-2.44%,1.17%,-,-,-,-,-,-,4.50%,-,Upgrade,
24,Return on Capital (ROIC),5.19%,-1.37%,-0.99%,-2.31%,-2.40%,-2.04%,0.50%,-2.40%,-2.89%,-1.53%,-2.62%,1.26%,-,-,13.62%,13.29%,15.20%,16.68%,5.99%,-,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-2.58%,-,-,-,-,2.95%,3.20%,-,18.47%,-,15.24%,-,12.97%,13.04%,Upgrade
26,Earnings Yield,0.32%,0.38%,-1.04%,-1.67%,-0.90%,-0.69%,-0.63%,-0.45%,-0.92%,-0.14%,0.55%,0.78%,1.61%,1.11%,-,-,-,-,-,-,-,Upgrade
27,FCF Yield,-,0.02%,-1.00%,-4.20%,-3.48%,-3.74%,-10.27%,-7.18%,-6.58%,-5.35%,-0.04%,0.68%,1.08%,-,-,-,-,-,-,-,Upgrade,
28,Dividend Yield,0.47%,-,-,-,-,0.34%,-,-,-,-,-,-,-,0.37%,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,-,0.64%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Buyback Yield / Dilution,7.91%,25.91%,11.68%,-15.74%,4.05%,-14.63%,-20.86%,22.63%,-2.22%,-29.17%,-22.45%,-44.68%,-17.64%,0.73%,-,-7.94%,-20.14%,-12.61%,-,-214.88%,-214.88%,Upgrade
31,Total Shareholder Return,8.38%,25.91%,11.68%,-15.74%,4.05%,-14.29%,-20.86%,22.63%,-2.22%,-29.17%,-22.45%,-44.68%,-17.64%,1.10%,-,-7.94%,-20.14%,-12.61%,-,-214.88%,-214.88%,Upgrade
