,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2906,2729,2467,2716,2725,2722,2944,2782,3076,2872,2302,2993,2586,2494,2055,2369,1787,847.39,209.57,450.87,Upgrade
1,Other Revenue,-18.41,18.41,-,69.86,-22.73,22.73,-,61.12,-39.29,39.29,-,49.22,-19.15,19.15,-,42.58,-3.4,3.4,-,15.96,Upgrade
2,Revenue,2887,2748,2467,2786,2702,2745,2944,2843,3036,2912,2302,3042,2567,2513,2055,2412,1784,850.79,209.57,466.83,Upgrade
3,Revenue Growth (YoY),6.85%,0.11%,-16.21%,-2.01%,-11.01%,-5.73%,27.89%,-6.55%,18.27%,15.88%,12.03%,26.14%,43.92%,195.33%,880.42%,416.63%,477.35%,222.83%,-21.67%,-1.36%,Upgrade
4,Operations & Maintenance,-2.27,2.27,-,3.56,-1.7,1.7,-,5.87,-2.12,2.12,-,4.54,-0.78,0.78,-,29.25,-,-,-,-,Upgrade
5,"Selling, General & Admin",101.33,91.22,106.28,203.07,113.44,95.11,101.62,178.36,101.76,92.25,90.67,244.34,116.61,94.8,82.14,105.48,112.92,49.39,13.41,39.57,Upgrade
6,Provision for Bad Debts,2.64,68.51,-,-4.62,1.09,74.39,-,-5.08,2,35.9,-,-61.9,50.2,26.33,-,-31.62,0.91,8.87,-,2.8,Upgrade
7,Other Operating Expenses,2574,2300,2289,2516,2201,2424,2819,2695,2807,2433,1998,2744,2016,2046,1755,2199,1391,604.06,158.55,518.75,Upgrade
8,Total Operating Expenses,2677,2463,2396,2720,2314,2596,2921,2874,2909,2563,2088,2931,2182,2168,1837,2302,1505,662.32,171.96,561.12,Upgrade
9,Operating Income,210.75,284.67,71.14,65.58,388.28,149.2,22.98,-31.03,127.73,348.82,213.69,111.41,385.66,344.58,217.84,109.9,279.09,188.47,37.61,-94.29,Upgrade
