,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,20.74,16.81,15.11,17.28,34.43,625.37,12.27,25.62,15.54,23.21,Upgrade
1,Revenue Growth (YoY),37.22%,-2.71%,-56.11%,-97.24%,180.54%,2340.56%,-21.04%,10.39%,-90.19%,-87.95%,Upgrade
2,Cost of Revenue,9.56,13.86,8.66,5.34,31.24,584.61,11.35,18.57,11.89,37.45,Upgrade
3,Gross Profit,11.18,2.95,6.45,11.93,3.2,40.76,0.93,7.05,3.66,-14.24,Upgrade
4,"Selling, General & Admin",25.66,24.47,28.6,33,25.57,53.6,46.04,56.53,39.13,31.79,Upgrade
5,Operating Expenses,31.1,62.44,28.6,33,25.57,53.6,46.04,56.53,39.13,31.79,Upgrade
6,Operating Income,-19.93,-59.49,-22.15,-21.07,-22.38,-12.84,-45.11,-49.48,-35.47,-46.03,Upgrade
7,Interest Expense,-16.46,-39.06,-1.16,-26.56,-25.38,-213.16,-119.69,-212.86,-47.14,-44.11,Upgrade
8,Interest & Investment Income,0.03,0.03,0.05,0.06,0.06,-,0.09,0.09,0.05,0.05,Upgrade
9,Earnings From Equity Investments,-,-0.56,-,-,-,-,-,-,-,-0.96,Upgrade
10,Currency Exchange Gain (Loss),-,-,0,0,0,0.01,-0.01,-0.05,-,0.01,Upgrade
11,Other Non Operating Income (Expenses),0.34,-40.17,0.51,0.16,6.89,-2.31,2.73,-1.78,3.57,0.18,Upgrade
12,EBT Excluding Unusual Items,-36.02,-139.25,-22.75,-47.41,-40.81,-228.3,-161.99,-264.07,-79,-90.87,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,1513,-,-,-,-,-0.15,Upgrade
14,Asset Writedown,-14.33,-21.94,-41.02,3.05,-6.49,6.29,-22.59,-72.78,-16.89,-187.03,Upgrade
15,Pretax Income,-50.36,-161.19,-63.76,-44.36,1465,-222.01,-184.58,-336.85,-95.89,-278.04,Upgrade
16,Income Tax Expense,-1.85,7.54,-10.23,0.76,-1.62,-2.06,-5.65,-14.98,-2.08,-44.67,Upgrade
17,Earnings From Continuing Operations,-48.51,-168.73,-53.53,-45.13,1467,-219.95,-178.93,-321.88,-93.81,-233.37,Upgrade
18,Minority Interest in Earnings,0.5,-,-,-,-,-,-,-,-,-,Upgrade
19,Net Income,-48.01,-168.73,-53.53,-45.13,1467,-219.95,-178.93,-321.88,-93.81,-233.37,Upgrade
20,Net Income to Common,-48.01,-168.73,-53.53,-45.13,1467,-219.95,-178.93,-321.88,-93.81,-233.37,Upgrade
21,Shares Outstanding (Basic),1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,Upgrade
22,Shares Outstanding (Diluted),1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,Upgrade
23,EPS (Basic),-0.04,-0.14,-0.05,-0.04,1.26,-0.19,-0.15,-0.28,-0.08,-0.20,Upgrade
24,EPS (Diluted),-0.04,-0.14,-0.05,-0.04,1.26,-0.19,-0.15,-0.28,-0.08,-0.20,Upgrade
25,Free Cash Flow,-2.62,-2.53,-5.95,-66.08,-29.57,-108.19,43.81,9.21,68.59,103.96,Upgrade
26,Free Cash Flow Per Share,-0.00,-0.00,-0.01,-0.06,-0.03,-0.09,0.04,0.01,0.06,0.09,Upgrade
27,Operating Margin,-96.10%,-353.92%,-146.58%,-121.93%,-64.99%,-2.05%,-367.55%,-193.10%,-228.21%,-198.29%,Upgrade
28,Profit Margin,-231.52%,-1003.81%,-354.23%,-261.19%,4260.53%,-35.17%,-1457.95%,-1256.15%,-603.48%,-1005.32%,Upgrade
29,Free Cash Flow Margin,-12.63%,-15.05%,-39.35%,-382.50%,-85.87%,-17.30%,356.92%,35.93%,441.28%,447.84%,Upgrade
30,EBITDA,-19.79,-59.3,-21.88,-20.78,-22.07,-12,-43.76,-47.01,-33.17,-44.4,Upgrade
31,D&A For EBITDA,0.14,0.19,0.27,0.29,0.31,0.84,1.35,2.48,2.3,1.63,Upgrade
32,EBIT,-19.93,-59.49,-22.15,-21.07,-22.38,-12.84,-45.11,-49.48,-35.47,-46.03,Upgrade
