,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020"
0,Cash & Equivalents,6.25,15.72,13.33,19.16,10.28,18.93,20.23,23.61,23.31,25.24
1,Short-Term Investments,-,-,-,-,0.88,-,5.6,0.13,0.1,0.12
2,Cash & Short-Term Investments,6.25,15.72,13.33,19.16,11.16,18.93,25.83,23.74,23.41,25.35
3,Cash Growth,-53.14%,-17.96%,19.46%,1.18%,-56.80%,-20.26%,10.36%,-6.35%,-3.89%,12.34%
4,Accounts Receivable,11.95,7.84,8.07,7.39,7.58,5.77,5.32,5.71,5.53,4.12
5,Other Receivables,7.61,24.62,4.05,0.47,0.08,0.54,0.04,0.03,0.01,0.19
6,Receivables,19.55,32.47,12.12,7.86,7.66,6.31,5.36,5.74,5.54,4.31
7,Prepaid Expenses,-,-,-,-,0.13,-,0.35,0.09,0.02,0.04
8,Other Current Assets,2.01,1.76,1.86,0.44,0.01,0.01,0.17,-,0.01,-
9,Total Current Assets,27.81,49.95,27.31,27.46,18.96,25.26,31.72,29.58,28.99,29.7
10,"Property, Plant & Equipment",3.08,2.07,1.98,1.79,1.87,2.53,2.69,0.65,0.63,0.72
11,Long-Term Investments,0,0,0,-,-,-,-,-,-,-
12,Goodwill,0.03,0.03,-,-,-,-,-,-,-,-
13,Other Intangible Assets,-,-,0.03,-,-,-,2.65,-,-,-
14,Long-Term Deferred Tax Assets,0.03,0.03,-,-,-,-,-,-,-,-
15,Other Long-Term Assets,5.21,5.15,5.2,5.52,5.28,5.65,5.08,-,-,-
16,Total Assets,36.17,57.21,34.52,34.76,26.12,33.45,42.14,30.23,29.62,30.42
17,Accounts Payable,2.64,1.3,1.11,0.59,0.61,0.37,0.53,0.46,0.96,0.5
18,Accrued Expenses,3.32,2.52,2.27,1.34,1.31,1.23,1.18,0.53,0.51,0.43
19,Current Portion of Leases,0.64,0.39,0.43,0.53,0.53,0.89,0.75,0,0.03,0.07
20,Current Income Taxes Payable,0.12,0.21,0.21,0.26,0.32,0.4,0.31,0.34,0.08,0.12
21,Current Unearned Revenue,2.22,1.25,1.91,1.75,2.22,1.53,1.52,0.87,0.62,0.78
22,Other Current Liabilities,6.94,24.37,4.72,0.09,0.06,0.08,0.01,0.16,0,0
23,Total Current Liabilities,15.88,30.05,10.65,4.55,5.06,4.5,4.31,2.36,2.2,1.9
24,Long-Term Leases,0.79,0.3,0.31,0.13,0.22,0.47,0.66,-,-,0
25,Long-Term Deferred Tax Liabilities,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
26,Total Liabilities,16.7,30.39,10.99,4.71,5.31,5,5,2.38,2.22,1.93
27,Common Stock,1.81,1.81,1.77,1.77,1.61,1.61,1.61,1.34,1.34,1.34
28,Additional Paid-In Capital,-,50.82,41.97,41.97,26.06,26.06,26.06,15.35,15.35,15.35
29,Retained Earnings,-,-27.88,-22.04,-15.23,-8.11,-0.7,8.79,10.57,10.35,10.31
30,Comprehensive Income & Other,17.65,2.07,1.84,1.55,1.24,1.47,0.68,0.59,0.36,1.49
31,Total Common Equity,19.47,26.83,23.53,30.06,20.81,28.44,37.15,27.84,27.4,28.49
32,Minority Interest,-0,-0,-0,-0,-0,-0,-,-,-,-
33,Shareholders' Equity,19.46,26.83,23.53,30.05,20.8,28.44,37.15,27.84,27.4,28.49
34,Total Liabilities & Equity,36.17,57.21,34.52,34.76,26.12,33.45,42.14,30.23,29.62,30.42
35,Total Debt,1.44,0.69,0.74,0.66,0.76,1.36,1.41,0,0.03,0.07
36,Net Cash (Debt),4.81,15.02,12.59,18.5,10.4,17.57,24.43,23.74,23.38,25.28
37,Net Cash Growth,-61.78%,-18.79%,21.01%,5.30%,-57.42%,-25.99%,4.47%,-6.11%,-3.76%,12.04%
38,Net Cash Per Share,0.00,0.01,0.01,0.02,0.01,0.02,0.03,0.03,0.03,0.03
39,Filing Date Shares Outstanding,1076,1076,1050,1050,960,960,960,800,800,800
40,Total Common Shares Outstanding,1076,1076,1050,1050,960,960,960,800,800,800
41,Working Capital,11.93,19.89,16.66,22.91,13.9,20.76,27.41,27.22,26.79,27.8
42,Book Value Per Share,0.02,0.02,0.02,0.03,0.02,0.03,0.04,0.03,0.03,0.04
43,Tangible Book Value,19.43,26.8,23.5,30.06,20.81,28.44,34.49,27.84,27.4,28.49
44,Tangible Book Value Per Share,0.02,0.02,0.02,0.03,0.02,0.03,0.04,0.03,0.03,0.04
45,Machinery,-,1.65,1.6,1.34,1.25,1.19,1.01,0.73,0.65,0.64
46,Leasehold Improvements,-,0.81,0.52,0.53,0.53,0.55,0.43,-,-,-
