,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4127,2972,2481,2891,3978,3721,3922,4515,3838,3249,4070,4314,5430,5176,6230,5275,5984,7324,6146,4407,4139,Upgrade
1,Market Cap Growth,-20.11%,-20.11%,-36.75%,-35.97%,3.63%,14.53%,-3.64%,4.66%,-29.32%,-37.24%,-34.67%,-18.21%,-9.26%,-29.32%,1.38%,19.70%,44.59%,57.50%,6.66%,-,-,Upgrade
2,Enterprise Value,3149,1917,1635,1850,2888,2712,2736,3313,2609,1912,2812,3034,4150,3944,4968,4164,4874,6223,4958,3868,3600,Upgrade
3,Last Close Price,9.65,6.88,5.59,6.25,8.60,8.05,8.48,9.34,7.93,6.72,7.98,8.46,10.65,10.18,12.26,10.20,11.71,14.33,12.03,8.59,8.07,Upgrade
4,PE Ratio,32.09,22.63,22.16,25.82,34.24,23.91,22.68,25.14,24.99,22.85,26.95,23.81,24.70,23.15,27.54,21.55,26.50,34.56,28.65,25.22,23.11,Upgrade
5,PS Ratio,3.85,2.72,2.44,2.87,4.12,3.56,3.86,4.56,3.75,3.15,3.69,3.58,4.45,4.30,5.41,4.53,5.48,6.83,5.72,4.50,4.11,Upgrade
6,PB Ratio,2.32,1.67,1.37,1.54,2.17,2.04,2.18,2.37,2.06,1.79,2.29,2.24,2.86,2.78,3.45,2.89,3.39,4.25,3.68,2.74,2.64,Upgrade
7,P/TBV Ratio,1.72,1.72,1.41,1.58,2.23,2.10,2.25,2.44,2.13,1.85,2.36,2.31,2.94,2.87,3.56,2.98,3.50,4.39,3.81,2.84,2.75,Upgrade
8,P/FCF Ratio,40.98,29.51,17.28,39.64,-,407.02,-,-,-,22.36,53.36,-,-,25.46,38.44,144.96,145.70,-206.99,-,25.05,-,Upgrade
9,P/OCF Ratio,25.55,25.55,15.92,35.04,-,239.06,-,-,-,14.67,24.27,24.98,-,18.68,23.49,43.75,49.77,206.27,-,23.95,-,Upgrade
10,EV/Sales Ratio,2.88,1.75,1.61,1.84,2.99,2.59,2.69,3.34,2.55,1.86,2.55,2.52,3.40,3.27,4.31,3.58,4.46,5.80,4.61,3.95,3.57,Upgrade
11,EV/EBITDA Ratio,20.80,12.68,13.04,14.01,21.18,14.30,12.72,15.70,13.65,12.69,18.44,16.19,18.34,16.58,20.30,15.81,20.44,26.71,21.73,19.94,17.71,Upgrade
12,EV/EBIT Ratio,26.15,15.60,16.80,17.84,26.71,16.78,14.59,18.00,15.85,15.35,22.16,18.74,20.61,18.48,22.55,17.37,22.67,29.70,24.18,22.67,19.96,Upgrade
13,EV/FCF Ratio,31.26,19.04,11.39,25.37,-,296.62,-,-,-,13.16,36.86,-,-,19.40,30.65,114.44,118.66,-175.86,-,21.99,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.01,0.01,0.01,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,0.03,0.02,0.08,0.06,0.28,-,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.00,0.00,0.00,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,0.04,0.04,0.08,0.17,-,-,-,-,-,0.01,0.05,-,-,0.00,0.00,0.00,-,-,-,-,-,Upgrade
17,Asset Turnover,0.73,0.52,0.55,0.42,0.57,0.50,0.46,0.56,0.48,0.42,0.50,0.56,0.65,0.65,0.57,0.58,0.59,0.73,0.47,0.59,Upgrade,
18,Inventory Turnover,2.67,3.76,2.50,2.35,1.92,2.57,2.24,2.35,3.35,3.03,2.41,2.90,3.51,3.88,3.34,2.38,2.69,2.26,3.30,2.39,4.04,Upgrade
19,Quick Ratio,7.15,7.15,13.06,10.05,9.99,9.27,11.44,10.46,7.66,7.22,4.10,7.89,6.92,9.03,8.77,7.99,9.51,9.25,9.51,5.58,7.70,Upgrade
20,Current Ratio,9.51,9.51,16.75,16.96,13.61,12.19,15.56,13.24,9.50,8.56,4.90,9.87,8.70,10.85,10.71,9.92,12.29,11.94,12.31,6.85,9.51,Upgrade
