,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Revenue,664.58,778.53,593.55,722.18,-,268.07,-,2143,2735,3002,Upgrade
1,Revenue Growth (YoY),11.97%,7.80%,-,169.40%,-,-87.49%,-,-28.61%,-2.23%,-3.49%,Upgrade
2,Cost of Revenue,651.42,765.24,626.95,732.1,-,244.33,-,2172,2514,2708,Upgrade
3,Gross Profit,13.16,13.3,-33.41,-9.92,-,23.74,-,-28.66,221.12,293.84,Upgrade
4,"Selling, General & Admin",56.43,50.86,61.25,56.75,-,19.58,-,284.47,200.22,226.82,Upgrade
5,Other Operating Expenses,-20.79,-22.23,-1.7,-4.28,-,2.1,-,1136,-35.49,-23.59,Upgrade
6,Operating Expenses,35.64,28.64,59.55,52.48,-,21.68,-,1421,708.26,203.23,Upgrade
7,Operating Income,-22.48,-15.34,-92.96,-62.39,-,2.06,-,-1449,-487.14,90.61,Upgrade
8,Interest Expense,-11.52,-10.74,-10.68,-7.25,-,-0.07,-,-34.94,-49.35,-31.67,Upgrade
9,Interest & Investment Income,-,0.23,-,-,-,-,-,-,4.68,-,Upgrade
10,Other Non Operating Income (Expenses),-,-,-,-,-,-15.72,-,-2211,-,-,Upgrade
11,EBT Excluding Unusual Items,-33.99,-25.86,-103.64,-69.64,-,-13.73,-,-3696,-531.81,58.94,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,0.48,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-0.03,-,-,-,451.01,-,1019,0.38,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-,-,-777.55,-41.7,-,Upgrade
15,Pretax Income,-33.99,-25.89,-103.64,-69.64,-,437.28,-,-3455,-572.66,58.94,Upgrade
16,Income Tax Expense,-0.18,-0.72,-,0.35,-,-0.22,-,3.45,16.66,12.58,Upgrade
17,Earnings From Continuing Operations,-33.81,-25.16,-103.64,-69.99,-,437.49,-,-3458,-589.32,46.37,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-272.38,-,-,-,-,Upgrade
19,Net Income to Company,-33.81,-25.16,-103.64,-69.99,-,165.12,-,-3458,-589.32,46.37,Upgrade
20,Minority Interest in Earnings,-,-,-,-,-,-,-,238.54,-1.98,-5.63,Upgrade
21,Net Income,-33.81,-25.16,-103.64,-69.99,-,165.12,-,-3220,-591.3,40.73,Upgrade
22,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-0.53,0.53,Upgrade
23,Net Income to Common,-33.81,-25.16,-103.64,-69.99,-,165.12,-,-3220,-590.77,40.21,Upgrade
24,Net Income Growth,-,-,-,-,-,-,-,-,-,-13.61%,Upgrade
25,Shares Outstanding (Basic),1415,1415,1415,1415,-,114,-,114,114,114,Upgrade
26,Shares Outstanding (Diluted),1415,1415,1415,1415,-,127,-,114,114,127,Upgrade
27,Shares Change (YoY),-,-,-,1011.10%,-,11.57%,-,-10.37%,-10.37%,-,Upgrade
28,EPS (Basic),-0.02,-0.02,-0.07,-0.05,-,1.45,-,-28.22,-5.18,0.35,Upgrade
29,EPS (Diluted),-0.02,-0.02,-0.07,-0.05,-,1.30,-,-28.22,-5.19,0.32,Upgrade
30,EPS Growth,-,-,-,-,-,-,-,-,-,-13.61%,Upgrade
31,Free Cash Flow,1.96,-11.37,-55.08,7.63,-,-392.71,-,82.46,-650.19,416.93,Upgrade
32,Free Cash Flow Per Share,0.00,-0.01,-0.04,0.01,-,-3.08,-,0.72,-5.70,3.27,Upgrade
33,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.040,Upgrade
34,Operating Margin,-3.38%,-1.97%,-15.66%,-8.64%,-,0.77%,-,-67.62%,-17.81%,3.02%,Upgrade
35,Profit Margin,-5.09%,-3.23%,-17.46%,-9.69%,-,61.59%,-,-150.22%,-21.60%,1.34%,Upgrade
36,Free Cash Flow Margin,0.29%,-1.46%,-9.28%,1.06%,-,-146.50%,-,3.85%,-23.77%,13.89%,Upgrade
37,EBITDA,7.31,14.1,-62.82,-40.75,-,31.59,-,-1407,-449.41,137.12,Upgrade
38,D&A For EBITDA,29.79,29.44,30.14,21.64,13.74,29.53,16.95,42.12,37.73,46.51,Upgrade
39,EBIT,-22.48,-15.34,-92.96,-62.39,-,2.06,-,-1449,-487.14,90.61,Upgrade
