,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Cash & Equivalents,28.09,27.41,14.89,76.58,5.27,187.89,195.07,193.68,205.83,279.64,Upgrade
1,Short-Term Investments,-,0.09,-,-,0.1,-,8.35,-,-,-,Upgrade
2,Cash & Short-Term Investments,28.09,27.5,14.89,76.58,5.37,187.89,203.41,193.68,205.83,279.64,Upgrade
3,Cash Growth,88.64%,-64.09%,177.13%,-59.24%,-97.36%,-2.99%,-1.17%,-30.74%,-38.08%,-27.90%,Upgrade
4,Accounts Receivable,15.92,13.35,15.51,9.56,15.88,33.08,211.04,626.96,1676,1441,Upgrade
5,Other Receivables,23.97,2.26,46.19,70.39,64.74,524.53,259.69,279.93,7.91,869.48,Upgrade
6,Receivables,39.89,15.62,61.69,79.94,80.61,557.61,470.73,906.89,1683,2311,Upgrade
7,Inventory,177.3,192.11,171.19,242.16,352.63,202.07,238.41,414.78,947.59,850.12,Upgrade
8,Prepaid Expenses,-,21.25,-,-,41.93,-,-,-,-,-,Upgrade
9,Other Current Assets,-,-,-,-,-,-,-,23.45,92.67,172.94,Upgrade
10,Total Current Assets,245.28,256.47,247.77,398.68,480.54,947.57,912.55,1539,2930,3613,Upgrade
11,"Property, Plant & Equipment",865.52,916.34,926.84,978.66,1096,1123,158.41,1228,2127,2028,Upgrade
12,Long-Term Investments,-,-,-,-,-,1.83,1.83,1.7,6.87,1.34,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,35.7,-,Upgrade
14,Other Intangible Assets,0.11,0.13,0.15,0.18,0.19,0.21,-,3.41,4.54,145.97,Upgrade
15,Long-Term Deferred Tax Assets,-,-,-,-,-,2.44,5.4,8.52,8.11,7.65,Upgrade
16,Other Long-Term Assets,-,-,-,-,-,-,19.18,19.71,746.64,767.35,Upgrade
17,Total Assets,1111,1173,1175,1378,1577,2075,1097,2800,5859,6563,Upgrade
18,Accounts Payable,279.61,296.91,96.21,170.01,195.31,605.83,384.66,703.77,1192,1560,Upgrade
19,Accrued Expenses,-,-,145.34,-,-,-,128.63,847.49,-,-,Upgrade
20,Short-Term Debt,53.2,55.12,0.18,-,0.18,-,-,-,1303,817.24,Upgrade
21,Current Portion of Long-Term Debt,117.99,-,75.49,-,314.98,706.07,404.12,597.25,1601,719.96,Upgrade
22,Current Portion of Leases,-,-,-,-,-,0.62,3.73,8.43,17.06,20.38,Upgrade
23,Current Income Taxes Payable,0.21,0.02,-,-,-,0.26,12.57,81.65,110.41,105.72,Upgrade
24,Current Unearned Revenue,2.49,12.52,11.93,14.48,66.17,17.61,-,-,3.36,34.57,Upgrade
25,Other Current Liabilities,48.17,3.42,70.32,235.06,252.63,2300,2284,2211,-,-,Upgrade
26,Total Current Liabilities,501.67,368,399.47,419.55,829.26,3630,3218,4450,4227,3258,Upgrade
27,Long-Term Debt,391.6,510.83,427.05,354.13,-,6.82,6.7,11.67,13.11,1162,Upgrade
28,Long-Term Leases,-,-,-,-,-,-,1.35,4.43,10.15,12.43,Upgrade
29,Long-Term Deferred Tax Liabilities,17.49,18.29,18.72,19.55,22.03,45.17,49.67,126.15,108.58,95,Upgrade
30,Other Long-Term Liabilities,58.44,96.39,126.17,194.22,216.66,361.52,-,-,-,-,Upgrade
31,Total Liabilities,969.19,993.5,971.4,987.45,1068,4044,3276,4592,4359,4527,Upgrade
32,Common Stock,70.73,70.73,70.73,70.73,70.73,127.32,127.32,114.11,114.11,114.11,Upgrade
33,Additional Paid-In Capital,265.28,265.28,265.28,265.28,265.28,161.26,161.26,161.26,161.26,-,Upgrade
34,Retained Earnings,-261.6,-227.79,-202.63,-18.11,51.89,-2512,-2718,-2314,618.48,1192,Upgrade
35,Comprehensive Income & Other,67.31,71.22,69.98,72.16,120.96,253.07,248.76,230.43,350.65,498.28,Upgrade
36,Total Common Equity,141.72,179.44,203.36,390.07,508.86,-1971,-2181,-1808,1245,1805,Upgrade
37,Minority Interest,-,-,-,-,-,2.41,2.41,2.43,241.93,217.86,Upgrade
38,Shareholders' Equity,141.72,179.44,203.36,390.07,508.86,-1968,-2178,-1792,1500,2036,Upgrade
39,Total Liabilities & Equity,1111,1173,1175,1378,1577,2075,1097,2800,5859,6563,Upgrade
40,Total Debt,562.79,565.95,502.71,354.13,315.16,713.5,415.89,621.79,2944,2732,Upgrade
41,Net Cash (Debt),-534.71,-538.45,-487.82,-277.55,-309.78,-525.61,-212.48,-428.11,-2739,-2452,Upgrade
42,Net Cash Per Share,-0.38,-0.38,-0.34,-0.20,-,-4.13,-,-3.75,-24.00,-19.26,Upgrade
43,Filing Date Shares Outstanding,1415,1415,1415,1415,1415,114.11,114.11,114.11,114.11,114.11,Upgrade
44,Total Common Shares Outstanding,1415,1415,1415,1415,1415,114.11,114.11,114.11,114.11,114.11,Upgrade
45,Working Capital,-256.38,-111.53,-151.7,-20.87,-348.72,-2683,-2305,-2911,-1298,355.15,Upgrade
46,Book Value Per Share,0.10,0.13,0.14,0.28,0.36,-17.27,-19.11,-15.84,10.91,15.82,Upgrade
47,Tangible Book Value,141.61,179.31,203.21,389.89,508.67,-1971,-2181,-1811,1204,1659,Upgrade
48,Tangible Book Value Per Share,0.10,0.13,0.14,0.28,0.36,-17.27,-19.11,-15.87,10.55,14.54,Upgrade
49,Land,-,300.39,-,-,326.34,-,141.4,-,423.27,-,Upgrade
50,Machinery,-,552.84,-,-,575.14,-,21.78,-,1731,-,Upgrade
51,Construction In Progress,-,16.6,-,-,12.63,-,-,-,187.62,-,Upgrade
