,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,353.31,266.25,374.45,294.31,328.22,231.64,342.51,331.79,433.94,-,385.49,349.05,377.69,435.31,437.4,522.84,540.98,564.41,474.79,434.93,Upgrade
1,Trading Asset Securities,3,3,3,3,113,93,23.04,23.04,3,-,3,3,3,3,3,3,3,3,3,9,Upgrade
2,Cash & Short-Term Investments,356.31,269.25,377.45,297.31,441.22,324.64,365.55,354.83,436.94,-,388.49,352.05,380.69,438.31,440.4,525.84,543.98,567.41,477.79,443.93,Upgrade
3,Cash Growth,-19.24%,-17.06%,3.25%,-16.21%,0.98%,-,-5.90%,0.79%,14.77%,-,-11.79%,-33.05%,-30.02%,-22.75%,-7.83%,18.45%,21.53%,71.58%,4.96%,18.83%,Upgrade
4,Accounts Receivable,201.5,193.12,217.12,214.35,216.14,204.72,168.07,191.86,193.94,-,205.78,206.06,208.81,193.55,197.16,221.13,141.44,137.83,156.62,173.36,Upgrade
5,Other Receivables,28.57,23.78,21.39,15.57,32.39,54.84,38.36,29.8,17.72,-,18.46,19.49,31.95,31.15,18.38,17.84,9.86,11.38,1.98,3.11,Upgrade
6,Receivables,230.07,216.91,238.51,229.92,248.54,259.57,206.43,221.66,211.66,-,224.24,225.55,240.76,224.7,215.54,238.97,151.3,149.22,158.6,176.47,Upgrade
7,Inventory,59.06,63.25,58.35,52.57,49.84,51.45,57.94,65.97,67.07,-,63.81,74.74,58.08,65.97,62.08,53.49,49.68,54.83,59.6,53.89,Upgrade
8,Prepaid Expenses,4.22,-,2.15,2.73,-,-,-,0.75,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,52.57,12.51,6.05,2.36,7.95,12.45,5.35,2.31,28.22,-,9.17,5.26,26.16,25.33,28.98,18.23,34.24,6.8,17.84,15.35,Upgrade
10,Total Current Assets,702.23,561.92,682.51,584.88,747.54,648.11,635.27,645.52,743.89,-,685.71,657.6,705.69,754.31,747,836.53,779.21,778.25,713.84,689.65,Upgrade
11,"Property, Plant & Equipment",180.31,192.35,204.96,217.31,218.26,219.27,227.77,238.63,243.39,-,270.55,278.75,208.13,206.57,186.69,192.81,198.07,199.95,205.78,212.63,Upgrade
12,Long-Term Investments,139.9,139.47,143.11,145.88,-,-,-,-,-,-,-,-,23.3,23.09,23.3,23.3,29.78,29.22,28.69,29,Upgrade
13,Goodwill,105.02,105.02,105.02,105.02,105.02,105.02,106.13,105.02,105.02,-,105.02,105.02,583.34,583.34,562.19,562.19,598.34,598.34,598.34,598.34,Upgrade
14,Other Intangible Assets,44.41,44.39,45.4,45.24,46.08,46.07,46.43,46.94,45.66,-,54.8,51.2,55.01,55.63,33.6,34.16,34.71,35.27,35.83,36.39,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,0.06,-,0.74,1.08,2.78,3.08,3.19,3.39,3.58,3.77,3.95,3.95,Upgrade
