,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Revenue,22.09,4.38,27.29,11,53.41,21.7,48.95,21.57,41.3,29.77,Upgrade
1,Revenue Growth (YoY),-19.05%,-60.19%,-48.91%,-49.33%,9.11%,0.63%,18.53%,-27.56%,-33.08%,26.78%,Upgrade
2,Cost of Revenue,16.14,6.25,22.95,26.94,47.95,48.24,45.22,58.94,38.08,79.14,Upgrade
3,Gross Profit,5.95,-1.88,4.34,-15.94,5.47,-26.53,3.73,-37.37,3.22,-49.37,Upgrade
4,"Selling, General & Admin",9.44,12.91,11.12,11.38,13.97,12.26,16.35,30.65,15.88,24.49,Upgrade
5,Operating Expenses,9.44,23.08,11.12,21.86,13.97,11.07,16.35,55.18,15.88,55.54,Upgrade
6,Operating Income,-3.5,-24.96,-6.78,-37.8,-8.5,-37.6,-12.62,-92.55,-12.66,-104.91,Upgrade
7,Interest Expense,-1.5,-0.86,-1.51,-1.05,-0.89,-1.16,-0.64,-1.11,-,-1.66,Upgrade
8,Interest & Investment Income,-,-,-,-,-,0,-,-,-,0,Upgrade
9,Currency Exchange Gain (Loss),-,-,-,-0.06,-,0.04,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),-,2.83,-2.79,2,-2,2.52,4.27,-36.9,-,-3.24,Upgrade
11,EBT Excluding Unusual Items,-5,-22.99,-11.07,-36.91,-11.39,-36.2,-8.99,-130.55,-12.66,-109.81,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-3.1,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,-5.73,1.52,-7,5.37,-5.34,4.07,0.36,0.34,-3.6,-0.12,Upgrade
14,Other Unusual Items,-,-,-,0.02,-,-,-,0.23,-,-,Upgrade
15,Pretax Income,-10.73,-21.46,-18.07,-31.52,-16.73,-35.23,-8.63,-129.98,-16.26,-109.93,Upgrade
16,Income Tax Expense,-,-,-,-,-,-,-,-,-,0.04,Upgrade
17,Earnings From Continuing Operations,-10.73,-21.46,-18.07,-31.52,-16.73,-35.23,-8.63,-129.98,-16.26,-109.96,Upgrade
18,Net Income to Company,-10.73,-21.46,-18.07,-31.52,-16.73,-35.23,-8.63,-129.98,-16.26,-109.96,Upgrade
19,Net Income,-10.73,-21.46,-18.07,-31.52,-16.73,-35.23,-8.63,-129.98,-16.26,-109.96,Upgrade
20,Net Income to Common,-10.73,-21.46,-18.07,-31.52,-16.73,-35.23,-8.63,-129.98,-16.26,-109.96,Upgrade
21,Shares Outstanding (Basic),539,539,539,539,539,517,423,400,346,346,Upgrade
22,Shares Outstanding (Diluted),539,539,539,539,539,517,423,400,346,346,Upgrade
23,Shares Change (YoY),-,-,-,4.36%,27.40%,29.15%,22.44%,15.74%,-,-,Upgrade
24,EPS (Basic),-0.02,-0.04,-0.03,-0.06,-0.03,-0.07,-0.02,-0.32,-0.05,-0.32,Upgrade
25,EPS (Diluted),-0.02,-0.04,-0.03,-0.06,-0.03,-0.07,-0.02,-0.32,-0.05,-0.32,Upgrade
26,Free Cash Flow,-0.24,8.54,-8.33,4.6,-0.2,-7.66,-1.77,-18.95,1.64,-16.4,Upgrade
27,Free Cash Flow Per Share,-0.00,0.02,-0.02,0.01,-0.00,-0.01,-0.00,-0.05,0.00,-0.05,Upgrade
28,Operating Margin,-15.83%,-570.08%,-24.83%,-343.75%,-15.92%,-173.26%,-25.78%,-429.10%,-30.66%,-352.35%,Upgrade
29,Profit Margin,-48.57%,-490.22%,-66.23%,-286.63%,-31.32%,-162.31%,-17.63%,-602.67%,-39.37%,-369.33%,Upgrade
30,Free Cash Flow Margin,-1.06%,194.95%,-30.51%,41.83%,-0.38%,-35.29%,-3.62%,-87.88%,3.97%,-55.10%,Upgrade
31,EBITDA,0.37,-20.95,-2.9,-32.6,-6.19,-33.2,-10.04,-89.98,-10.42,-102.67,Upgrade
32,D&A For EBITDA,3.87,4.01,3.88,5.2,2.31,4.4,2.58,2.57,2.24,2.24,Upgrade
33,EBIT,-3.5,-24.96,-6.78,-37.8,-8.5,-37.6,-12.62,-92.55,-12.66,-104.91,Upgrade
34,Advertising Expenses,0.96,-,1.28,-,1.67,-,2.14,-,2.72,-,Upgrade
