,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,1419,-,1612,-,1828,-,2025,-,1190,-,1237,-,1234,-,1790,-,1742,-,1616,-,Upgrade
1,Short-Term Investments,846.51,-,946.61,-,1433,-,200,-,776.81,-,-,-,1001,-,-,-,735.63,-,-,-,Upgrade
2,Cash & Short-Term Investments,2266,2558,2558,3261,3261,2225,2225,1967,1967,1237,1237,2235,2235,1790,1790,2478,2478,1616,1616,1537,Upgrade
3,Cash Growth,-30.52%,14.99%,14.99%,65.77%,65.77%,79.91%,79.91%,-12.00%,-12.00%,-30.91%,-30.91%,-9.80%,-9.80%,10.75%,10.75%,61.25%,61.25%,152.04%,152.04%,10.69%,Upgrade
4,Accounts Receivable,973.7,-,1028,-,978.92,-,1016,-,862.08,-,1111,-,1165,-,1396,-,1703,-,1866,-,Upgrade
5,Other Receivables,1222,-,1108,-,298.41,-,1516,-,266.28,-,2013,-,352.42,-,1959,-,267.99,-,1800,-,Upgrade
6,Receivables,2196,-,2137,-,1277,-,2532,-,1128,-,3124,-,1552,-,3354,-,2269,-,3666,-,Upgrade
7,Inventory,4946,-,4650,-,4705,-,4672,-,6072,-,6649,-,7578,-,6064,-,5870,-,5167,-,Upgrade
8,Prepaid Expenses,-,-,-,-,82.92,-,-,-,97.69,-,-,-,113.03,-,-,-,110.03,-,-,-,Upgrade
9,Other Current Assets,-,-,-,-,157.5,-,-,-,150.84,-,27.92,-,215.03,-,-,-,266.64,-,29.16,-,Upgrade
10,Total Current Assets,9408,-,9345,-,9483,-,9429,-,9416,-,11038,-,11693,-,11208,-,10993,-,10478,-,Upgrade
11,"Property, Plant & Equipment",2184,-,2276,-,2525,-,2834,-,3168,-,3497,-,4012,-,4367,-,4541,-,3901,-,Upgrade
12,Long-Term Investments,440.93,-,553.08,-,251.92,-,1.85,-,1.81,-,1.8,-,3.02,-,406.48,-,381.93,-,355.85,-,Upgrade
13,Goodwill,522.16,-,522.16,-,522.16,-,522.16,-,522.16,-,522.16,-,522.16,-,522.16,-,522.16,-,533.63,-,Upgrade
14,Other Intangible Assets,96.16,-,89,-,85.82,-,70.74,-,61.82,-,66.03,-,70.25,-,119.29,-,180.35,-,231.91,-,Upgrade
15,Long-Term Deferred Tax Assets,102.83,-,101.42,-,110.22,-,115.68,-,161.32,-,84.95,-,56.15,-,64.17,-,64.29,-,14.81,-,Upgrade
16,Other Long-Term Assets,283.69,-,301.59,-,279.86,-,246.23,-,268.1,-,274.11,-,302.15,-,312,-,339.27,-,344.15,-,Upgrade
17,Total Assets,13038,-,13189,-,13258,-,13219,-,13599,-,15484,-,16659,-,17000,-,17022,-,15859,-,Upgrade
18,Accounts Payable,971.99,-,1090,-,1253,-,875.12,-,819.4,-,750.66,-,1655,-,1326,-,1466,-,642.92,-,Upgrade
19,Accrued Expenses,-,-,-,-,683.11,-,-,-,841.66,-,-,-,1184,-,16.28,-,1075,-,39.4,-,Upgrade
20,Current Portion of Long-Term Debt,39.27,-,36.96,-,39.2,-,91.99,-,456.16,-,2100,-,1582,-,1916,-,1949,-,2742,-,Upgrade
21,Current Portion of Leases,538.55,-,545.87,-,625.83,-,671.73,-,774.16,-,875.56,-,978.02,-,960.74,-,1047,-,921.47,-,Upgrade
22,Current Income Taxes Payable,12.4,-,2.07,-,17.93,-,28.95,-,71.6,-,20.53,-,40.33,-,106.28,-,185.52,-,195.51,-,Upgrade
23,Current Unearned Revenue,314.03,-,417.19,-,303.73,-,439.06,-,447.92,-,516.03,-,445.64,-,385.14,-,585.86,-,189.66,-,Upgrade
24,Other Current Liabilities,1378,-,1207,-,549.09,-,1278,-,529.85,-,1438,-,703.41,-,1601,-,692.8,-,1765,-,Upgrade
25,Total Current Liabilities,3254,-,3299,-,3472,-,3385,-,3941,-,5701,-,6588,-,6312,-,7002,-,6496,-,Upgrade
26,Long-Term Leases,891.97,-,972.99,-,1152,-,1299,-,1440,-,1602,-,1843,-,2139,-,2084,-,1571,-,Upgrade
27,Long-Term Deferred Tax Liabilities,21.29,-,22.11,-,22.93,-,23.75,-,24.57,-,25.39,-,26.21,-,45.57,-,60.44,-,73.06,-,Upgrade
28,Total Liabilities,4167,-,4294,-,4647,-,4707,-,5405,-,7328,-,8457,-,8496,-,9146,-,8141,-,Upgrade
29,Common Stock,46.44,-,46.44,-,46.44,-,46.44,-,46.44,-,46.44,-,46.44,-,46.69,-,46.69,-,46.69,-,Upgrade
30,Additional Paid-In Capital,-,-,5145,-,5145,-,5145,-,5145,-,5145,-,5145,-,5175,-,5175,-,5175,-,Upgrade
31,Retained Earnings,-,-,4536,-,4258,-,4162,-,3856,-,3793,-,3849,-,4128,-,3497,-,3207,-,Upgrade
32,Comprehensive Income & Other,8728,-,-925.73,-,-931.94,-,-934.28,-,-933.89,-,-941.92,-,-945.03,-,-948.64,-,-949.24,-,-810.05,-,Upgrade
33,Total Common Equity,8774,8802,8802,8518,8518,8419,8419,8114,8114,8043,8043,8095,8095,8402,8402,7770,7770,7619,7619,7613,Upgrade
