,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,4470,4001,4583,5400,4621,4484,5122,5838,4244,4529,4384,5481,5329,4947,5767,7307,7270,6601,6793,4947,Upgrade
1,Revenue Growth (YoY),-3.27%,-10.77%,-10.53%,-7.49%,8.87%,-1.00%,16.84%,6.51%,-20.35%,-8.46%,-23.98%,-24.99%,-26.70%,-25.05%,-15.10%,47.70%,1.06%,-0.35%,0.27%,-25.01%,Upgrade
2,Cost of Revenue,2919,2658,2961,3606,2973,3046,3411,3878,2743,2838,2833,3536,3498,3201,3553,4799,4973,4592,4794,3426,Upgrade
3,Gross Profit,1551,1342,1622,1794,1648,1438,1711,1960,1501,1691,1551,1945,1831,1746,2214,2508,2297,2009,1999,1521,Upgrade
4,"Selling, General & Admin",1467,1369,1480,1571,1517,1485,1622,1688,1519,1626,1632,1820,2034,1784,1917,2094,2184,1862,1824,1636,Upgrade
5,Other Operating Expenses,-111.7,-54.37,-67.27,-54.69,-147.46,-71.95,-69.49,-61.28,-135.79,-63.59,-99.87,-69.97,-176.43,-81.57,-138.03,-103.92,-160.86,-68.68,-87.45,-70.18,Upgrade
6,Operating Expenses,1355,1315,1413,1517,1369,1413,1553,1627,1383,1562,1532,1750,1857,1702,1779,1990,2023,1793,1736,1565,Upgrade
7,Operating Income,195.67,27.7,208.51,277.34,278.32,24.55,158.42,332.68,118.28,128.7,19.39,194.54,-26.3,44.11,434.57,518,273.98,215.71,262.79,-44.2,Upgrade
8,Interest Expense,-15.64,-16.78,-17.1,-18.28,-20.61,-22.22,-23.78,-25.74,-33.38,-41.93,-46.84,-44.61,-49.33,-44.1,-53.84,-55.67,-66.93,-53.87,-62.62,-68.41,Upgrade
9,Interest & Investment Income,8.4,13.84,13.57,14.17,12.35,11.11,7.08,7.08,5.73,5.92,5.45,5.13,5.82,7.7,7.16,7.4,6.53,6.23,4.87,1.99,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-141.65,-46.51,-2.21,26.85,8.01,17.32,6.56,-16.52,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-0.25,-,-,-,-0.33,-,-,-,0.05,-,-,-,2.18,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-0.37,0.37,-,-,5.94,-5.94,-,-,10.17,-10.17,10.17,-10.17,-,0.51,-,-,Upgrade
