,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1870,1947,1445,1766,2201,2020,2079,1925,2165,1970,1993,2369,1802,1712,1558,1535,2278,1821,1562,1648,1739,Upgrade
1,Market Cap Growth,-3.59%,-3.59%,-30.50%,-8.24%,1.67%,2.53%,4.32%,-18.74%,20.10%,15.08%,27.91%,54.28%,-20.87%,-5.97%,-0.29%,-6.87%,30.99%,8.65%,-18.63%,-27.20%,5.49%,Upgrade
2,Enterprise Value,13389,13392,10071,5987,6422,8243,8871,10571,10811,10327,9303,9326,8760,9719,10189,10603,11345,9045,9840,6175,6266,Upgrade
3,Last Close Price,4.13,4.30,3.19,3.90,4.86,4.46,4.58,4.24,4.77,4.34,4.38,5.20,3.96,3.76,3.42,3.37,5.01,4.00,3.43,3.61,3.81,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,127.56,-,-,-,313.45,-,-48.66,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.34,0.37,0.34,0.59,0.49,0.28,0.29,0.27,0.35,0.89,0.89,0.82,0.85,1.39,1.46,5.55,6.99,3.50,2.87,1.42,1.47,Upgrade
6,PB Ratio,2.73,0.79,0.57,0.72,0.66,0.45,0.38,0.34,0.38,0.35,0.35,0.39,0.43,0.46,0.42,0.41,0.55,0.47,0.40,0.41,0.43,Upgrade
7,P/TBV Ratio,2.85,2.85,1.99,2.43,1.38,0.81,0.60,0.54,0.60,0.55,0.55,0.58,0.71,0.85,0.76,0.73,0.92,0.82,0.69,0.70,0.73,Upgrade
8,P/FCF Ratio,-,-0.70,-,-,0.51,0.64,0.74,1.08,-1.17,-,-,-,0.82,0.71,-4.95,-39.76,-3.72,-,-0.48,-,-,Upgrade
9,P/OCF Ratio,-,-0.70,-,-,0.51,0.64,0.74,1.08,-1.17,-,-,-,0.82,0.71,-4.97,-41.17,-3.73,-,-0.48,-,-,Upgrade
10,EV/Sales Ratio,2.52,2.52,2.40,1.99,1.42,1.14,1.24,1.49,1.75,4.67,4.17,3.22,4.11,7.90,9.53,38.30,34.83,17.41,18.05,5.30,5.29,Upgrade
11,EV/EBITDA Ratio,-,-92.05,-40.88,-,-,-,-,35.26,34.76,-,-,42.92,49.22,72.38,95.88,-,-1476.30,-,-,46.21,46.11,Upgrade
12,EV/EBIT Ratio,-,-91.14,-40.62,-,-,-,-,35.44,34.93,-,-,43.29,49.77,73.51,97.58,-,-1231.12,-,-,46.65,46.54,Upgrade
13,EV/FCF Ratio,-4.83,-4.83,-,-,1.48,2.61,3.17,5.93,-5.84,-,-,-,4.01,4.01,-32.38,-274.59,-18.53,-,-3.02,-,-,Upgrade
